dens densu densd denss densp densn dense densv xmu xmd xms xm muu mud mus mup mun mue muv E Eq Eh El P Pq Ph Pl S Sq Sh Sl U Uq Uh Ul chi T
0.367422 0.480918 0.897521 0.00974448 0.115167 0.24428 0.107679 0.0392897 41.8098 31.0541 451.033 224.528 340.668 425.171 425.171 1106.51 1191.01 286.4 201.898 394.89 493.987 353.506 30.5373 79.3137 69.1347 69.1347 10.179 0.367422 0.718372 0.226305 0.103123 398.21 493.987 353.506 33.8573 0.0772138 18.856
0.367485 0.481053 0.897561 0.00974025 0.115199 0.244279 0.107687 0.0393074 41.7944 31.0458 451.033 224.499 340.702 425.179 425.179 1106.58 1191.06 286.409 201.933 394.972 494.046 353.539 30.5427 79.3353 69.1544 69.1544 10.1809 0.367485 0.718224 0.226247 0.103108 398.292 494.046 353.539 33.8633 0.0775036 18.8506
0.367548 0.481188 0.897602 0.00973601 0.115231 0.244278 0.107694 0.0393251 41.779 31.0375 451.033 224.471 340.736 425.187 425.187 1106.66 1191.11 286.419 201.968 395.053 494.104 353.572 30.5481 79.3569 69.1742 69.1742 10.1827 0.367548 0.718076 0.226189 0.103093 398.374 494.104 353.572 33.8692 0.0777938 18.8453
0.367611 0.481324 0.897642 0.00973177 0.115263 0.244277 0.107702 0.0393429 41.7636 31.0292 451.034 224.442 340.771 425.195 425.195 1106.74 1191.16 286.428 202.004 395.134 494.163 353.605 30.5536 79.3785 69.194 69.194 10.1845 0.367611 0.717928 0.226132 0.103078 398.456 494.163 353.605 33.8751 0.0780843 18.8399
0.367674 0.481459 0.897682 0.00972752 0.115295 0.244276 0.107709 0.0393606 41.7482 31.0209 451.034 224.413 340.805 425.203 425.203 1106.81 1191.21 286.437 202.039 395.216 494.222 353.639 30.5591 79.4 69.2138 69.2137 10.1863 0.367675 0.71778 0.226074 0.103063 398.538 494.222 353.638 33.881 0.0783752 18.8345
0.367737 0.481594 0.897723 0.00972326 0.115327 0.244275 0.107717 0.0393784 41.7328 31.0126 451.035 224.384 340.839 425.211 425.211 1106.89 1191.26 286.446 202.074 395.297 494.28 353.672 30.5645 79.4216 69.2335 69.2335 10.1881 0.367738 0.717631 0.226016 0.103048 398.62 494.28 353.672 33.8869 0.0786665 18.8292
0.3678 0.48173 0.897763 0.009719 0.115359 0.244274 0.107724 0.0393961 41.7175 31.0043 451.035 224.355 340.873 425.219 425.219 1106.96 1191.31 286.455 202.109 395.379 494.339 353.705 30.57 79.4432 69.2533 69.2533 10.1899 0.367801 0.717482 0.225958 0.103033 398.702 494.339 353.705 33.8929 0.0789582 18.8238
0.367864 0.481865 0.897803 0.00971472 0.115391 0.244273 0.107732 0.0394139 41.7021 30.996 451.035 224.327 340.907 425.227 425.227 1107.04 1191.36 286.464 202.145 395.461 494.398 353.738 30.5754 79.4649 69.2731 69.2731 10.1918 0.367864 0.717334 0.2259 0.103018 398.784 494.398 353.738 33.8988 0.0792502 18.8184
0.367927 0.482001 0.897843 0.00971044 0.115423 0.244272 0.107739 0.0394317 41.6867 30.9878 451.036 224.298 340.941 425.235 425.235 1107.12 1191.41 286.473 202.18 395.543 494.456 353.771 30.5809 79.4865 69.2929 69.2929 10.1936 0.367928 0.717185 0.225842 0.103003 398.866 494.456 353.771 33.9048 0.0795425 18.813
0.367991 0.482137 0.897883 0.00970616 0.115456 0.244271 0.107747 0.0394495 41.6714 30.9795 451.036 224.269 340.975 425.242 425.242 1107.19 1191.46 286.483 202.215 395.625 494.515 353.804 30.5864 79.5081 69.3127 69.3126 10.1954 0.367991 0.717035 0.225784 0.102988 398.949 494.515 353.804 33.9107 0.0798353 18.8076
0.368054 0.482272 0.897923 0.00970186 0.115488 0.24427 0.107754 0.0394674 41.6561 30.9712 451.037 224.24 341.009 425.25 425.25 1107.27 1191.51 286.492 202.251 395.706 494.574 353.838 30.5919 79.5297 69.3325 69.3324 10.1972 0.368055 0.716886 0.225726 0.102973 399.031 494.574 353.837 33.9167 0.0801284 18.8022
0.368118 0.482408 0.897963 0.00969756 0.11552 0.244269 0.107762 0.0394852 41.6407 30.9629 451.037 224.212 341.043 425.258 425.258 1107.35 1191.56 286.501 202.286 395.788 494.633 353.871 30.5974 79.5513 69.3523 69.3522 10.1991 0.368118 0.716736 0.225668 0.102958 399.114 494.633 353.871 33.9226 0.0804219 18.7968
0.368181 0.482544 0.898003 0.00969325 0.115552 0.244267 0.107769 0.0395031 41.6254 30.9547 451.037 224.183 341.077 425.266 425.266 1107.42 1191.61 286.51 202.321 395.871 494.691 353.904 30.6029 79.573 69.3721 69.372 10.2009 0.368182 0.716587 0.225609 0.102943 399.196 494.691 353.904 33.9286 0.0807157 18.7914
0.368245 0.48268 0.898043 0.00968893 0.115584 0.244266 0.107777 0.039521 41.6101 30.9464 451.038 224.154 341.112 425.274 425.274 1107.5 1191.66 286.519 202.357 395.953 494.75 353.937 30.6084 79.5946 69.3919 69.3918 10.2027 0.368245 0.716437 0.225551 0.102928 399.279 494.75 353.937 33.9346 0.0810099 18.786
0.368308 0.482815 0.898083 0.00968461 0.115616 0.244265 0.107785 0.0395389 41.5948 30.9382 451.038 224.125 341.146 425.282 425.282 1107.57 1191.71 286.529 202.392 396.035 494.809 353.97 30.6139 79.6162 69.4117 69.4116 10.2046 0.368309 0.716287 0.225493 0.102912 399.361 494.809 353.97 33.9405 0.0813045 18.7806
0.368372 0.482951 0.898123 0.00968028 0.115649 0.244264 0.107792 0.0395568 41.5795 30.9299 451.039 224.097 341.18 425.29 425.29 1107.65 1191.76 286.538 202.428 396.117 494.867 354.003 30.6194 79.6379 69.4315 69.4315 10.2064 0.368373 0.716136 0.225434 0.102897 399.444 494.867 354.003 33.9465 0.0815995 18.7752
0.368436 0.483087 0.898163 0.00967594 0.115681 0.244263 0.1078 0.0395747 41.5642 30.9217 451.039 224.068 341.214 425.298 425.298 1107.73 1191.81 286.547 202.463 396.2 494.926 354.037 30.6249 79.6595 69.4513 69.4513 10.2083 0.368436 0.715986 0.225376 0.102882 399.527 494.926 354.036 33.9525 0.0818948 18.7698
0.3685 0.483223 0.898203 0.00967159 0.115713 0.244262 0.107807 0.0395926 41.5489 30.9134 451.04 224.039 341.248 425.306 425.306 1107.8 1191.86 286.556 202.499 396.282 494.985 354.07 30.6304 79.6812 69.4711 69.4711 10.2101 0.3685 0.715835 0.225318 0.102867 399.61 494.985 354.07 33.9585 0.0821906 18.7644
0.368564 0.483359 0.898243 0.00966724 0.115745 0.24426 0.107815 0.0396106 41.5336 30.9052 451.04 224.01 341.283 425.314 425.314 1107.88 1191.91 286.565 202.534 396.365 495.043 354.103 30.636 79.7029 69.4909 69.4909 10.2119 0.368564 0.715684 0.225259 0.102852 399.693 495.043 354.103 33.9645 0.0824867 18.759
0.368628 0.483496 0.898283 0.00966287 0.115777 0.244259 0.107822 0.0396286 41.5183 30.897 451.04 223.982 341.317 425.322 425.322 1107.96 1191.96 286.575 202.57 396.447 495.102 354.136 30.6415 79.7245 69.5108 69.5107 10.2138 0.368628 0.715533 0.225201 0.102836 399.776 495.102 354.136 33.9705 0.0827831 18.7535
0.368692 0.483632 0.898323 0.00965851 0.11581 0.244258 0.10783 0.0396466 41.5031 30.8888 451.041 223.953 341.351 425.33 425.33 1108.03 1192.01 286.584 202.605 396.53 495.161 354.169 30.647 79.7462 69.5306 69.5306 10.2156 0.368692 0.715382 0.225142 0.102821 399.859 495.161 354.169 33.9765 0.08308 18.7481
0.368756 0.483768 0.898362 0.00965413 0.115842 0.244257 0.107838 0.0396646 41.4878 30.8805 451.041 223.924 341.385 425.337 425.337 1108.11 1192.06 286.593 202.641 396.613 495.219 354.202 30.6526 79.7679 69.5504 69.5504 10.2175 0.368756 0.715231 0.225083 0.102806 399.942 495.219 354.202 33.9825 0.0833772 18.7427
0.36882 0.483904 0.898402 0.00964975 0.115874 0.244255 0.107845 0.0396826 41.4725 30.8723 451.042 223.896 341.419 425.345 425.345 1108.18 1192.11 286.602 202.676 396.696 495.278 354.236 30.6581 79.7896 69.5703 69.5702 10.2193 0.36882 0.715079 0.225025 0.10279 400.026 495.278 354.235 33.9885 0.0836748 18.7372
0.368884 0.48404 0.898442 0.00964536 0.115907 0.244254 0.107853 0.0397007 41.4573 30.8641 451.042 223.867 341.454 425.353 425.353 1108.26 1192.16 286.612 202.712 396.778 495.337 354.269 30.6637 79.8113 69.5901 69.5901 10.2212 0.368884 0.714927 0.224966 0.102775 400.109 495.337 354.269 33.9946 0.0839728 18.7318
0.368948 0.484177 0.898481 0.00964096 0.115939 0.244253 0.107861 0.0397187 41.4421 30.8559 451.042 223.838 341.488 425.361 425.361 1108.34 1192.21 286.621 202.748 396.861 495.396 354.302 30.6693 79.833 69.6099 69.6099 10.223 0.368949 0.714775 0.224907 0.10276 400.193 495.396 354.302 34.0006 0.0842712 18.7264
0.369012 0.484313 0.898521 0.00963655 0.115971 0.244252 0.107868 0.0397368 41.4268 30.8477 451.043 223.81 341.522 425.369 425.369 1108.41 1192.26 286.63 202.783 396.944 495.454 354.335 30.6748 79.8547 69.6298 69.6297 10.2249 0.369013 0.714623 0.224848 0.102744 400.276 495.454 354.335 34.0066 0.0845699 18.7209
0.369077 0.48445 0.898561 0.00963214 0.116003 0.24425 0.107876 0.0397549 41.4116 30.8395 451.043 223.781 341.556 425.377 425.377 1108.49 1192.31 286.639 202.819 397.028 495.513 354.368 30.6804 79.8764 69.6496 69.6496 10.2268 0.369077 0.714471 0.224789 0.102729 400.36 495.513 354.368 34.0127 0.0848691 18.7155
0.369141 0.484586 0.8986 0.00962772 0.116036 0.244249 0.107884 0.039773 41.3964 30.8313 451.044 223.752 341.591 425.385 425.385 1108.57 1192.36 286.649 202.855 397.111 495.572 354.402 30.686 79.8981 69.6695 69.6694 10.2286 0.369142 0.714318 0.224731 0.102714 400.443 495.572 354.401 34.0187 0.0851686 18.71
0.369206 0.484723 0.89864 0.00962329 0.116068 0.244248 0.107891 0.0397911 41.3812 30.8231 451.044 223.724 341.625 425.393 425.393 1108.64 1192.41 286.658 202.89 397.194 495.63 354.435 30.6916 79.9198 69.6893 69.6893 10.2305 0.369206 0.714166 0.224672 0.102698 400.527 495.63 354.435 34.0248 0.0854685 18.7046
0.36927 0.484859 0.898679 0.00961885 0.116101 0.244246 0.107899 0.0398092 41.366 30.815 451.045 223.695 341.659 425.4 425.4 1108.72 1192.46 286.667 202.926 397.277 495.689 354.468 30.6971 79.9415 69.7092 69.7092 10.2323 0.369271 0.714013 0.224613 0.102683 400.611 495.689 354.468 34.0308 0.0857688 18.6991
0.369335 0.484996 0.898719 0.00961441 0.116133 0.244245 0.107907 0.0398274 41.3508 30.8068 451.045 223.666 341.694 425.408 425.408 1108.8 1192.51 286.677 202.962 397.361 495.748 354.501 30.7027 79.9632 69.7291 69.729 10.2342 0.369335 0.71386 0.224554 0.102667 400.695 495.748 354.501 34.0369 0.0860695 18.6936
0.369399 0.485133 0.898758 0.00960996 0.116165 0.244244 0.107914 0.0398456 41.3356 30.7986 451.046 223.638 341.728 425.416 425.416 1108.87 1192.56 286.686 202.998 397.444 495.807 354.534 30.7083 79.985 69.7489 69.7489 10.2361 0.3694 0.713706 0.224495 0.102652 400.779 495.807 354.534 34.0429 0.0863705 18.6882
0.369464 0.48527 0.898797 0.0096055 0.116198 0.244242 0.107922 0.0398638 41.3204 30.7905 451.046 223.609 341.762 425.424 425.424 1108.95 1192.61 286.695 203.033 397.528 495.865 354.568 30.7139 80.0067 69.7688 69.7688 10.2379 0.369465 0.713553 0.224435 0.102636 400.863 495.865 354.567 34.049 0.086672 18.6827
0.369529 0.485406 0.898837 0.00960104 0.11623 0.244241 0.10793 0.039882 41.3052 30.7823 451.046 223.58 341.796 425.432 425.432 1109.02 1192.66 286.704 203.069 397.612 495.924 354.601 30.7196 80.0285 69.7887 69.7886 10.2398 0.369529 0.713399 0.224376 0.102621 400.947 495.924 354.601 34.0551 0.0869738 18.6772
0.369594 0.485543 0.898876 0.00959657 0.116263 0.24424 0.107937 0.0399002 41.2901 30.7741 451.047 223.552 341.831 425.44 425.44 1109.1 1192.71 286.714 203.105 397.695 495.983 354.634 30.7252 80.0502 69.8085 69.8085 10.2417 0.369594 0.713245 0.224317 0.102605 401.031 495.983 354.634 34.0612 0.087276 18.6717
0.369658 0.48568 0.898916 0.00959209 0.116295 0.244238 0.107945 0.0399184 41.2749 30.766 451.047 223.523 341.865 425.447 425.447 1109.18 1192.76 286.723 203.141 397.779 496.042 354.667 30.7308 80.072 69.8284 69.8284 10.2436 0.369659 0.713091 0.224258 0.10259 401.116 496.042 354.667 34.0673 0.0875787 18.6663
0.369723 0.485817 0.898955 0.0095876 0.116327 0.244237 0.107953 0.0399367 41.2598 30.7578 451.048 223.495 341.899 425.455 425.455 1109.25 1192.81 286.732 203.177 397.863 496.1 354.7 30.7364 80.0937 69.8483 69.8483 10.2454 0.369724 0.712937 0.224198 0.102574 401.2 496.1 354.7 34.0734 0.0878817 18.6608
0.369788 0.485954 0.898994 0.0095831 0.11636 0.244235 0.10796 0.0399549 41.2446 30.7497 451.048 223.466 341.934 425.463 425.463 1109.33 1192.86 286.742 203.213 397.947 496.159 354.734 30.7421 80.1155 69.8682 69.8682 10.2473 0.369789 0.712783 0.224139 0.102559 401.284 496.159 354.733 34.0795 0.0881851 18.6553
0.369853 0.486091 0.899033 0.0095786 0.116392 0.244234 0.107968 0.0399732 41.2295 30.7416 451.049 223.437 341.968 425.471 425.471 1109.41 1192.91 286.751 203.248 398.031 496.218 354.767 30.7477 80.1372 69.8881 69.888 10.2492 0.369854 0.712628 0.22408 0.102543 401.369 496.218 354.767 34.0856 0.0884889 18.6498
0.369918 0.486228 0.899072 0.00957409 0.116425 0.244232 0.107976 0.0399915 41.2144 30.7334 451.049 223.409 342.003 425.479 425.479 1109.48 1192.96 286.76 203.284 398.115 496.277 354.8 30.7534 80.159 69.908 69.9079 10.2511 0.369919 0.712473 0.22402 0.102528 401.454 496.277 354.8 34.0917 0.0887931 18.6443
0.369984 0.486365 0.899112 0.00956957 0.116457 0.244231 0.107984 0.0400099 41.1992 30.7253 451.05 223.38 342.037 425.487 425.487 1109.56 1193.01 286.77 203.32 398.2 496.335 354.833 30.759 80.1808 69.9279 69.9278 10.253 0.369984 0.712318 0.223961 0.102512 401.538 496.335 354.833 34.0978 0.0890977 18.6388
0.370049 0.486503 0.899151 0.00956505 0.11649 0.24423 0.107991 0.0400282 41.1841 30.7172 451.05 223.352 342.071 425.494 425.494 1109.64 1193.06 286.779 203.356 398.284 496.394 354.866 30.7647 80.2026 69.9478 69.9477 10.2548 0.370049 0.712163 0.223901 0.102496 401.623 496.394 354.866 34.1039 0.0894027 18.6333
0.370114 0.48664 0.89919 0.00956051 0.116522 0.244228 0.107999 0.0400466 41.169 30.709 451.05 223.323 342.106 425.502 425.502 1109.71 1193.11 286.789 203.392 398.368 496.453 354.9 30.7703 80.2244 69.9677 69.9676 10.2567 0.370115 0.712008 0.223841 0.102481 401.708 496.453 354.899 34.1101 0.0897081 18.6278
0.370179 0.486777 0.899229 0.00955597 0.116555 0.244227 0.108007 0.0400649 41.1539 30.7009 451.051 223.294 342.14 425.51 425.51 1109.79 1193.16 286.798 203.428 398.453 496.512 354.933 30.776 80.2462 69.9876 69.9875 10.2586 0.37018 0.711852 0.223782 0.102465 401.793 496.512 354.933 34.1162 0.0900139 18.6223
0.370245 0.486915 0.899268 0.00955143 0.116587 0.244225 0.108015 0.0400833 41.1388 30.6928 451.051 223.266 342.175 425.518 425.518 1109.87 1193.21 286.807 203.464 398.537 496.571 354.966 30.7817 80.268 70.0075 70.0075 10.2605 0.370245 0.711697 0.223722 0.102449 401.878 496.571 354.966 34.1223 0.0903201 18.6167
0.37031 0.487052 0.899307 0.00954687 0.11662 0.244223 0.108022 0.0401017 41.1237 30.6847 451.052 223.237 342.209 425.525 425.525 1109.94 1193.26 286.817 203.5 398.622 496.629 354.999 30.7874 80.2898 70.0274 70.0274 10.2624 0.370311 0.711541 0.223662 0.102434 401.963 496.629 354.999 34.1285 0.0906267 18.6112
0.370376 0.48719 0.899346 0.00954231 0.116653 0.244222 0.10803 0.0401201 41.1086 30.6766 451.052 223.209 342.244 425.533 425.533 1110.02 1193.31 286.826 203.536 398.707 496.688 355.032 30.793 80.3116 70.0473 70.0473 10.2643 0.370376 0.711385 0.223603 0.102418 402.048 496.688 355.032 34.1346 0.0909337 18.6057
0.370441 0.487327 0.899385 0.00953774 0.116685 0.24422 0.108038 0.0401386 41.0936 30.6685 451.053 223.18 342.278 425.541 425.541 1110.1 1193.36 286.836 203.572 398.791 496.747 355.066 30.7987 80.3334 70.0672 70.0672 10.2662 0.370442 0.711228 0.223543 0.102402 402.133 496.747 355.065 34.1408 0.0912411 18.6002
0.370507 0.487465 0.899424 0.00953316 0.116718 0.244219 0.108046 0.040157 41.0785 30.6604 451.053 223.152 342.312 425.549 425.549 1110.17 1193.41 286.845 203.609 398.876 496.806 355.099 30.8044 80.3552 70.0872 70.0871 10.2681 0.370507 0.711072 0.223483 0.102386 402.219 496.806 355.099 34.147 0.0915489 18.5946
0.370573 0.487602 0.899463 0.00952858 0.11675 0.244217 0.108054 0.0401755 41.0634 30.6523 451.054 223.123 342.347 425.557 425.557 1110.25 1193.46 286.854 203.645 398.961 496.864 355.132 30.8101 80.3771 70.1071 70.1071 10.27 0.370573 0.710915 0.223423 0.10237 402.304 496.864 355.132 34.1531 0.0918571 18.5891
0.370638 0.48774 0.899501 0.00952398 0.116783 0.244216 0.108061 0.040194 41.0484 30.6443 451.054 223.095 342.381 425.564 425.564 1110.33 1193.51 286.864 203.681 399.046 496.923 355.165 30.8158 80.3989 70.127 70.127 10.2719 0.370639 0.710758 0.223363 0.102355 402.39 496.923 355.165 34.1593 0.0921657 18.5836
0.370704 0.487878 0.89954 0.00951938 0.116816 0.244214 0.108069 0.0402125 41.0333 30.6362 451.055 223.066 342.416 425.572 425.572 1110.4 1193.56 286.873 203.717 399.131 496.982 355.198 30.8216 80.4208 70.147 70.1469 10.2738 0.370705 0.710601 0.223303 0.102339 402.475 496.982 355.198 34.1655 0.0924747 18.578
0.37077 0.488015 0.899579 0.00951477 0.116848 0.244213 0.108077 0.040231 41.0183 30.6281 451.055 223.038 342.45 425.58 425.58 1110.48 1193.61 286.883 203.753 399.217 497.041 355.232 30.8273 80.4426 70.1669 70.1669 10.2757 0.37077 0.710444 0.223243 0.102323 402.561 497.041 355.232 34.1717 0.0927841 18.5725
0.370836 0.488153 0.899618 0.00951016 0.116881 0.244211 0.108085 0.0402496 41.0033 30.62 451.056 223.009 342.485 425.588 425.588 1110.56 1193.66 286.892 203.789 399.302 497.1 355.265 30.833 80.4644 70.1868 70.1868 10.2776 0.370836 0.710286 0.223183 0.102307 402.647 497.1 355.265 34.1779 0.0930939 18.5669
0.370902 0.488291 0.899657 0.00950554 0.116914 0.244209 0.108093 0.0402681 40.9883 30.612 451.056 222.981 342.519 425.595 425.595 1110.63 1193.71 286.902 203.826 399.387 497.158 355.298 30.8387 80.4863 70.2068 70.2068 10.2795 0.370902 0.710129 0.223123 0.102291 402.732 497.158 355.298 34.1841 0.0934042 18.5614
0.370968 0.488429 0.899695 0.0095009 0.116946 0.244208 0.1081 0.0402867 40.9732 30.6039 451.057 222.952 342.554 425.603 425.603 1110.71 1193.76 286.911 203.862 399.473 497.217 355.331 30.8445 80.5082 70.2267 70.2267 10.2814 0.370968 0.709971 0.223062 0.102275 402.818 497.217 355.331 34.1903 0.0937149 18.5558
0.371034 0.488567 0.899734 0.00949627 0.116979 0.244206 0.108108 0.0403053 40.9582 30.5959 451.057 222.924 342.588 425.611 425.611 1110.79 1193.81 286.92 203.898 399.558 497.276 355.365 30.8502 80.53 70.2467 70.2467 10.2834 0.371034 0.709813 0.223002 0.102259 402.904 497.276 355.364 34.1965 0.0940259 18.5503
0.3711 0.488705 0.899772 0.00949162 0.117012 0.244204 0.108116 0.0403239 40.9432 30.5878 451.058 222.895 342.623 425.619 425.619 1110.86 1193.86 286.93 203.934 399.644 497.335 355.398 30.856 80.5519 70.2666 70.2666 10.2853 0.371101 0.709655 0.222942 0.102244 402.99 497.335 355.398 34.2027 0.0943374 18.5447
0.371166 0.488843 0.899811 0.00948697 0.117044 0.244203 0.108124 0.0403425 40.9282 30.5798 451.058 222.867 342.658 425.626 425.626 1110.94 1193.91 286.939 203.971 399.729 497.394 355.431 30.8617 80.5738 70.2866 70.2866 10.2872 0.371167 0.709496 0.222881 0.102228 403.076 497.394 355.431 34.2089 0.0946493 18.5391
0.371233 0.488981 0.89985 0.00948231 0.117077 0.244201 0.108132 0.0403612 40.9132 30.5717 451.059 222.838 342.692 425.634 425.634 1111.02 1193.96 286.949 204.007 399.815 497.453 355.464 30.8675 80.5957 70.3066 70.3065 10.2891 0.371233 0.709338 0.222821 0.102212 403.163 497.453 355.464 34.2151 0.0949616 18.5336
0.371299 0.48912 0.899888 0.00947764 0.11711 0.244199 0.10814 0.0403798 40.8983 30.5637 451.059 222.81 342.727 425.642 425.642 1111.1 1194.01 286.958 204.043 399.901 497.511 355.498 30.8733 80.6176 70.3265 70.3265 10.291 0.371299 0.709179 0.222761 0.102196 403.249 497.511 355.497 34.2214 0.0952743 18.528
0.371365 0.489258 0.899927 0.00947296 0.117143 0.244198 0.108148 0.0403985 40.8833 30.5557 451.06 222.781 342.761 425.649 425.649 1111.17 1194.06 286.968 204.08 399.987 497.57 355.531 30.8791 80.6395 70.3465 70.3465 10.293 0.371366 0.70902 0.2227 0.10218 403.335 497.57 355.531 34.2276 0.0955875 18.5224
0.371432 0.489396 0.899965 0.00946828 0.117175 0.244196 0.108156 0.0404172 40.8683 30.5476 451.06 222.753 342.796 425.657 425.657 1111.25 1194.11 286.977 204.116 400.073 497.629 355.564 30.8848 80.6614 70.3665 70.3665 10.2949 0.371432 0.708861 0.22264 0.102164 403.422 497.629 355.564 34.2339 0.095901 18.5168
0.371498 0.489534 0.900003 0.00946359 0.117208 0.244194 0.108163 0.0404359 40.8534 30.5396 451.061 222.724 342.83 425.665 425.665 1111.33 1194.16 286.987 204.153 400.159 497.688 355.597 30.8906 80.6833 70.3865 70.3864 10.2968 0.371499 0.708701 0.222579 0.102148 403.508 497.688 355.597 34.2401 0.096215 18.5112
0.371565 0.489673 0.900042 0.00945889 0.117241 0.244192 0.108171 0.0404547 40.8384 30.5316 451.061 222.696 342.865 425.672 425.672 1111.4 1194.21 286.996 204.189 400.245 497.747 355.631 30.8964 80.7052 70.4064 70.4064 10.2988 0.371565 0.708542 0.222518 0.102132 403.595 497.747 355.63 34.2464 0.0965294 18.5056
0.371632 0.489811 0.90008 0.00945418 0.117274 0.244191 0.108179 0.0404734 40.8235 30.5236 451.062 222.667 342.9 425.68 425.68 1111.48 1194.26 287.006 204.225 400.332 497.806 355.664 30.9022 80.7271 70.4264 70.4264 10.3007 0.371632 0.708382 0.222458 0.102115 403.682 497.806 355.664 34.2526 0.0968442 18.5
0.371698 0.48995 0.900119 0.00944947 0.117307 0.244189 0.108187 0.0404922 40.8085 30.5156 451.062 222.639 342.934 425.688 425.688 1111.56 1194.31 287.015 204.262 400.418 497.864 355.697 30.908 80.749 70.4464 70.4464 10.3026 0.371699 0.708222 0.222397 0.102099 403.769 497.864 355.697 34.2589 0.0971594 18.4944
0.371765 0.490088 0.900157 0.00944475 0.117339 0.244187 0.108195 0.040511 40.7936 30.5076 451.063 222.61 342.969 425.696 425.696 1111.63 1194.36 287.025 204.298 400.504 497.923 355.73 30.9138 80.771 70.4664 70.4664 10.3046 0.371765 0.708062 0.222336 0.102083 403.856 497.923 355.73 34.2652 0.0974751 18.4888
0.371832 0.490227 0.900195 0.00944002 0.117372 0.244185 0.108203 0.0405298 40.7787 30.4996 451.063 222.582 343.004 425.703 425.703 1111.71 1194.41 287.034 204.335 400.591 497.982 355.764 30.9197 80.7929 70.4864 70.4864 10.3065 0.371832 0.707902 0.222275 0.102067 403.943 497.982 355.763 34.2715 0.0977912 18.4832
0.371899 0.490366 0.900233 0.00943528 0.117405 0.244183 0.108211 0.0405486 40.7637 30.4916 451.064 222.554 343.038 425.711 425.711 1111.79 1194.46 287.044 204.371 400.677 498.041 355.797 30.9255 80.8148 70.5064 70.5064 10.3084 0.371899 0.707741 0.222214 0.102051 404.03 498.041 355.797 34.2777 0.0981077 18.4776
0.371966 0.490504 0.900272 0.00943053 0.117438 0.244182 0.108219 0.0405674 40.7488 30.4836 451.064 222.525 343.073 425.719 425.719 1111.86 1194.51 287.054 204.408 400.764 498.1 355.83 30.9313 80.8368 70.5264 70.5264 10.3104 0.371966 0.70758 0.222153 0.102035 404.117 498.1 355.83 34.284 0.0984246 18.472
0.372033 0.490643 0.90031 0.00942578 0.117471 0.24418 0.108227 0.0405863 40.7339 30.4756 451.065 222.497 343.108 425.726 425.726 1111.94 1194.56 287.063 204.445 400.851 498.159 355.863 30.9372 80.8587 70.5464 70.5464 10.3123 0.372033 0.707419 0.222092 0.102019 404.204 498.159 355.863 34.2903 0.098742 18.4664
0.3721 0.490782 0.900348 0.00942102 0.117504 0.244178 0.108235 0.0406052 40.719 30.4676 451.065 222.468 343.142 425.734 425.734 1112.02 1194.61 287.073 204.481 400.938 498.218 355.897 30.943 80.8807 70.5664 70.5664 10.3143 0.3721 0.707258 0.222031 0.102002 404.291 498.218 355.896 34.2966 0.0990598 18.4608
0.372167 0.490921 0.900386 0.00941625 0.117537 0.244176 0.108243 0.0406241 40.7041 30.4596 451.066 222.44 343.177 425.742 425.742 1112.1 1194.66 287.082 204.518 401.025 498.276 355.93 30.9488 80.9027 70.5864 70.5864 10.3162 0.372167 0.707097 0.22197 0.101986 404.379 498.276 355.93 34.303 0.099378 18.4551
0.372234 0.49106 0.900424 0.00941148 0.11757 0.244174 0.108251 0.040643 40.6892 30.4517 451.066 222.411 343.212 425.749 425.749 1112.17 1194.71 287.092 204.554 401.112 498.335 355.963 30.9547 80.9246 70.6065 70.6064 10.3182 0.372235 0.706935 0.221909 0.10197 404.466 498.335 355.963 34.3093 0.0996966 18.4495
0.372301 0.491199 0.900462 0.0094067 0.117603 0.244172 0.108259 0.0406619 40.6744 30.4437 451.067 222.383 343.246 425.757 425.757 1112.25 1194.76 287.101 204.591 401.199 498.394 355.996 30.9606 80.9466 70.6265 70.6264 10.3201 0.372302 0.706774 0.221848 0.101954 404.554 498.394 355.996 34.3156 0.100016 18.4439
0.372369 0.491338 0.9005 0.00940191 0.117636 0.24417 0.108267 0.0406809 40.6595 30.4357 451.067 222.355 343.281 425.764 425.764 1112.33 1194.81 287.111 204.628 401.286 498.453 356.03 30.9664 80.9686 70.6465 70.6465 10.3221 0.372369 0.706612 0.221787 0.101937 404.641 498.453 356.029 34.3219 0.100335 18.4382
0.372436 0.491477 0.900538 0.00939711 0.117669 0.244169 0.108275 0.0406998 40.6446 30.4278 451.068 222.326 343.316 425.772 425.772 1112.4 1194.86 287.121 204.664 401.373 498.512 356.063 30.9723 80.9906 70.6665 70.6665 10.3241 0.372437 0.70645 0.221725 0.101921 404.729 498.512 356.063 34.3283 0.100655 18.4326
0.372504 0.491616 0.900576 0.0093923 0.117702 0.244167 0.108283 0.0407188 40.6298 30.4198 451.068 222.298 343.351 425.78 425.78 1112.48 1194.91 287.13 204.701 401.461 498.571 356.096 30.9782 81.0126 70.6866 70.6865 10.326 0.372504 0.706287 0.221664 0.101905 404.817 498.571 356.096 34.3346 0.100976 18.427
0.372571 0.491755 0.900614 0.00938749 0.117735 0.244165 0.108291 0.0407378 40.6149 30.4119 451.069 222.27 343.385 425.787 425.787 1112.56 1194.96 287.14 204.738 401.548 498.63 356.129 30.9841 81.0346 70.7066 70.7066 10.328 0.372572 0.706125 0.221603 0.101888 404.905 498.63 356.129 34.341 0.101296 18.4213
