dens densu densd denss densp densn dense densv xmu xmd xms xm muu mud mus mup mun mue muv E Eq Eh El P Pq Ph Pl S Sq Sh Sl U Uq Uh Ul chi T
0.388401 0.507593 0.946274 0.0349286 0.119568 0.265362 0.116194 0.0391661 37.8754 27.9556 446.019 207.997 353.091 445.729 445.729 1151.91 1244.55 293.163 200.525 422.942 546.112 384.659 33.2502 99.6327 88.5494 88.5493 11.0834 0.388404 0.874092 0.252247 0.116771 426.57 546.112 384.658 36.8785 0.0311741 20.6894
0.388349 0.507476 0.946228 0.03493 0.119541 0.265362 0.116188 0.0391518 37.8867 27.9617 446.019 208.02 353.06 445.72 445.72 1151.84 1244.5 293.155 200.495 422.872 546.055 384.627 33.2458 99.6107 88.5289 88.5288 11.0819 0.388352 0.87424 0.252303 0.116788 426.5 546.055 384.627 36.8736 0.03097 20.6946
0.388297 0.507359 0.946183 0.0349313 0.119513 0.265361 0.116181 0.0391375 37.8981 27.9679 446.019 208.042 353.029 445.71 445.71 1151.77 1244.45 293.147 200.466 422.802 545.997 384.595 33.2414 99.5887 88.5084 88.5083 11.0804 0.3883 0.874388 0.252359 0.116804 426.429 545.997 384.595 36.8687 0.0307661 20.6998
0.388246 0.507242 0.946138 0.0349326 0.119486 0.26536 0.116175 0.0391233 37.9095 27.974 446.019 208.065 352.998 445.701 445.701 1151.7 1244.4 293.139 200.436 422.732 545.939 384.563 33.2369 99.5668 88.4879 88.4878 11.0789 0.388248 0.874535 0.252414 0.11682 426.359 545.939 384.563 36.8638 0.0305624 20.705
0.388194 0.507125 0.946093 0.034934 0.119458 0.265359 0.116168 0.039109 37.9208 27.9802 446.02 208.087 352.967 445.691 445.691 1151.63 1244.35 293.131 200.407 422.663 545.881 384.532 33.2325 99.5448 88.4674 88.4673 11.0775 0.388196 0.874682 0.25247 0.116837 426.289 545.881 384.531 36.8589 0.0303589 20.7102
0.388142 0.507009 0.946047 0.0349353 0.119431 0.265358 0.116162 0.0390947 37.9322 27.9863 446.02 208.11 352.936 445.682 445.682 1151.55 1244.3 293.123 200.377 422.593 545.823 384.5 33.2281 99.5229 88.4469 88.4468 11.076 0.388145 0.874829 0.252526 0.116853 426.219 545.823 384.5 36.854 0.0301556 20.7154
0.38809 0.506892 0.946002 0.0349366 0.119403 0.265357 0.116155 0.0390805 37.9436 27.9925 446.02 208.132 352.905 445.672 445.672 1151.48 1244.25 293.115 200.348 422.523 545.766 384.468 33.2237 99.5009 88.4264 88.4264 11.0745 0.388093 0.874976 0.252581 0.116869 426.148 545.766 384.468 36.8491 0.0299525 20.7206
0.388038 0.506775 0.945957 0.0349379 0.119376 0.265356 0.116149 0.0390663 37.955 27.9986 446.02 208.154 352.874 445.663 445.663 1151.41 1244.2 293.107 200.319 422.454 545.708 384.437 33.2193 99.479 88.406 88.4059 11.073 0.388041 0.875123 0.252637 0.116886 426.078 545.708 384.436 36.8442 0.0297496 20.7258
0.387987 0.506658 0.945911 0.0349391 0.119349 0.265355 0.116143 0.039052 37.9664 28.0048 446.02 208.177 352.843 445.653 445.653 1151.34 1244.15 293.099 200.289 422.384 545.65 384.405 33.2149 99.457 88.3855 88.3854 11.0716 0.387989 0.87527 0.252692 0.116902 426.008 545.65 384.405 36.8393 0.0295468 20.731
0.387935 0.506542 0.945866 0.0349404 0.119321 0.265353 0.116136 0.0390378 37.9777 28.011 446.02 208.199 352.813 445.644 445.644 1151.27 1244.1 293.091 200.26 422.315 545.592 384.373 33.2105 99.4351 88.365 88.3649 11.0701 0.387938 0.875417 0.252748 0.116918 425.938 545.592 384.373 36.8344 0.0293443 20.7362
0.387883 0.506425 0.94582 0.0349417 0.119294 0.265352 0.11613 0.0390236 37.9891 28.0171 446.02 208.222 352.782 445.634 445.634 1151.2 1244.05 293.083 200.23 422.245 545.534 384.342 33.2061 99.4131 88.3445 88.3445 11.0686 0.387886 0.875563 0.252803 0.116934 425.868 545.534 384.341 36.8295 0.0291419 20.7414
0.387832 0.506308 0.945775 0.0349429 0.119266 0.265351 0.116123 0.0390094 38.0005 28.0233 446.021 208.244 352.751 445.625 445.625 1151.13 1244 293.075 200.201 422.176 545.477 384.31 33.2017 99.3912 88.3241 88.324 11.0672 0.387834 0.875709 0.252859 0.116951 425.799 545.477 384.31 36.8246 0.0289398 20.7466
0.38778 0.506192 0.945729 0.0349441 0.119239 0.26535 0.116117 0.0389953 38.012 28.0295 446.021 208.267 352.72 445.615 445.615 1151.05 1243.95 293.067 200.172 422.107 545.419 384.278 33.1973 99.3693 88.3036 88.3035 11.0657 0.387783 0.875855 0.252914 0.116967 425.729 545.419 384.278 36.8198 0.0287378 20.7518
0.387729 0.506075 0.945684 0.0349453 0.119212 0.265349 0.11611 0.0389811 38.0234 28.0357 446.021 208.289 352.689 445.606 445.606 1150.98 1243.9 293.059 200.142 422.037 545.361 384.247 33.1929 99.3474 88.2831 88.2831 11.0643 0.387731 0.876001 0.252969 0.116983 425.659 545.361 384.246 36.8149 0.028536 20.757
0.387677 0.505959 0.945638 0.0349466 0.119184 0.265348 0.116104 0.0389669 38.0348 28.0419 446.021 208.312 352.658 445.596 445.596 1150.91 1243.85 293.051 200.113 421.968 545.303 384.215 33.1885 99.3254 88.2627 88.2626 11.0628 0.38768 0.876147 0.253025 0.116999 425.589 545.303 384.215 36.81 0.0283344 20.7622
0.387626 0.505842 0.945593 0.0349478 0.119157 0.265347 0.116097 0.0389528 38.0462 28.048 446.021 208.334 352.627 445.586 445.586 1150.84 1243.8 293.043 200.084 421.899 545.245 384.183 33.1841 99.3035 88.2422 88.2421 11.0613 0.387628 0.876293 0.25308 0.117016 425.519 545.245 384.183 36.8052 0.028133 20.7673
0.387574 0.505726 0.945547 0.0349489 0.11913 0.265346 0.116091 0.0389386 38.0576 28.0542 446.021 208.357 352.596 445.577 445.577 1150.77 1243.75 293.035 200.055 421.829 545.188 384.152 33.1798 99.2816 88.2218 88.2217 11.0599 0.387577 0.876438 0.253135 0.117032 425.45 545.188 384.151 36.8003 0.0279318 20.7725
0.387523 0.505609 0.945502 0.0349501 0.119102 0.265345 0.116085 0.0389245 38.0691 28.0604 446.021 208.379 352.565 445.567 445.567 1150.7 1243.7 293.027 200.025 421.76 545.13 384.12 33.1754 99.2597 88.2013 88.2012 11.0584 0.387525 0.876584 0.25319 0.117048 425.38 545.13 384.12 36.7954 0.0277308 20.7777
0.387471 0.505493 0.945456 0.0349513 0.119075 0.265344 0.116078 0.0389104 38.0805 28.0666 446.022 208.402 352.535 445.558 445.558 1150.63 1243.65 293.019 199.996 421.691 545.072 384.088 33.171 99.2378 88.1809 88.1808 11.057 0.387474 0.876729 0.253245 0.117064 425.311 545.072 384.088 36.7906 0.0275299 20.7829
0.38742 0.505376 0.945411 0.0349524 0.119048 0.265343 0.116072 0.0388963 38.0919 28.0728 446.022 208.424 352.504 445.548 445.548 1150.56 1243.6 293.011 199.967 421.622 545.014 384.057 33.1666 99.2159 88.1604 88.1603 11.0555 0.387423 0.876874 0.253301 0.11708 425.241 545.014 384.056 36.7857 0.0273293 20.788
0.387369 0.50526 0.945365 0.0349536 0.11902 0.265342 0.116065 0.0388822 38.1034 28.079 446.022 208.447 352.473 445.539 445.539 1150.48 1243.55 293.003 199.937 421.553 544.956 384.025 33.1623 99.194 88.14 88.1399 11.054 0.387371 0.877019 0.253356 0.117096 425.171 544.956 384.025 36.7809 0.0271288 20.7932
0.387317 0.505144 0.94532 0.0349547 0.118993 0.26534 0.116059 0.0388681 38.1148 28.0852 446.022 208.469 352.442 445.529 445.529 1150.41 1243.5 292.995 199.908 421.484 544.898 383.993 33.1579 99.1721 88.1195 88.1195 11.0526 0.38732 0.877163 0.253411 0.117113 425.102 544.898 383.993 36.776 0.0269285 20.7984
0.387266 0.505027 0.945274 0.0349558 0.118966 0.265339 0.116052 0.038854 38.1263 28.0914 446.022 208.492 352.411 445.519 445.519 1150.34 1243.45 292.987 199.879 421.415 544.841 383.962 33.1535 99.1502 88.0991 88.099 11.0511 0.387269 0.877308 0.253466 0.117129 425.033 544.841 383.961 36.7712 0.0267285 20.8035
0.387215 0.504911 0.945228 0.0349569 0.118938 0.265338 0.116046 0.0388399 38.1377 28.0977 446.022 208.514 352.38 445.51 445.51 1150.27 1243.4 292.979 199.85 421.346 544.783 383.93 33.1492 99.1283 88.0787 88.0786 11.0497 0.387218 0.877453 0.253521 0.117145 424.963 544.783 383.93 36.7663 0.0265286 20.8087
0.387164 0.504795 0.945183 0.034958 0.118911 0.265337 0.11604 0.0388258 38.1492 28.1039 446.023 208.537 352.349 445.5 445.5 1150.2 1243.35 292.971 199.821 421.278 544.725 383.898 33.1448 99.1064 88.0582 88.0582 11.0482 0.387166 0.877597 0.253576 0.117161 424.894 544.725 383.898 36.7615 0.0263288 20.8139
0.387112 0.504679 0.945137 0.0349591 0.118884 0.265336 0.116033 0.0388118 38.1607 28.1101 446.023 208.559 352.319 445.491 445.491 1150.13 1243.3 292.964 199.791 421.209 544.667 383.867 33.1405 99.0845 88.0378 88.0377 11.0468 0.387115 0.877741 0.253631 0.117177 424.825 544.667 383.866 36.7566 0.0261293 20.819
0.387061 0.504563 0.945091 0.0349602 0.118857 0.265335 0.116027 0.0387977 38.1722 28.1163 446.023 208.582 352.288 445.481 445.481 1150.06 1243.25 292.956 199.762 421.14 544.609 383.835 33.1361 99.0627 88.0174 88.0173 11.0453 0.387064 0.877885 0.253686 0.117193 424.756 544.609 383.835 36.7518 0.02593 20.8242
0.38701 0.504446 0.945046 0.0349613 0.118829 0.265334 0.11602 0.0387837 38.1836 28.1225 446.023 208.604 352.257 445.472 445.472 1149.99 1243.2 292.948 199.733 421.071 544.552 383.803 33.1318 99.0408 87.997 87.9969 11.0439 0.387013 0.878029 0.253741 0.117209 424.686 544.552 383.803 36.747 0.0257308 20.8293
0.386959 0.50433 0.945 0.0349623 0.118802 0.265332 0.116014 0.0387697 38.1951 28.1288 446.023 208.627 352.226 445.462 445.462 1149.91 1243.15 292.94 199.704 421.003 544.494 383.772 33.1274 99.0189 87.9765 87.9765 11.0424 0.386962 0.878173 0.253795 0.117225 424.617 544.494 383.772 36.7421 0.0255318 20.8345
0.386908 0.504214 0.944954 0.0349634 0.118775 0.265331 0.116007 0.0387557 38.2066 28.135 446.023 208.649 352.195 445.452 445.452 1149.84 1243.1 292.932 199.675 420.934 544.436 383.74 33.1231 98.9971 87.9561 87.956 11.041 0.386911 0.878316 0.25385 0.117241 424.548 544.436 383.74 36.7373 0.025333 20.8396
0.386857 0.504098 0.944908 0.0349644 0.118748 0.26533 0.116001 0.0387416 38.2181 28.1412 446.024 208.672 352.165 445.443 445.443 1149.77 1243.05 292.924 199.646 420.866 544.378 383.709 33.1187 98.9752 87.9357 87.9356 11.0395 0.38686 0.87846 0.253905 0.117257 424.479 544.378 383.708 36.7325 0.0251344 20.8448
0.386806 0.503982 0.944862 0.0349654 0.118721 0.265329 0.115995 0.0387276 38.2296 28.1475 446.024 208.695 352.134 445.433 445.433 1149.7 1243 292.916 199.616 420.797 544.32 383.677 33.1144 98.9533 87.9153 87.9152 11.0381 0.386809 0.878603 0.25396 0.117273 424.41 544.32 383.677 36.7277 0.024936 20.8499
0.386755 0.503866 0.944817 0.0349664 0.118693 0.265328 0.115988 0.0387137 38.2411 28.1537 446.024 208.717 352.103 445.424 445.424 1149.63 1242.95 292.908 199.587 420.729 544.263 383.645 33.1101 98.9315 87.8949 87.8948 11.0366 0.386758 0.878746 0.254015 0.117289 424.341 544.263 383.645 36.7229 0.0247378 20.855
0.386704 0.50375 0.944771 0.0349674 0.118666 0.265326 0.115982 0.0386997 38.2526 28.1599 446.024 208.74 352.072 445.414 445.414 1149.56 1242.9 292.9 199.558 420.66 544.205 383.614 33.1057 98.9096 87.8745 87.8744 11.0352 0.386707 0.878889 0.254069 0.117305 424.272 544.205 383.613 36.718 0.0245397 20.8602
0.386653 0.503635 0.944725 0.0349684 0.118639 0.265325 0.115976 0.0386857 38.2641 28.1662 446.024 208.762 352.041 445.404 445.404 1149.49 1242.85 292.892 199.529 420.592 544.147 383.582 33.1014 98.8878 87.8541 87.854 11.0338 0.386656 0.879032 0.254124 0.117321 424.203 544.147 383.582 36.7132 0.0243419 20.8653
0.386602 0.503519 0.944679 0.0349694 0.118612 0.265324 0.115969 0.0386717 38.2756 28.1724 446.025 208.785 352.011 445.395 445.395 1149.42 1242.8 292.884 199.5 420.523 544.089 383.55 33.0971 98.8659 87.8337 87.8336 11.0323 0.386605 0.879175 0.254179 0.117337 424.134 544.089 383.55 36.7084 0.0241442 20.8704
0.386552 0.503403 0.944633 0.0349704 0.118585 0.265323 0.115963 0.0386578 38.2871 28.1787 446.025 208.807 351.98 445.385 445.385 1149.34 1242.75 292.876 199.471 420.455 544.031 383.519 33.0928 98.8441 87.8133 87.8132 11.0309 0.386555 0.879317 0.254233 0.117353 424.066 544.031 383.518 36.7036 0.0239467 20.8756
0.386501 0.503287 0.944587 0.0349713 0.118557 0.265321 0.115956 0.0386439 38.2987 28.1849 446.025 208.83 351.949 445.375 445.375 1149.27 1242.7 292.868 199.442 420.387 543.974 383.487 33.0885 98.8223 87.7929 87.7928 11.0294 0.386504 0.879459 0.254288 0.117369 423.997 543.974 383.487 36.6988 0.0237493 20.8807
0.38645 0.503171 0.944541 0.0349723 0.11853 0.26532 0.11595 0.0386299 38.3102 28.1912 446.025 208.852 351.918 445.366 445.366 1149.2 1242.65 292.86 199.413 420.319 543.916 383.455 33.0841 98.8004 87.7725 87.7724 11.028 0.386453 0.879602 0.254342 0.117385 423.928 543.916 383.455 36.694 0.0235522 20.8858
0.386399 0.503056 0.944495 0.0349732 0.118503 0.265319 0.115944 0.038616 38.3217 28.1974 446.025 208.875 351.888 445.356 445.356 1149.13 1242.6 292.853 199.384 420.251 543.858 383.424 33.0798 98.7786 87.7521 87.752 11.0266 0.386402 0.879744 0.254397 0.1174 423.86 543.858 383.423 36.6892 0.0233552 20.8909
0.386349 0.50294 0.944449 0.0349742 0.118476 0.265318 0.115937 0.0386021 38.3333 28.2037 446.026 208.898 351.857 445.347 445.347 1149.06 1242.55 292.845 199.355 420.182 543.8 383.392 33.0755 98.7568 87.7317 87.7316 11.0251 0.386352 0.879886 0.254451 0.117416 423.791 543.8 383.392 36.6844 0.0231584 20.8961
0.386298 0.502824 0.944403 0.0349751 0.118449 0.265316 0.115931 0.0385882 38.3448 28.21 446.026 208.92 351.826 445.337 445.337 1148.99 1242.5 292.837 199.326 420.114 543.742 383.36 33.0712 98.7349 87.7113 87.7112 11.0237 0.386301 0.880028 0.254506 0.117432 423.722 543.742 383.36 36.6796 0.0229619 20.9012
0.386247 0.502709 0.944357 0.034976 0.118422 0.265315 0.115924 0.0385743 38.3564 28.2162 446.026 208.943 351.795 445.327 445.327 1148.92 1242.45 292.829 199.297 420.046 543.685 383.329 33.0669 98.7131 87.6909 87.6908 11.0223 0.38625 0.880169 0.25456 0.117448 423.654 543.685 383.329 36.6748 0.0227654 20.9063
0.386197 0.502593 0.944311 0.0349769 0.118395 0.265314 0.115918 0.0385604 38.3679 28.2225 446.026 208.965 351.765 445.318 445.318 1148.85 1242.4 292.821 199.268 419.978 543.627 383.297 33.0626 98.6913 87.6705 87.6704 11.0208 0.3862 0.880311 0.254614 0.117464 423.585 543.627 383.297 36.6701 0.0225692 20.9114
0.386146 0.502477 0.944265 0.0349778 0.118367 0.265312 0.115912 0.0385465 38.3795 28.2288 446.026 208.988 351.734 445.308 445.308 1148.78 1242.35 292.813 199.239 419.91 543.569 383.266 33.0583 98.6695 87.6501 87.6501 11.0194 0.386149 0.880452 0.254669 0.11748 423.517 543.569 383.265 36.6653 0.0223731 20.9165
0.386095 0.502362 0.944219 0.0349786 0.11834 0.265311 0.115905 0.0385327 38.391 28.2351 446.027 209.011 351.703 445.298 445.298 1148.7 1242.3 292.805 199.21 419.842 543.511 383.234 33.054 98.6477 87.6298 87.6297 11.018 0.386099 0.880593 0.254723 0.117495 423.449 543.511 383.234 36.6605 0.0221773 20.9216
0.386045 0.502246 0.944173 0.0349795 0.118313 0.26531 0.115899 0.0385188 38.4026 28.2414 446.027 209.033 351.672 445.289 445.289 1148.63 1242.25 292.797 199.181 419.775 543.453 383.202 33.0497 98.6259 87.6094 87.6093 11.0165 0.386048 0.880734 0.254777 0.117511 423.38 543.453 383.202 36.6557 0.0219816 20.9267
0.385994 0.502131 0.944127 0.0349804 0.118286 0.265308 0.115893 0.038505 38.4142 28.2476 446.027 209.056 351.642 445.279 445.279 1148.56 1242.2 292.789 199.152 419.707 543.396 383.171 33.0454 98.6041 87.589 87.5889 11.0151 0.385998 0.880875 0.254832 0.117527 423.312 543.396 383.17 36.6509 0.021786 20.9318
0.385944 0.502016 0.944081 0.0349812 0.118259 0.265307 0.115886 0.0384911 38.4258 28.2539 446.027 209.079 351.611 445.269 445.269 1148.49 1242.15 292.781 199.123 419.639 543.338 383.139 33.0412 98.5823 87.5686 87.5686 11.0137 0.385947 0.881016 0.254886 0.117543 423.244 543.338 383.139 36.6462 0.0215907 20.9369
0.385893 0.5019 0.944035 0.034982 0.118232 0.265306 0.11588 0.0384773 38.4373 28.2602 446.027 209.101 351.58 445.26 445.26 1148.42 1242.1 292.774 199.094 419.571 543.28 383.107 33.0369 98.5605 87.5483 87.5482 11.0122 0.385897 0.881157 0.25494 0.117559 423.175 543.28 383.107 36.6414 0.0213955 20.942
0.385843 0.501785 0.943989 0.0349828 0.118205 0.265304 0.115874 0.0384635 38.4489 28.2665 446.028 209.124 351.55 445.25 445.25 1148.35 1242.05 292.766 199.065 419.504 543.222 383.076 33.0326 98.5387 87.5279 87.5278 11.0108 0.385846 0.881297 0.254994 0.117574 423.107 543.222 383.075 36.6366 0.0212005 20.9471
0.385793 0.501669 0.943943 0.0349837 0.118178 0.265303 0.115867 0.0384497 38.4605 28.2728 446.028 209.146 351.519 445.24 445.24 1148.28 1242 292.758 199.036 419.436 543.165 383.044 33.0283 98.5169 87.5076 87.5075 11.0094 0.385796 0.881438 0.255048 0.11759 423.039 543.165 383.044 36.6319 0.0210057 20.9522
0.385742 0.501554 0.943897 0.0349845 0.118151 0.265302 0.115861 0.0384359 38.4721 28.2791 446.028 209.169 351.488 445.231 445.231 1148.21 1241.95 292.75 199.007 419.368 543.107 383.013 33.024 98.4951 87.4872 87.4871 11.008 0.385746 0.881578 0.255102 0.117606 422.971 543.107 383.012 36.6271 0.0208111 20.9573
0.385692 0.501439 0.94385 0.0349852 0.118124 0.2653 0.115855 0.0384221 38.4837 28.2854 446.028 209.192 351.458 445.221 445.221 1148.14 1241.9 292.742 198.979 419.301 543.049 382.981 33.0198 98.4733 87.4668 87.4668 11.0065 0.385695 0.881718 0.255156 0.117621 422.903 543.049 382.981 36.6224 0.0206166 20.9624
0.385642 0.501324 0.943804 0.034986 0.118097 0.265299 0.115848 0.0384083 38.4953 28.2917 446.029 209.214 351.427 445.212 445.212 1148.07 1241.85 292.734 198.95 419.233 542.991 382.949 33.0155 98.4516 87.4465 87.4464 11.0051 0.385645 0.881858 0.25521 0.117637 422.835 542.991 382.949 36.6176 0.0204224 20.9675
0.385591 0.501208 0.943758 0.0349868 0.11807 0.265297 0.115842 0.0383945 38.507 28.298 446.029 209.237 351.396 445.202 445.202 1147.99 1241.8 292.726 198.921 419.166 542.933 382.918 33.0112 98.4298 87.4261 87.4261 11.0037 0.385595 0.881998 0.255264 0.117653 422.767 542.933 382.917 36.6128 0.0202283 20.9726
0.385541 0.501093 0.943712 0.0349876 0.118043 0.265296 0.115836 0.0383808 38.5186 28.3043 446.029 209.26 351.366 445.192 445.192 1147.92 1241.75 292.718 198.892 419.098 542.876 382.886 33.007 98.408 87.4058 87.4057 11.0023 0.385545 0.882137 0.255318 0.117668 422.699 542.876 382.886 36.6081 0.0200343 20.9776
0.385491 0.500978 0.943665 0.0349883 0.118016 0.265295 0.115829 0.038367 38.5302 28.3107 446.029 209.282 351.335 445.182 445.182 1147.85 1241.7 292.711 198.863 419.031 542.818 382.854 33.0027 98.3863 87.3854 87.3854 11.0009 0.385494 0.882277 0.255372 0.117684 422.631 542.818 382.854 36.6033 0.0198406 20.9827
0.385441 0.500863 0.943619 0.034989 0.117989 0.265293 0.115823 0.0383533 38.5418 28.317 446.03 209.305 351.304 445.173 445.173 1147.78 1241.65 292.703 198.834 418.964 542.76 382.823 32.9984 98.3645 87.3651 87.365 10.9994 0.385444 0.882416 0.255426 0.1177 422.563 542.76 382.822 36.5986 0.019647 20.9878
0.385391 0.500748 0.943573 0.0349898 0.117962 0.265292 0.115817 0.0383395 38.5535 28.3233 446.03 209.328 351.274 445.163 445.163 1147.71 1241.6 292.695 198.805 418.896 542.702 382.791 32.9942 98.3427 87.3448 87.3447 10.998 0.385394 0.882555 0.25548 0.117715 422.496 542.702 382.791 36.5939 0.0194536 20.9929
0.38534 0.500633 0.943527 0.0349905 0.117935 0.26529 0.11581 0.0383258 38.5651 28.3296 446.03 209.35 351.243 445.153 445.153 1147.64 1241.55 292.687 198.777 418.829 542.644 382.76 32.9899 98.321 87.3244 87.3244 10.9966 0.385344 0.882694 0.255534 0.117731 422.428 542.644 382.759 36.5891 0.0192604 20.9979
0.38529 0.500518 0.94348 0.0349912 0.117908 0.265289 0.115804 0.0383121 38.5767 28.336 446.03 209.373 351.212 445.144 445.144 1147.57 1241.5 292.679 198.748 418.762 542.587 382.728 32.9857 98.2992 87.3041 87.304 10.9952 0.385294 0.882833 0.255588 0.117746 422.36 542.587 382.728 36.5844 0.0190674 21.003
0.38524 0.500403 0.943434 0.0349919 0.117881 0.265287 0.115798 0.0382984 38.5884 28.3423 446.031 209.396 351.182 445.134 445.134 1147.5 1241.45 292.671 198.719 418.695 542.529 382.696 32.9814 98.2775 87.2838 87.2837 10.9938 0.385244 0.882972 0.255641 0.117762 422.292 542.529 382.696 36.5797 0.0188745 21.0081
0.38519 0.500288 0.943388 0.0349926 0.117854 0.265286 0.115791 0.0382847 38.6 28.3486 446.031 209.418 351.151 445.124 445.124 1147.43 1241.4 292.663 198.69 418.627 542.471 382.665 32.9772 98.2557 87.2634 87.2634 10.9923 0.385194 0.883111 0.255695 0.117778 422.225 542.471 382.664 36.5749 0.0186818 21.0131
0.38514 0.500173 0.943341 0.0349932 0.117827 0.265285 0.115785 0.038271 38.6117 28.355 446.031 209.441 351.121 445.115 445.115 1147.36 1241.35 292.656 198.662 418.56 542.413 382.633 32.973 98.234 87.2431 87.243 10.9909 0.385144 0.883249 0.255749 0.117793 422.157 542.413 382.633 36.5702 0.0184893 21.0182
0.38509 0.500058 0.943295 0.0349939 0.1178 0.265283 0.115779 0.0382573 38.6233 28.3613 446.031 209.464 351.09 445.105 445.105 1147.29 1241.3 292.648 198.633 418.493 542.355 382.602 32.9687 98.2123 87.2228 87.2227 10.9895 0.385094 0.883388 0.255802 0.117809 422.09 542.355 382.601 36.5655 0.0182969 21.0233
0.38504 0.499943 0.943248 0.0349946 0.117773 0.265282 0.115772 0.0382436 38.635 28.3676 446.032 209.486 351.059 445.095 445.095 1147.21 1241.25 292.64 198.604 418.426 542.298 382.57 32.9645 98.1905 87.2025 87.2024 10.9881 0.385044 0.883526 0.255856 0.117824 422.022 542.298 382.57 36.5608 0.0181047 21.0283
0.38499 0.499828 0.943202 0.0349952 0.117746 0.26528 0.115766 0.03823 38.6467 28.374 446.032 209.509 351.029 445.086 445.086 1147.14 1241.2 292.632 198.575 418.359 542.24 382.538 32.9602 98.1688 87.1821 87.1821 10.9867 0.384994 0.883664 0.25591 0.11784 421.955 542.24 382.538 36.556 0.0179127 21.0334
0.384941 0.499713 0.943155 0.0349958 0.117719 0.265279 0.11576 0.0382163 38.6584 28.3803 446.032 209.532 350.998 445.076 445.076 1147.07 1241.15 292.624 198.547 418.292 542.182 382.507 32.956 98.1471 87.1618 87.1618 10.9853 0.384944 0.883802 0.255963 0.117855 421.887 542.182 382.506 36.5513 0.0177209 21.0384
