dens densu densd denss densp densn dense densv xmu xmd xms xm muu mud mus mup mun mue muv E Eq Eh El P Pq Ph Pl S Sq Sh Sl U Uq Uh Ul chi T
0.506785 0.65648 1.06373 0.494958 0.155097 0.350447 0.153833 0.0488804 24.5124 18.5423 362.265 155.852 431.145 537.883 537.883 1400.17 1506.91 320.975 214.237 598.846 954.597 548.735 47.9477 220.767 204.784 204.784 15.9825 0.506785 1.5382 0.334956 0.165416 604.063 954.597 548.735 53.1651 0.00533004 24.6742
0.506734 0.656377 1.0637 0.49491 0.155067 0.350451 0.153829 0.0488645 24.5167 18.5443 362.274 155.863 431.113 537.874 537.874 1400.1 1506.86 320.97 214.208 598.763 954.517 548.7 47.9434 220.738 204.757 204.757 15.9811 0.506734 1.53843 0.335013 0.165435 603.98 954.517 548.7 53.1602 0.00522315 24.6793
0.506683 0.656274 1.06367 0.494861 0.155037 0.350455 0.153825 0.0488485 24.5211 18.5463 362.283 155.873 431.08 537.865 537.865 1400.03 1506.81 320.964 214.179 598.681 954.436 548.666 47.939 220.709 204.73 204.73 15.9796 0.506683 1.53866 0.335071 0.165454 603.897 954.436 548.666 53.1553 0.00511632 24.6843
0.506632 0.65617 1.06364 0.494813 0.155008 0.350458 0.15382 0.0488325 24.5255 18.5483 362.292 155.884 431.048 537.856 537.856 1399.95 1506.76 320.958 214.15 598.599 954.355 548.631 47.9347 220.681 204.703 204.703 15.9782 0.506632 1.53888 0.335128 0.165474 603.814 954.355 548.631 53.1503 0.00500956 24.6894
0.506581 0.656067 1.06361 0.494764 0.154978 0.350462 0.153816 0.0488166 24.5298 18.5503 362.301 155.895 431.016 537.847 537.847 1399.88 1506.71 320.952 214.121 598.516 954.274 548.597 47.9303 220.652 204.676 204.676 15.9767 0.506581 1.53911 0.335185 0.165493 603.731 954.274 548.597 53.1454 0.00490286 24.6945
0.50653 0.655964 1.06358 0.494716 0.154948 0.350466 0.153811 0.0488006 24.5342 18.5524 362.31 155.906 430.984 537.838 537.838 1399.81 1506.66 320.947 214.092 598.434 954.193 548.563 47.926 220.624 204.648 204.648 15.9753 0.50653 1.53934 0.335243 0.165512 603.649 954.193 548.563 53.1405 0.00479622 24.6996
0.506479 0.65586 1.06355 0.494667 0.154919 0.35047 0.153807 0.0487847 24.5386 18.5544 362.319 155.917 430.952 537.829 537.829 1399.73 1506.61 320.941 214.063 598.352 954.112 548.528 47.9216 220.595 204.621 204.621 15.9738 0.50648 1.53956 0.3353 0.165532 603.566 954.112 548.528 53.1356 0.00468964 24.7047
0.506429 0.655757 1.06352 0.494619 0.154889 0.350473 0.153803 0.0487688 24.5429 18.5564 362.328 155.928 430.919 537.82 537.82 1399.66 1506.56 320.935 214.035 598.27 954.031 548.494 47.9173 220.566 204.594 204.594 15.9724 0.506429 1.53979 0.335358 0.165551 603.483 954.031 548.494 53.1307 0.00458313 24.7098
0.506378 0.655654 1.06349 0.49457 0.15486 0.350477 0.153798 0.0487529 24.5473 18.5584 362.337 155.939 430.887 537.811 537.811 1399.59 1506.51 320.93 214.006 598.188 953.95 548.459 47.9129 220.538 204.567 204.567 15.9709 0.506378 1.54002 0.335415 0.16557 603.401 953.95 548.459 53.1258 0.00447668 24.7149
0.506327 0.655551 1.06346 0.494522 0.15483 0.350481 0.153794 0.048737 24.5517 18.5604 362.346 155.95 430.855 537.802 537.802 1399.51 1506.46 320.924 213.977 598.106 953.869 548.425 47.9086 220.509 204.54 204.54 15.9695 0.506327 1.54024 0.335472 0.16559 603.318 953.869 548.425 53.1209 0.00437029 24.7199
0.506276 0.655448 1.06343 0.494473 0.154801 0.350484 0.153789 0.0487211 24.5561 18.5625 362.355 155.961 430.823 537.793 537.793 1399.44 1506.41 320.918 213.948 598.024 953.788 548.391 47.9043 220.481 204.513 204.513 15.968 0.506277 1.54047 0.33553 0.165609 603.235 953.788 548.391 53.116 0.00426397 24.725
0.506226 0.655345 1.0634 0.494425 0.154771 0.350488 0.153785 0.0487052 24.5604 18.5645 362.364 155.972 430.791 537.785 537.785 1399.37 1506.36 320.912 213.919 597.942 953.708 548.356 47.8999 220.452 204.485 204.485 15.9666 0.506226 1.5407 0.335587 0.165628 603.153 953.708 548.356 53.1111 0.0041577 24.7301
0.506175 0.655242 1.06337 0.494376 0.154741 0.350492 0.153781 0.0486894 24.5648 18.5665 362.373 155.983 430.759 537.776 537.776 1399.29 1506.31 320.907 213.89 597.86 953.627 548.322 47.8956 220.423 204.458 204.458 15.9651 0.506175 1.54092 0.335644 0.165648 603.07 953.627 548.322 53.1062 0.0040515 24.7352
0.506124 0.655139 1.06334 0.494328 0.154712 0.350496 0.153776 0.0486735 24.5692 18.5685 362.382 155.993 430.727 537.767 537.767 1399.22 1506.26 320.901 213.861 597.778 953.546 548.288 47.8913 220.395 204.431 204.431 15.9637 0.506125 1.54115 0.335702 0.165667 602.988 953.546 548.288 53.1013 0.00394536 24.7403
0.506074 0.655036 1.06331 0.494279 0.154682 0.350499 0.153772 0.0486577 24.5736 18.5706 362.391 156.004 430.695 537.758 537.758 1399.15 1506.21 320.895 213.832 597.696 953.465 548.253 47.8869 220.366 204.404 204.404 15.9623 0.506074 1.54138 0.335759 0.165686 602.905 953.465 548.253 53.0964 0.00383929 24.7453
0.506023 0.654933 1.06328 0.49423 0.154653 0.350503 0.153767 0.0486418 24.5779 18.5726 362.4 156.015 430.662 537.749 537.749 1399.07 1506.16 320.89 213.803 597.614 953.384 548.219 47.8826 220.338 204.377 204.377 15.9608 0.506023 1.5416 0.335816 0.165706 602.823 953.384 548.219 53.0915 0.00373328 24.7504
0.505973 0.65483 1.06325 0.494182 0.154623 0.350507 0.153763 0.048626 24.5823 18.5746 362.409 156.026 430.63 537.74 537.74 1399 1506.11 320.884 213.774 597.532 953.303 548.185 47.8783 220.309 204.35 204.35 15.9594 0.505973 1.54183 0.335873 0.165725 602.741 953.303 548.185 53.0866 0.00362733 24.7555
0.505922 0.654727 1.06322 0.494133 0.154594 0.35051 0.153759 0.0486102 24.5867 18.5766 362.418 156.037 430.598 537.731 537.731 1398.93 1506.06 320.878 213.746 597.451 953.222 548.15 47.874 220.281 204.323 204.323 15.9579 0.505922 1.54205 0.335931 0.165744 602.658 953.222 548.15 53.0817 0.00352144 24.7606
0.505871 0.654624 1.06319 0.494084 0.154564 0.350514 0.153754 0.0485944 24.5911 18.5787 362.428 156.048 430.566 537.722 537.722 1398.85 1506.01 320.873 213.717 597.369 953.141 548.116 47.8697 220.252 204.295 204.295 15.9565 0.505872 1.54228 0.335988 0.165764 602.576 953.141 548.116 53.0768 0.00341562 24.7657
0.505821 0.654521 1.06316 0.494035 0.154535 0.350517 0.15375 0.0485786 24.5954 18.5807 362.437 156.059 430.534 537.713 537.713 1398.78 1505.96 320.867 213.688 597.287 953.06 548.082 47.8654 220.223 204.268 204.268 15.9551 0.505821 1.5425 0.336045 0.165783 602.494 953.06 548.082 53.0719 0.00330986 24.7707
0.50577 0.654419 1.06313 0.493987 0.154506 0.350521 0.153745 0.0485628 24.5998 18.5827 362.446 156.07 430.502 537.704 537.704 1398.71 1505.91 320.861 213.659 597.206 952.979 548.047 47.861 220.195 204.241 204.241 15.9536 0.505771 1.54273 0.336102 0.165802 602.412 952.979 548.047 53.0671 0.00320417 24.7758
0.50572 0.654316 1.0631 0.493938 0.154476 0.350525 0.153741 0.048547 24.6042 18.5847 362.455 156.081 430.47 537.695 537.695 1398.63 1505.86 320.855 213.63 597.124 952.899 548.013 47.8567 220.166 204.214 204.214 15.9522 0.50572 1.54296 0.33616 0.165821 602.33 952.899 548.013 53.0622 0.00309854 24.7809
0.50567 0.654213 1.06307 0.493889 0.154447 0.350528 0.153737 0.0485312 24.6086 18.5868 362.464 156.092 430.438 537.686 537.686 1398.56 1505.81 320.85 213.601 597.043 952.818 547.979 47.8524 220.138 204.187 204.187 15.9507 0.50567 1.54318 0.336217 0.165841 602.248 952.818 547.979 53.0573 0.00299298 24.786
0.505619 0.65411 1.06304 0.49384 0.154417 0.350532 0.153732 0.0485155 24.613 18.5888 362.473 156.103 430.406 537.677 537.677 1398.49 1505.76 320.844 213.573 596.961 952.737 547.944 47.8481 220.109 204.16 204.16 15.9493 0.50562 1.54341 0.336274 0.16586 602.166 952.737 547.944 53.0524 0.00288748 24.791
0.505569 0.654008 1.06301 0.493792 0.154388 0.350535 0.153728 0.0484997 24.6174 18.5908 362.482 156.114 430.374 537.668 537.668 1398.42 1505.71 320.838 213.544 596.88 952.656 547.91 47.8438 220.081 204.133 204.133 15.9479 0.505569 1.54363 0.336331 0.165879 602.084 952.656 547.91 53.0476 0.00278205 24.7961
0.505518 0.653905 1.06298 0.493743 0.154358 0.350539 0.153723 0.048484 24.6217 18.5929 362.491 156.125 430.342 537.659 537.659 1398.34 1505.66 320.832 213.515 596.798 952.575 547.876 47.8395 220.052 204.106 204.106 15.9464 0.505519 1.54386 0.336388 0.165899 602.002 952.575 547.876 53.0427 0.00267669 24.8012
0.505468 0.653803 1.06295 0.493694 0.154329 0.350543 0.153719 0.0484682 24.6261 18.5949 362.5 156.135 430.31 537.65 537.65 1398.27 1505.61 320.827 213.486 596.717 952.494 547.841 47.8352 220.024 204.079 204.079 15.945 0.505469 1.54408 0.336446 0.165918 601.92 952.494 547.841 53.0378 0.0025714 24.8063
0.505418 0.6537 1.06292 0.493645 0.1543 0.350546 0.153714 0.0484525 24.6305 18.5969 362.509 156.146 430.278 537.641 537.641 1398.2 1505.56 320.821 213.458 596.636 952.413 547.807 47.8309 219.995 204.052 204.052 15.9436 0.505418 1.54431 0.336503 0.165937 601.838 952.413 547.807 53.033 0.00246618 24.8113
0.505367 0.653597 1.06289 0.493596 0.15427 0.35055 0.15371 0.0484368 24.6349 18.599 362.519 156.157 430.246 537.632 537.632 1398.12 1505.51 320.815 213.429 596.554 952.332 547.773 47.8266 219.967 204.024 204.024 15.9422 0.505368 1.54453 0.33656 0.165956 601.756 952.332 547.773 53.0281 0.00236104 24.8164
0.505317 0.653495 1.06286 0.493547 0.154241 0.350553 0.153706 0.0484211 24.6393 18.601 362.528 156.168 430.214 537.623 537.623 1398.05 1505.46 320.81 213.4 596.473 952.251 547.738 47.8224 219.938 203.997 203.997 15.9407 0.505318 1.54476 0.336617 0.165976 601.674 952.251 547.738 53.0232 0.00225597 24.8215
0.505267 0.653392 1.06283 0.493498 0.154212 0.350557 0.153701 0.0484054 24.6437 18.603 362.537 156.179 430.182 537.614 537.614 1397.98 1505.41 320.804 213.371 596.392 952.17 547.704 47.8181 219.91 203.97 203.97 15.9393 0.505268 1.54498 0.336674 0.165995 601.592 952.17 547.704 53.0184 0.00215098 24.8265
0.505217 0.65329 1.0628 0.493449 0.154182 0.35056 0.153697 0.0483897 24.6481 18.6051 362.546 156.19 430.15 537.605 537.605 1397.9 1505.36 320.798 213.343 596.311 952.089 547.67 47.8138 219.881 203.943 203.943 15.9379 0.505218 1.54521 0.336731 0.166014 601.511 952.089 547.67 53.0135 0.00204607 24.8316
0.505166 0.653187 1.06277 0.4934 0.154153 0.350564 0.153692 0.048374 24.6525 18.6071 362.555 156.201 430.118 537.596 537.596 1397.83 1505.31 320.792 213.314 596.23 952.009 547.635 47.8095 219.853 203.916 203.916 15.9364 0.505168 1.54543 0.336788 0.166033 601.429 952.009 547.635 53.0087 0.00194126 24.8367
0.505116 0.653085 1.06274 0.493352 0.154124 0.350567 0.153688 0.0483584 24.6569 18.6091 362.564 156.212 430.086 537.587 537.587 1397.76 1505.26 320.787 213.285 596.149 951.928 547.601 47.8052 219.824 203.889 203.889 15.935 0.505118 1.54566 0.336845 0.166053 601.348 951.928 547.601 53.0038 0.00183654 24.8418
0.505066 0.652983 1.06271 0.493303 0.154094 0.350571 0.153684 0.0483427 24.6612 18.6112 362.573 156.223 430.054 537.578 537.578 1397.69 1505.21 320.781 213.256 596.068 951.847 547.567 47.8009 219.796 203.862 203.862 15.9336 0.505068 1.54588 0.336902 0.166072 601.266 951.847 547.567 52.999 0.00173193 24.8468
0.505016 0.65288 1.06268 0.493254 0.154065 0.350574 0.153679 0.0483271 24.6656 18.6132 362.582 156.234 430.022 537.569 537.569 1397.61 1505.16 320.775 213.228 595.987 951.766 547.533 47.7967 219.767 203.835 203.835 15.9322 0.505018 1.54611 0.33696 0.166091 601.185 951.766 547.533 52.9941 0.00162744 24.8519
0.504966 0.652778 1.06265 0.493205 0.154036 0.350578 0.153675 0.0483115 24.67 18.6152 362.592 156.245 429.99 537.56 537.56 1397.54 1505.11 320.77 213.199 595.906 951.685 547.498 47.7924 219.739 203.808 203.808 15.9307 0.504969 1.54633 0.337017 0.16611 601.103 951.685 547.498 52.9893 0.0015231 24.857
0.504916 0.652676 1.06262 0.493155 0.154007 0.350581 0.15367 0.0482958 24.6744 18.6173 362.601 156.256 429.958 537.551 537.551 1397.47 1505.06 320.764 213.17 595.826 951.604 547.464 47.7881 219.71 203.781 203.781 15.9293 0.504919 1.54655 0.337074 0.166129 601.022 951.604 547.464 52.9844 0.00141891 24.862
0.504866 0.652573 1.06259 0.493106 0.153977 0.350584 0.153666 0.0482802 24.6788 18.6193 362.61 156.267 429.926 537.542 537.542 1397.39 1505.01 320.758 213.142 595.745 951.523 547.43 47.7839 219.682 203.754 203.754 15.9279 0.50487 1.54678 0.337131 0.166149 600.941 951.523 547.43 52.9796 0.00131493 24.8671
0.504816 0.652471 1.06256 0.493057 0.153948 0.350588 0.153661 0.0482646 24.6832 18.6214 362.619 156.278 429.894 537.533 537.533 1397.32 1504.96 320.752 213.113 595.664 951.442 547.395 47.7796 219.653 203.727 203.727 15.9265 0.504821 1.547 0.337188 0.166168 600.86 951.442 547.395 52.9748 0.00121119 24.8722
0.504767 0.652369 1.06253 0.493008 0.153919 0.350591 0.153657 0.048249 24.6876 18.6234 362.628 156.289 429.862 537.524 537.524 1397.25 1504.91 320.747 213.084 595.584 951.361 547.361 47.7753 219.625 203.7 203.7 15.925 0.504772 1.54723 0.337245 0.166187 600.779 951.361 547.361 52.9699 0.00110778 24.8772
0.504717 0.652267 1.0625 0.492959 0.15389 0.350595 0.153653 0.0482334 24.692 18.6254 362.637 156.299 429.83 537.515 537.515 1397.17 1504.86 320.741 213.056 595.504 951.28 547.327 47.7711 219.596 203.673 203.673 15.9236 0.504724 1.54745 0.337302 0.166206 600.698 951.28 547.327 52.9651 0.0010048 24.8823
0.504667 0.652165 1.06247 0.49291 0.15386 0.350598 0.153648 0.0482179 24.6964 18.6275 362.647 156.31 429.798 537.506 537.506 1397.1 1504.81 320.735 213.027 595.424 951.2 547.293 47.7668 219.568 203.646 203.646 15.9222 0.504676 1.54767 0.337359 0.166225 600.617 951.2 547.293 52.9603 0.000902405 24.8874
0.504615 0.652063 1.06244 0.492861 0.153831 0.350602 0.153644 0.0482023 24.7008 18.6295 362.656 156.321 429.766 537.497 537.497 1397.03 1504.76 320.729 212.999 595.34 951.119 547.258 47.7626 219.539 203.619 203.619 15.9208 0.504615 1.5479 0.337416 0.166245 600.532 951.119 547.258 52.9554 0.000788913 24.8924
0.504565 0.651961 1.06241 0.492812 0.153802 0.350605 0.153639 0.0481867 24.7052 18.6316 362.665 156.332 429.734 537.488 537.488 1396.96 1504.71 320.724 212.97 595.259 951.038 547.224 47.7583 219.511 203.591 203.591 15.9194 0.504566 1.54812 0.337473 0.166264 600.451 951.038 547.224 52.9506 0.00068474 24.8975
0.504515 0.651858 1.06238 0.492762 0.153773 0.350608 0.153635 0.0481712 24.7096 18.6336 362.674 156.343 429.702 537.479 537.479 1396.88 1504.66 320.718 212.941 595.178 950.957 547.19 47.754 219.482 203.564 203.564 15.918 0.504516 1.54835 0.33753 0.166283 600.37 950.957 547.19 52.9458 0.000580762 24.9026
0.504466 0.651756 1.06235 0.492713 0.153744 0.350612 0.153631 0.0481556 24.714 18.6357 362.683 156.354 429.67 537.47 537.47 1396.81 1504.61 320.712 212.913 595.098 950.876 547.156 47.7498 219.454 203.537 203.537 15.9165 0.504467 1.54857 0.337587 0.166302 600.289 950.876 547.156 52.941 0.000477231 24.9076
0.504416 0.651654 1.06232 0.492664 0.153715 0.350615 0.153626 0.0481401 24.7184 18.6377 362.692 156.365 429.638 537.461 537.461 1396.74 1504.56 320.706 212.884 595.018 950.795 547.121 47.7456 219.426 203.51 203.51 15.9151 0.504419 1.54879 0.337644 0.166321 600.209 950.795 547.121 52.9361 0.000374947 24.9127
0.504368 0.651552 1.06229 0.492615 0.153685 0.350618 0.153622 0.0481246 24.7228 18.6398 362.702 156.376 429.607 537.452 537.452 1396.66 1504.51 320.701 212.856 594.94 950.714 547.087 47.7413 219.397 203.483 203.483 15.9137 0.504376 1.54902 0.3377 0.166341 600.13 950.714 547.087 52.9313 0.000276679 24.9177
0.504316 0.651451 1.06226 0.492566 0.153656 0.350622 0.153617 0.0481091 24.7272 18.6418 362.711 156.387 429.575 537.443 537.443 1396.59 1504.46 320.695 212.827 594.857 950.633 547.053 47.7371 219.369 203.456 203.456 15.9123 0.504318 1.54924 0.337757 0.16636 600.046 950.633 547.053 52.9265 0.000165947 24.9228
0.504267 0.651349 1.06223 0.492516 0.153627 0.350625 0.153613 0.0480936 24.7316 18.6439 362.72 156.398 429.543 537.434 537.434 1396.52 1504.41 320.689 212.798 594.778 950.552 547.019 47.7328 219.34 203.429 203.429 15.9109 0.504273 1.54946 0.337814 0.166379 599.967 950.552 547.019 52.9217 6.59464e-05 24.9279
0.536874 0.714374 1.07719 0.517185 0.172109 0.347079 0.156054 0.0586953 22.3569 17.5911 358.086 150.334 448.732 542.014 542.014 1439.48 1532.76 323.83 230.548 647.972 996.37 567.044 50.6033 236.235 219.367 219.367 16.8677 0.536878 1.41054 0.303814 0.154894 653.447 996.37 567.044 56.0785 0.0706323 21.9761
0.536939 0.714495 1.07722 0.517222 0.172145 0.347069 0.156058 0.0587177 22.3529 17.5894 358.079 150.324 448.768 542.021 542.021 1439.56 1532.81 323.835 230.583 648.08 996.45 567.081 50.6093 236.266 219.397 219.397 16.8697 0.536939 1.41027 0.30375 0.154873 653.555 996.45 567.081 56.0849 0.070777 21.9707
0.537006 0.714617 1.07724 0.517259 0.172182 0.34706 0.156062 0.0587402 22.3489 17.5877 358.072 150.314 448.804 542.028 542.028 1439.64 1532.86 323.841 230.617 648.19 996.531 567.118 50.6154 236.298 219.426 219.426 16.8717 0.537006 1.41001 0.303687 0.154851 653.666 996.531 567.118 56.0914 0.0709268 21.9654
0.537073 0.714738 1.07726 0.517296 0.172218 0.34705 0.156066 0.0587627 22.3449 17.5861 358.065 150.303 448.84 542.035 542.035 1439.72 1532.91 323.846 230.652 648.3 996.611 567.154 50.6215 236.329 219.455 219.455 16.8738 0.537073 1.40974 0.303624 0.15483 653.776 996.611 567.154 56.0979 0.0710768 21.96
0.53714 0.71486 1.07728 0.517333 0.172255 0.347041 0.156071 0.0587853 22.341 17.5844 358.058 150.293 448.876 542.042 542.042 1439.79 1532.96 323.852 230.686 648.41 996.692 567.191 50.6276 236.361 219.485 219.485 16.8758 0.53714 1.40947 0.303561 0.154809 653.887 996.692 567.191 56.1044 0.0712268 21.9547
0.537207 0.714981 1.07731 0.517369 0.172291 0.347031 0.156075 0.0588078 22.337 17.5827 358.051 150.282 448.912 542.049 542.049 1439.87 1533.01 323.857 230.72 648.521 996.773 567.227 50.6337 236.392 219.514 219.514 16.8778 0.537207 1.4092 0.303498 0.154787 653.998 996.773 567.227 56.1109 0.0713769 21.9493
0.537274 0.715103 1.07733 0.517406 0.172328 0.347021 0.156079 0.0588304 22.333 17.5811 358.044 150.272 448.948 542.056 542.056 1439.95 1533.06 323.862 230.755 648.631 996.853 567.264 50.6398 236.423 219.543 219.543 16.8799 0.537274 1.40894 0.303434 0.154766 654.109 996.853 567.264 56.1174 0.0715271 21.944
0.537341 0.715225 1.07735 0.517443 0.172365 0.347012 0.156083 0.058853 22.329 17.5794 358.037 150.261 448.985 542.063 542.063 1440.03 1533.11 323.868 230.789 648.741 996.934 567.3 50.646 236.455 219.573 219.573 16.8819 0.537341 1.40867 0.303371 0.154745 654.219 996.934 567.3 56.1239 0.0716775 21.9386
0.537408 0.715347 1.07737 0.517479 0.172401 0.347002 0.156088 0.0588756 22.325 17.5777 358.03 150.251 449.021 542.07 542.07 1440.11 1533.16 323.873 230.824 648.852 997.014 567.337 50.6521 236.486 219.602 219.602 16.884 0.537408 1.4084 0.303308 0.154723 654.33 997.014 567.337 56.1304 0.0718279 21.9333
0.537475 0.715468 1.07739 0.517516 0.172438 0.346993 0.156092 0.0588982 22.321 17.5761 358.023 150.24 449.057 542.077 542.077 1440.19 1533.21 323.878 230.858 648.963 997.095 567.374 50.6582 236.518 219.632 219.632 16.886 0.537475 1.40813 0.303245 0.154702 654.441 997.095 567.374 56.1369 0.0719785 21.9279
0.537542 0.71559 1.07742 0.517553 0.172474 0.346983 0.156096 0.0589208 22.3171 17.5744 358.016 150.23 449.093 542.084 542.084 1440.27 1533.26 323.884 230.893 649.073 997.176 567.41 50.6643 236.549 219.661 219.661 16.888 0.537542 1.40787 0.303182 0.15468 654.552 997.176 567.41 56.1434 0.0721292 21.9225
0.537609 0.715712 1.07744 0.517589 0.172511 0.346973 0.1561 0.0589434 22.3131 17.5727 358.009 150.22 449.129 542.091 542.091 1440.35 1533.31 323.889 230.927 649.184 997.256 567.447 50.6705 236.58 219.69 219.69 16.8901 0.537609 1.4076 0.303119 0.154659 654.663 997.256 567.447 56.1499 0.07228 21.9172
0.537677 0.715834 1.07746 0.517626 0.172548 0.346964 0.156105 0.0589661 22.3091 17.5711 358.002 150.209 449.165 542.098 542.098 1440.43 1533.36 323.895 230.962 649.295 997.337 567.483 50.6766 236.612 219.72 219.72 16.8921 0.537677 1.40733 0.303055 0.154638 654.775 997.337 567.483 56.1565 0.0724308 21.9118
0.537744 0.715956 1.07748 0.517662 0.172585 0.346954 0.156109 0.0589888 22.3051 17.5694 357.995 150.199 449.201 542.104 542.104 1440.51 1533.41 323.9 230.997 649.406 997.418 567.52 50.6827 236.643 219.749 219.749 16.8942 0.537744 1.40706 0.302992 0.154616 654.886 997.418 567.52 56.163 0.0725819 21.9065
0.537811 0.716078 1.0775 0.517699 0.172621 0.346944 0.156113 0.0590115 22.3011 17.5677 357.988 150.188 449.237 542.111 542.111 1440.59 1533.46 323.905 231.031 649.517 997.498 567.557 50.6889 236.675 219.778 219.778 16.8962 0.537811 1.4068 0.302929 0.154595 654.997 997.498 567.557 56.1695 0.072733 21.9011
0.537879 0.7162 1.07753 0.517735 0.172658 0.346934 0.156117 0.0590342 22.2972 17.5661 357.981 150.178 449.273 542.118 542.118 1440.67 1533.51 323.911 231.066 649.628 997.579 567.593 50.695 236.706 219.808 219.808 16.8983 0.537879 1.40653 0.302866 0.154573 655.109 997.579 567.593 56.1761 0.0728842 21.8958
0.537946 0.716322 1.07755 0.517772 0.172695 0.346925 0.156122 0.0590569 22.2932 17.5644 357.974 150.167 449.31 542.125 542.125 1440.74 1533.56 323.916 231.1 649.739 997.659 567.63 50.7012 236.738 219.837 219.837 16.9003 0.537946 1.40626 0.302802 0.154552 655.22 997.659 567.63 56.1826 0.0730355 21.8904
0.538014 0.716444 1.07757 0.517808 0.172731 0.346915 0.156126 0.0590797 22.2892 17.5628 357.968 150.157 449.346 542.132 542.132 1440.82 1533.61 323.921 231.135 649.85 997.74 567.667 50.7074 236.769 219.867 219.867 16.9024 0.538014 1.40599 0.302739 0.154531 655.332 997.74 567.667 56.1891 0.073187 21.885
0.538081 0.716567 1.07759 0.517844 0.172768 0.346905 0.15613 0.0591024 22.2852 17.5611 357.961 150.146 449.382 542.139 542.139 1440.9 1533.66 323.927 231.17 649.961 997.821 567.703 50.7135 236.8 219.896 219.896 16.9044 0.538081 1.40572 0.302676 0.154509 655.443 997.821 567.703 56.1957 0.0733385 21.8797
0.538149 0.716689 1.07761 0.517881 0.172805 0.346895 0.156134 0.0591252 22.2812 17.5594 357.954 150.136 449.418 542.146 542.146 1440.98 1533.71 323.932 231.204 650.072 997.901 567.74 50.7197 236.832 219.925 219.925 16.9065 0.538149 1.40546 0.302613 0.154488 655.555 997.901 567.74 56.2022 0.0734902 21.8743
0.538216 0.716811 1.07763 0.517917 0.172842 0.346886 0.156138 0.059148 22.2773 17.5578 357.947 150.126 449.454 542.153 542.153 1441.06 1533.76 323.937 231.239 650.184 997.982 567.777 50.7259 236.863 219.955 219.955 16.9086 0.538216 1.40519 0.302549 0.154466 655.667 997.982 567.777 56.2088 0.073642 21.869
0.538284 0.716933 1.07766 0.517953 0.172879 0.346876 0.156143 0.0591708 22.2733 17.5561 357.94 150.115 449.49 542.16 542.16 1441.14 1533.81 323.943 231.273 650.295 998.062 567.813 50.732 236.895 219.984 219.984 16.9106 0.538284 1.40492 0.302486 0.154445 655.778 998.062 567.813 56.2154 0.0737939 21.8636
0.538351 0.717056 1.07768 0.51799 0.172915 0.346866 0.156147 0.0591936 22.2693 17.5545 357.933 150.105 449.527 542.167 542.167 1441.22 1533.86 323.948 231.308 650.407 998.143 567.85 50.7382 236.926 220.014 220.014 16.9127 0.538351 1.40465 0.302423 0.154424 655.89 998.143 567.85 56.2219 0.0739459 21.8582
0.538419 0.717178 1.0777 0.518026 0.172952 0.346856 0.156151 0.0592164 22.2653 17.5528 357.926 150.094 449.563 542.174 542.174 1441.3 1533.91 323.954 231.343 650.518 998.224 567.887 50.7444 236.958 220.043 220.043 16.9147 0.538419 1.40438 0.302359 0.154402 656.002 998.224 567.887 56.2285 0.074098 21.8529
0.538487 0.717301 1.07772 0.518062 0.172989 0.346846 0.156155 0.0592393 22.2614 17.5511 357.919 150.084 449.599 542.18 542.18 1441.38 1533.96 323.959 231.377 650.63 998.304 567.923 50.7506 236.989 220.073 220.073 16.9168 0.538487 1.40411 0.302296 0.154381 656.114 998.304 567.923 56.2351 0.0742502 21.8475
0.538555 0.717423 1.07774 0.518098 0.173026 0.346837 0.15616 0.0592622 22.2574 17.5495 357.912 150.073 449.635 542.187 542.187 1441.46 1534.01 323.964 231.412 650.742 998.385 567.96 50.7568 237.021 220.102 220.102 16.9189 0.538555 1.40384 0.302233 0.154359 656.226 998.385 567.96 56.2416 0.0744025 21.8421
0.538622 0.717545 1.07777 0.518135 0.173063 0.346827 0.156164 0.059285 22.2534 17.5478 357.905 150.063 449.672 542.194 542.194 1441.54 1534.06 323.97 231.447 650.853 998.465 567.997 50.763 237.052 220.132 220.132 16.9209 0.538622 1.40358 0.302169 0.154338 656.339 998.465 567.997 56.2482 0.074555 21.8368
0.53869 0.717668 1.07779 0.518171 0.1731 0.346817 0.156168 0.0593079 22.2495 17.5462 357.898 150.053 449.708 542.201 542.201 1441.62 1534.11 323.975 231.482 650.965 998.546 568.033 50.7692 237.084 220.161 220.161 16.923 0.53869 1.40331 0.302106 0.154316 656.451 998.546 568.033 56.2548 0.0747075 21.8314
0.538758 0.717791 1.07781 0.518207 0.173137 0.346807 0.156172 0.0593309 22.2455 17.5445 357.892 150.042 449.744 542.208 542.208 1441.7 1534.16 323.98 231.516 651.077 998.627 568.07 50.7754 237.116 220.19 220.19 16.9251 0.538758 1.40304 0.302042 0.154295 656.563 998.627 568.07 56.2614 0.0748602 21.8261
0.538826 0.717913 1.07783 0.518243 0.173174 0.346797 0.156177 0.0593538 22.2415 17.5429 357.885 150.032 449.78 542.215 542.215 1441.78 1534.21 323.986 231.551 651.189 998.707 568.107 50.7816 237.147 220.22 220.22 16.9271 0.538826 1.40277 0.301979 0.154274 656.675 998.707 568.107 56.268 0.075013 21.8207
