dens densu densd denss densp densn dense densm xmu xmd xms xm muu mud mus mup mun mue E Eq Eh El P Pq Ph Pl chi
0.40152 0.297611 1.04934 0.267622 0.0517181 0.349726 0.0323845 0.0191761 58.0487 31.1274 401.209 208.552 309.021 503.605 503.605 1121.65 1316.23 194.584 420.842 649.717 412.852 7.85908 107.651 105.478 0.00104245 2.1738 0.00055162
0.401528 0.297631 1.04935 0.267639 0.0517228 0.349727 0.0323822 0.0191742 58.0436 31.1252 401.206 208.548 309.027 503.606 503.606 1121.66 1316.24 194.579 420.852 649.737 412.859 7.85824 107.655 105.482 0.0010425 2.17356 0.000569737
0.401538 0.29765 1.04936 0.267657 0.0517275 0.349728 0.0323798 0.0191722 58.0386 31.1231 401.202 208.543 309.033 503.608 503.608 1121.68 1316.25 194.575 420.865 649.756 412.865 7.8574 107.659 105.486 0.00104254 2.17332 0.000600296
0.401547 0.29767 1.04937 0.267675 0.0517322 0.349729 0.0323775 0.0191702 58.0336 31.1209 401.199 208.539 309.04 503.61 503.61 1121.69 1316.26 194.57 420.877 649.776 412.871 7.85657 107.663 105.49 0.00104258 2.17308 0.000631005
0.401558 0.29769 1.04937 0.267692 0.0517369 0.34973 0.0323752 0.0191683 58.0285 31.1187 401.195 208.535 309.046 503.612 503.612 1121.7 1316.27 194.565 420.892 649.796 412.878 7.85573 107.667 105.495 0.00104262 2.17284 0.000668463
0.40157 0.297709 1.04938 0.26771 0.0517415 0.349731 0.0323728 0.0191663 58.0235 31.1165 401.192 208.53 309.053 503.614 503.614 1121.72 1316.28 194.561 420.908 649.815 412.884 7.8549 107.671 105.499 0.00104266 2.1726 0.000713671
0.401577 0.297729 1.04939 0.267728 0.0517462 0.349732 0.0323705 0.0191644 58.0185 31.1143 401.189 208.526 309.059 503.615 503.615 1121.73 1316.29 194.556 420.916 649.835 412.891 7.85406 107.675 105.503 0.00104271 2.17236 0.000724078
0.401588 0.297749 1.0494 0.267745 0.0517509 0.349732 0.0323682 0.0191624 58.0134 31.1122 401.185 208.522 309.066 503.617 503.617 1121.75 1316.3 194.551 420.931 649.855 412.897 7.85322 107.679 105.507 0.00104275 2.17211 0.000763462
0.401596 0.297769 1.04941 0.267763 0.0517556 0.349733 0.0323658 0.0191604 58.0084 31.11 401.182 208.517 309.072 503.619 503.619 1121.76 1316.31 194.547 420.942 649.875 412.903 7.85239 107.683 105.512 0.00104279 2.17187 0.000784613
0.401606 0.297788 1.04942 0.267781 0.0517603 0.349734 0.0323635 0.0191585 58.0034 31.1078 401.178 208.513 309.079 503.621 503.621 1121.78 1316.32 194.542 420.955 649.894 412.91 7.85155 107.687 105.516 0.00104283 2.17163 0.0008158
0.401617 0.297808 1.04943 0.267798 0.0517649 0.349735 0.0323611 0.0191565 57.9983 31.1056 401.175 208.509 309.085 503.622 503.622 1121.79 1316.33 194.537 420.969 649.914 412.916 7.85072 107.691 105.52 0.00104288 2.17139 0.00085326
0.401626 0.297828 1.04944 0.267816 0.0517696 0.349736 0.0323588 0.0191545 57.9933 31.1034 401.171 208.504 309.092 503.624 503.624 1121.81 1316.34 194.533 420.98 649.934 412.922 7.84988 107.695 105.524 0.00104292 2.17115 0.000878166
0.401637 0.297847 1.04945 0.267834 0.0517743 0.349737 0.0323565 0.0191526 57.9883 31.1012 401.168 208.5 309.098 503.626 503.626 1121.82 1316.35 194.528 420.995 649.954 412.929 7.84904 107.699 105.529 0.00104296 2.17091 0.000917643
0.401647 0.297867 1.04946 0.267851 0.051779 0.349738 0.0323541 0.0191506 57.9832 31.0991 401.165 208.496 309.104 503.628 503.628 1121.84 1316.36 194.523 421.01 649.973 412.935 7.84821 107.704 105.533 0.001043 2.17067 0.000955462
0.401655 0.297887 1.04947 0.267869 0.0517837 0.349738 0.0323518 0.0191487 57.9782 31.0969 401.161 208.491 309.111 503.63 503.63 1121.85 1316.37 194.519 421.019 649.993 412.942 7.84737 107.708 105.537 0.00104304 2.17043 0.000969786
0.401665 0.297906 1.04948 0.267887 0.0517883 0.349739 0.0323495 0.0191467 57.9732 31.0947 401.158 208.487 309.117 503.631 503.631 1121.87 1316.38 194.514 421.032 650.013 412.948 7.84653 107.712 105.541 0.00104309 2.17018 0.00100288
0.401675 0.297926 1.04949 0.267904 0.051793 0.34974 0.0323471 0.0191447 57.9682 31.0925 401.154 208.483 309.124 503.633 503.633 1121.88 1316.39 194.509 421.046 650.032 412.954 7.8457 107.716 105.546 0.00104313 2.16994 0.00103855
0.401686 0.297946 1.0495 0.267922 0.0517977 0.349741 0.0323448 0.0191428 57.9631 31.0904 401.151 208.478 309.13 503.635 503.635 1121.9 1316.4 194.505 421.061 650.052 412.961 7.84486 107.72 105.55 0.00104317 2.1697 0.00107651
0.401697 0.297966 1.04951 0.26794 0.0518024 0.349742 0.0323425 0.0191408 57.9581 31.0882 401.148 208.474 309.137 503.637 503.637 1121.91 1316.41 194.5 421.076 650.072 412.967 7.84403 107.724 105.554 0.00104321 2.16946 0.00111523
0.401708 0.297985 1.04952 0.267957 0.0518071 0.349743 0.0323401 0.0191388 57.9531 31.086 401.144 208.47 309.143 503.638 503.638 1121.92 1316.42 194.495 421.09 650.092 412.974 7.84319 107.728 105.558 0.00104325 2.16922 0.00115313
0.401718 0.298005 1.04952 0.267975 0.0518118 0.349744 0.0323378 0.0191369 57.9481 31.0838 401.141 208.465 309.15 503.64 503.64 1121.94 1316.43 194.491 421.104 650.111 412.98 7.84235 107.732 105.563 0.0010433 2.16898 0.00118913
0.401728 0.298025 1.04953 0.267993 0.0518164 0.349744 0.0323354 0.0191349 57.9431 31.0816 401.137 208.461 309.156 503.642 503.642 1121.95 1316.44 194.486 421.117 650.131 412.986 7.84152 107.736 105.567 0.00104334 2.16874 0.0012201
0.401733 0.298044 1.04954 0.26801 0.0518211 0.349745 0.0323331 0.019133 57.938 31.0795 401.134 208.457 309.163 503.644 503.644 1121.97 1316.45 194.481 421.122 650.151 412.993 7.84068 107.74 105.571 0.00104338 2.1685 0.00121534
0.401743 0.298064 1.04955 0.268028 0.0518258 0.349746 0.0323308 0.019131 57.933 31.0773 401.131 208.452 309.169 503.645 503.645 1121.98 1316.46 194.476 421.135 650.171 412.999 7.83985 107.744 105.575 0.00104342 2.16826 0.00124615
0.401752 0.298084 1.04956 0.268046 0.0518305 0.349747 0.0323284 0.019129 57.928 31.0751 401.127 208.448 309.175 503.647 503.647 1122 1316.47 194.472 421.147 650.19 413.006 7.83901 107.748 105.58 0.00104346 2.16801 0.00127691
0.401762 0.298104 1.04957 0.268063 0.0518352 0.349748 0.0323261 0.0191271 57.923 31.0729 401.124 208.444 309.182 503.649 503.649 1122.01 1316.48 194.467 421.16 650.21 413.012 7.83817 107.752 105.584 0.00104351 2.16777 0.00130764
0.401772 0.298123 1.04958 0.268081 0.0518399 0.349749 0.0323238 0.0191251 57.918 31.0708 401.12 208.439 309.188 503.651 503.651 1122.03 1316.49 194.462 421.173 650.23 413.018 7.83734 107.756 105.588 0.00104355 2.16753 0.00133833
0.401782 0.298143 1.04959 0.268099 0.0518446 0.34975 0.0323214 0.0191232 57.9129 31.0686 401.117 208.435 309.195 503.653 503.653 1122.04 1316.5 194.458 421.186 650.249 413.025 7.8365 107.76 105.592 0.00104359 2.16729 0.0013689
0.401796 0.298163 1.0496 0.268116 0.0518492 0.349751 0.0323191 0.0191212 57.9079 31.0664 401.114 208.431 309.201 503.654 503.654 1122.06 1316.51 194.453 421.207 650.269 413.031 7.83567 107.764 105.597 0.00104363 2.16705 0.00143539
0.401806 0.298182 1.04961 0.268134 0.0518539 0.349751 0.0323167 0.0191192 57.9029 31.0642 401.11 208.426 309.208 503.656 503.656 1122.07 1316.52 194.448 421.22 650.289 413.038 7.83483 107.768 105.601 0.00104367 2.16681 0.00146354
0.401815 0.298202 1.04962 0.268152 0.0518586 0.349752 0.0323144 0.0191173 57.8979 31.0621 401.107 208.422 309.214 503.658 503.658 1122.09 1316.53 194.444 421.232 650.309 413.044 7.83399 107.772 105.605 0.00104372 2.16657 0.0014916
0.401825 0.298222 1.04963 0.268169 0.0518633 0.349753 0.0323121 0.0191153 57.8929 31.0599 401.103 208.418 309.221 503.66 503.66 1122.1 1316.54 194.439 421.244 650.328 413.05 7.83316 107.776 105.61 0.00104376 2.16633 0.00151964
0.401834 0.298242 1.04964 0.268187 0.051868 0.349754 0.0323097 0.0191133 57.8879 31.0577 401.1 208.413 309.227 503.661 503.661 1122.12 1316.55 194.434 421.256 650.348 413.057 7.83232 107.78 105.614 0.0010438 2.16609 0.00154773
0.401844 0.298261 1.04965 0.268205 0.0518727 0.349755 0.0323074 0.0191114 57.8828 31.0555 401.096 208.409 309.234 503.663 503.663 1122.13 1316.56 194.43 421.269 650.368 413.063 7.83149 107.784 105.618 0.00104384 2.16584 0.00157591
0.401853 0.298281 1.04966 0.268222 0.0518774 0.349756 0.0323051 0.0191094 57.8778 31.0534 401.093 208.405 309.24 503.665 503.665 1122.15 1316.57 194.425 421.281 650.387 413.069 7.83065 107.788 105.622 0.00104389 2.1656 0.00160422
0.401862 0.298301 1.04967 0.26824 0.0518821 0.349757 0.0323027 0.0191075 57.8728 31.0512 401.09 208.4 309.247 503.667 503.667 1122.16 1316.58 194.42 421.293 650.407 413.076 7.82981 107.792 105.627 0.00104393 2.16536 0.00163268
0.401872 0.29832 1.04968 0.268258 0.0518868 0.349757 0.0323004 0.0191055 57.8678 31.049 401.086 208.396 309.253 503.669 503.669 1122.17 1316.59 194.416 421.306 650.427 413.082 7.82898 107.796 105.631 0.00104397 2.16512 0.00166131
0.401881 0.29834 1.04968 0.268275 0.0518914 0.349758 0.032298 0.0191035 57.8628 31.0469 401.083 208.392 309.259 503.67 503.67 1122.19 1316.6 194.411 421.318 650.447 413.089 7.82814 107.8 105.635 0.00104401 2.16488 0.00169011
0.401891 0.29836 1.04969 0.268293 0.0518961 0.349759 0.0322957 0.0191016 57.8578 31.0447 401.079 208.387 309.266 503.672 503.672 1122.2 1316.61 194.406 421.33 650.466 413.095 7.82731 107.804 105.639 0.00104405 2.16464 0.00171909
0.401901 0.29838 1.0497 0.268311 0.0519008 0.34976 0.0322934 0.0190996 57.8528 31.0425 401.076 208.383 309.272 503.674 503.674 1122.22 1316.62 194.401 421.343 650.486 413.101 7.82647 107.808 105.644 0.0010441 2.1644 0.00174833
0.40191 0.298399 1.04971 0.268328 0.0519055 0.349761 0.032291 0.0190976 57.8478 31.0403 401.073 208.379 309.279 503.676 503.676 1122.23 1316.63 194.397 421.355 650.506 413.108 7.82563 107.812 105.648 0.00104414 2.16416 0.00177625
0.401919 0.298419 1.04972 0.268346 0.0519102 0.349762 0.0322887 0.0190957 57.8428 31.0382 401.069 208.374 309.285 503.677 503.677 1122.25 1316.64 194.392 421.366 650.525 413.114 7.8248 107.816 105.652 0.00104418 2.16392 0.00179925
0.401932 0.298439 1.04973 0.268363 0.0519149 0.349763 0.0322864 0.0190937 57.8377 31.036 401.066 208.37 309.292 503.679 503.679 1122.26 1316.65 194.387 421.385 650.545 413.121 7.82396 107.82 105.656 0.00104422 2.16367 0.00185526
0.40194 0.298458 1.04974 0.268381 0.0519196 0.349763 0.032284 0.0190918 57.8327 31.0338 401.062 208.366 309.298 503.681 503.681 1122.28 1316.66 194.383 421.395 650.565 413.127 7.82313 107.824 105.661 0.00104426 2.16343 0.00187327
0.401949 0.298478 1.04975 0.268399 0.0519243 0.349764 0.0322817 0.0190898 57.8277 31.0317 401.059 208.361 309.305 503.683 503.683 1122.29 1316.67 194.378 421.406 650.585 413.133 7.82229 107.828 105.665 0.00104431 2.16319 0.00189659
0.401958 0.298498 1.04976 0.268416 0.051929 0.349765 0.0322793 0.0190878 57.8227 31.0295 401.056 208.357 309.311 503.684 503.684 1122.31 1316.68 194.373 421.418 650.604 413.14 7.82145 107.832 105.669 0.00104435 2.16295 0.00192223
0.401971 0.298518 1.04977 0.268434 0.0519337 0.349766 0.032277 0.0190859 57.8177 31.0273 401.052 208.353 309.318 503.686 503.686 1122.32 1316.69 194.369 421.437 650.624 413.146 7.82062 107.836 105.673 0.00104439 2.16271 0.00197876
0.401979 0.298537 1.04978 0.268452 0.0519383 0.349767 0.0322747 0.0190839 57.8127 31.0252 401.049 208.348 309.324 503.688 503.688 1122.34 1316.7 194.364 421.447 650.644 413.153 7.81978 107.84 105.678 0.00104443 2.16247 0.00199772
0.401988 0.298557 1.04979 0.268469 0.051943 0.349768 0.0322723 0.0190819 57.8077 31.023 401.045 208.344 309.331 503.69 503.69 1122.35 1316.71 194.359 421.458 650.663 413.159 7.81895 107.844 105.682 0.00104447 2.16223 0.00202141
0.401997 0.298577 1.0498 0.268487 0.0519477 0.349769 0.03227 0.01908 57.8027 31.0208 401.042 208.34 309.337 503.691 503.691 1122.37 1316.72 194.354 421.469 650.683 413.165 7.81811 107.848 105.686 0.00104452 2.16199 0.00204536
0.40201 0.298596 1.04981 0.268506 0.0519522 0.349769 0.0322678 0.0190782 57.7977 31.0187 401.038 208.335 309.343 503.693 503.693 1122.38 1316.73 194.35 421.489 650.703 413.172 7.81733 107.852 105.691 0.00104456 2.16176 0.0021027
0.402019 0.298616 1.04982 0.268523 0.0519569 0.34977 0.0322655 0.0190762 57.7927 31.0165 401.035 208.331 309.35 503.695 503.695 1122.39 1316.74 194.345 421.499 650.723 413.178 7.81649 107.856 105.695 0.0010446 2.16152 0.00212265
0.402027 0.298636 1.04983 0.268541 0.0519616 0.349771 0.0322631 0.0190742 57.7877 31.0143 401.032 208.327 309.356 503.697 503.697 1122.41 1316.75 194.341 421.509 650.743 413.185 7.81565 107.86 105.699 0.00104464 2.16128 0.00214055
0.402036 0.298656 1.04983 0.268557 0.0519665 0.349772 0.0322606 0.0190721 57.7827 31.0122 401.028 208.322 309.363 503.699 503.699 1122.42 1316.76 194.336 421.521 650.762 413.191 7.81477 107.864 105.703 0.00104469 2.16102 0.00216833
0.402051 0.298675 1.04984 0.268575 0.0519712 0.349773 0.0322583 0.0190702 57.7777 31.01 401.025 208.318 309.369 503.7 503.7 1122.44 1316.77 194.331 421.542 650.782 413.197 7.81393 107.868 105.707 0.00104473 2.16078 0.00223356
0.40206 0.298695 1.04985 0.268593 0.0519759 0.349774 0.032256 0.0190682 57.7727 31.0078 401.022 208.314 309.376 503.702 503.702 1122.45 1316.78 194.326 421.554 650.801 413.204 7.81309 107.872 105.712 0.00104477 2.16054 0.00225934
0.402069 0.298715 1.04986 0.26861 0.0519806 0.349774 0.0322536 0.0190662 57.7677 31.0057 401.018 208.309 309.382 503.704 503.704 1122.47 1316.79 194.322 421.565 650.821 413.21 7.81226 107.876 105.716 0.00104481 2.1603 0.00228575
0.402078 0.298735 1.04987 0.268628 0.0519853 0.349775 0.0322513 0.0190643 57.7627 31.0035 401.015 208.305 309.389 503.706 503.706 1122.48 1316.8 194.317 421.577 650.841 413.216 7.81142 107.88 105.72 0.00104485 2.16006 0.00231273
0.402088 0.298754 1.04988 0.268646 0.05199 0.349776 0.0322489 0.0190623 57.7577 31.0013 401.011 208.301 309.395 503.707 503.707 1122.5 1316.81 194.312 421.59 650.861 413.223 7.81059 107.884 105.725 0.0010449 2.15982 0.00234024
0.402097 0.298774 1.04989 0.268663 0.0519947 0.349777 0.0322466 0.0190603 57.7527 30.9992 401.008 208.296 309.402 503.709 503.709 1122.51 1316.82 194.308 421.602 650.88 413.229 7.80975 107.888 105.729 0.00104494 2.15958 0.00236821
0.402106 0.298794 1.0499 0.268681 0.0519994 0.349778 0.0322443 0.0190584 57.7477 30.997 401.005 208.292 309.408 503.711 503.711 1122.53 1316.83 194.303 421.614 650.9 413.236 7.80891 107.892 105.733 0.00104498 2.15934 0.00239658
0.402116 0.298814 1.04991 0.268698 0.0520041 0.349779 0.0322419 0.0190564 57.7427 30.9948 401.001 208.288 309.415 503.713 503.713 1122.54 1316.84 194.298 421.627 650.92 413.242 7.80808 107.896 105.737 0.00104502 2.15909 0.00242531
0.402126 0.298833 1.04992 0.268716 0.0520088 0.34978 0.0322396 0.0190545 57.7377 30.9927 400.998 208.283 309.421 503.714 503.714 1122.56 1316.85 194.293 421.639 650.939 413.248 7.80724 107.9 105.742 0.00104506 2.15885 0.00245435
0.402135 0.298853 1.04993 0.268734 0.0520135 0.34978 0.0322372 0.0190525 57.7327 30.9905 400.994 208.279 309.428 503.716 503.716 1122.57 1316.86 194.289 421.652 650.959 413.255 7.80641 107.904 105.746 0.00104511 2.15861 0.00248366
0.402145 0.298873 1.04994 0.268751 0.0520182 0.349781 0.0322349 0.0190505 57.7278 30.9884 400.991 208.275 309.434 503.718 503.718 1122.59 1316.87 194.284 421.664 650.979 413.261 7.80557 107.908 105.75 0.00104515 2.15837 0.0025132
0.402154 0.298893 1.04995 0.268769 0.0520229 0.349782 0.0322326 0.0190486 57.7228 30.9862 400.988 208.27 309.44 503.72 503.72 1122.6 1316.88 194.279 421.677 650.998 413.268 7.80473 107.913 105.754 0.00104519 2.15813 0.00254293
0.402164 0.298912 1.04996 0.268787 0.0520276 0.349783 0.0322302 0.0190466 57.7178 30.984 400.984 208.266 309.447 503.722 503.722 1122.62 1316.89 194.275 421.69 651.018 413.274 7.8039 107.917 105.759 0.00104523 2.15789 0.00257283
0.402174 0.298932 1.04997 0.268804 0.0520323 0.349784 0.0322279 0.0190446 57.7128 30.9819 400.981 208.262 309.453 503.723 503.723 1122.63 1316.9 194.27 421.702 651.038 413.28 7.80306 107.921 105.763 0.00104527 2.15765 0.00260287
0.402184 0.298952 1.04998 0.268822 0.052037 0.349785 0.0322255 0.0190427 57.7078 30.9797 400.977 208.257 309.46 503.725 503.725 1122.64 1316.91 194.265 421.715 651.058 413.287 7.80223 107.925 105.767 0.00104532 2.15741 0.00263303
0.402193 0.298971 1.04998 0.268839 0.0520417 0.349786 0.0322232 0.0190407 57.7028 30.9776 400.974 208.253 309.466 503.727 503.727 1122.66 1316.92 194.261 421.728 651.077 413.293 7.80139 107.929 105.771 0.00104536 2.15717 0.00266329
0.402203 0.298991 1.04999 0.268857 0.0520464 0.349786 0.0322209 0.0190388 57.6978 30.9754 400.971 208.249 309.473 503.729 503.729 1122.67 1316.93 194.256 421.741 651.097 413.3 7.80056 107.933 105.776 0.0010454 2.15692 0.00269364
0.402213 0.299011 1.05 0.268875 0.0520511 0.349787 0.0322185 0.0190368 57.6928 30.9732 400.967 208.244 309.479 503.73 503.73 1122.69 1316.94 194.251 421.754 651.117 413.306 7.79972 107.937 105.78 0.00104544 2.15668 0.00272405
0.402222 0.299031 1.05001 0.268892 0.0520558 0.349788 0.0322162 0.0190348 57.6878 30.9711 400.964 208.24 309.486 503.732 503.732 1122.7 1316.95 194.246 421.766 651.136 413.312 7.79888 107.941 105.784 0.00104549 2.15644 0.00275453
0.402232 0.29905 1.05002 0.26891 0.0520605 0.349789 0.0322138 0.0190329 57.6828 30.9689 400.96 208.236 309.492 503.734 503.734 1122.72 1316.96 194.242 421.779 651.156 413.319 7.79805 107.945 105.788 0.00104553 2.1562 0.00278506
0.402242 0.29907 1.05003 0.268928 0.0520652 0.34979 0.0322115 0.0190309 57.6779 30.9668 400.957 208.231 309.499 503.736 503.736 1122.73 1316.97 194.237 421.792 651.176 413.325 7.79721 107.949 105.793 0.00104557 2.15596 0.00281563
0.402252 0.29909 1.05004 0.268945 0.0520699 0.349791 0.0322092 0.0190289 57.6729 30.9646 400.954 208.227 309.505 503.737 503.737 1122.75 1316.98 194.232 421.805 651.195 413.332 7.79638 107.953 105.797 0.00104561 2.15572 0.00284623
0.402262 0.29911 1.05005 0.268963 0.0520746 0.349791 0.0322068 0.019027 57.6679 30.9624 400.95 208.223 309.512 503.739 503.739 1122.76 1316.99 194.228 421.818 651.215 413.338 7.79554 107.957 105.801 0.00104565 2.15548 0.00287687
0.402271 0.299129 1.05006 0.26898 0.0520793 0.349792 0.0322045 0.019025 57.6629 30.9603 400.947 208.218 309.518 503.741 503.741 1122.78 1317 194.223 421.831 651.235 413.344 7.7947 107.961 105.806 0.0010457 2.15524 0.00290753
0.402281 0.299149 1.05007 0.268998 0.052084 0.349793 0.0322021 0.019023 57.6579 30.9581 400.943 208.214 309.525 503.743 503.743 1122.79 1317.01 194.218 421.844 651.255 413.351 7.79387 107.965 105.81 0.00104574 2.155 0.00293822
0.402291 0.299169 1.05008 0.269016 0.0520887 0.349794 0.0321998 0.0190211 57.6529 30.956 400.94 208.21 309.531 503.745 503.745 1122.81 1317.02 194.214 421.857 651.274 413.357 7.79303 107.969 105.814 0.00104578 2.15476 0.00296892
0.402301 0.299189 1.05009 0.269033 0.0520934 0.349795 0.0321975 0.0190191 57.648 30.9538 400.937 208.205 309.537 503.746 503.746 1122.82 1317.03 194.209 421.869 651.294 413.364 7.7922 107.973 105.818 0.00104582 2.15452 0.00299964
0.402311 0.299208 1.0501 0.269051 0.0520981 0.349796 0.0321951 0.0190172 57.643 30.9517 400.933 208.201 309.544 503.748 503.748 1122.84 1317.04 194.204 421.882 651.314 413.37 7.79136 107.977 105.823 0.00104586 2.15427 0.00303037
0.40232 0.299228 1.05011 0.269068 0.0521028 0.349797 0.0321928 0.0190152 57.638 30.9495 400.93 208.197 309.55 503.75 503.75 1122.85 1317.05 194.199 421.895 651.333 413.376 7.79053 107.981 105.827 0.00104591 2.15403 0.00306112
0.40233 0.299248 1.05012 0.269086 0.0521075 0.349797 0.0321904 0.0190132 57.633 30.9473 400.926 208.192 309.557 503.752 503.752 1122.87 1317.06 194.195 421.908 651.353 413.383 7.78969 107.985 105.831 0.00104595 2.15379 0.00309187
0.40234 0.299268 1.05012 0.269104 0.0521122 0.349798 0.0321881 0.0190113 57.628 30.9452 400.923 208.188 309.563 503.753 503.753 1122.88 1317.07 194.19 421.921 651.373 413.389 7.78885 107.989 105.835 0.00104599 2.15355 0.00312259
0.402355 0.299287 1.05013 0.269121 0.0521169 0.349799 0.0321858 0.0190093 57.6231 30.943 400.92 208.184 309.57 503.755 503.755 1122.89 1317.08 194.185 421.942 651.392 413.395 7.78802 107.993 105.84 0.00104603 2.15331 0.00318772
0.402364 0.299307 1.05014 0.269139 0.0521216 0.3498 0.0321834 0.0190073 57.6181 30.9409 400.916 208.179 309.576 503.757 503.757 1122.91 1317.09 194.181 421.955 651.412 413.402 7.78718 107.997 105.844 0.00104608 2.15307 0.00321635
0.402374 0.299327 1.05015 0.269156 0.0521263 0.349801 0.0321811 0.0190054 57.6131 30.9387 400.913 208.175 309.583 503.759 503.759 1122.92 1317.1 194.176 421.967 651.432 413.408 7.78635 108.001 105.848 0.00104612 2.15283 0.00324512
0.402383 0.299347 1.05016 0.269174 0.052131 0.349802 0.0321787 0.0190034 57.6081 30.9366 400.909 208.171 309.589 503.76 503.76 1122.94 1317.11 194.171 421.98 651.451 413.415 7.78551 108.005 105.852 0.00104616 2.15259 0.00327403
0.402393 0.299366 1.05017 0.269192 0.0521357 0.349802 0.0321764 0.0190014 57.6032 30.9344 400.906 208.166 309.596 503.762 503.762 1122.95 1317.12 194.166 421.992 651.471 413.421 7.78467 108.009 105.857 0.0010462 2.15235 0.00330306
0.402402 0.299386 1.05018 0.269209 0.0521404 0.349803 0.0321741 0.0189995 57.5982 30.9323 400.903 208.162 309.602 503.764 503.764 1122.97 1317.13 194.162 422.005 651.491 413.427 7.78384 108.013 105.861 0.00104624 2.15211 0.00333222
0.402412 0.299406 1.05019 0.269227 0.0521451 0.349804 0.0321717 0.0189975 57.5932 30.9301 400.899 208.158 309.609 503.766 503.766 1122.98 1317.14 194.157 422.017 651.51 413.434 7.783 108.017 105.865 0.00104629 2.15186 0.00336148
0.402422 0.299426 1.0502 0.269244 0.0521498 0.349805 0.0321694 0.0189956 57.5882 30.9279 400.896 208.153 309.615 503.767 503.767 1123 1317.15 194.152 422.03 651.53 413.44 7.78217 108.021 105.869 0.00104633 2.15162 0.00339085
0.402431 0.299445 1.05021 0.269262 0.0521545 0.349806 0.032167 0.0189936 57.5833 30.9258 400.893 208.149 309.622 503.769 503.769 1123.01 1317.16 194.148 422.042 651.55 413.447 7.78133 108.025 105.874 0.00104637 2.15138 0.00342031
0.402441 0.299465 1.05022 0.26928 0.0521592 0.349807 0.0321647 0.0189916 57.5783 30.9236 400.889 208.145 309.628 503.771 503.771 1123.03 1317.17 194.143 422.055 651.57 413.453 7.7805 108.029 105.878 0.00104641 2.15114 0.00344986
0.402451 0.299485 1.05023 0.269297 0.0521639 0.349808 0.0321624 0.0189897 57.5733 30.9215 400.886 208.14 309.635 503.773 503.773 1123.04 1317.18 194.138 422.068 651.589 413.459 7.77966 108.033 105.882 0.00104645 2.1509 0.0034795
