dens densu densd denss densp densn dense densm xmu xmd xms xm muu mud mus mup mun mue E Eq Eh El P Pq Ph Pl chi
0.403435 0.384643 0.951883 0 0.0883712 0.265561 0.00711131 0.00058861 51.3806 33.848 453.147 228.97 320.042 437.436 437.436 1077.52 1194.91 117.394 416.803 474.435 347.489 0.692525 65.2671 65.0557 0.000642958 0.211402 0.540559
0.403662 0.385007 0.951995 0 0.0884574 0.265556 0.00709737 0.000582543 51.3183 33.8174 453.145 228.894 320.135 437.453 437.453 1077.72 1195.04 117.318 417.075 474.6 347.576 0.690177 65.3175 65.1067 0.000643462 0.210812 0.541702
0.40389 0.38537 0.952107 0 0.0885438 0.26555 0.00708342 0.00057649 51.2561 33.7869 453.144 228.818 320.228 437.469 437.469 1077.92 1195.16 117.241 417.348 474.765 347.662 0.687832 65.368 65.1578 0.000643967 0.210222 0.542849
0.404119 0.385735 0.952218 0 0.0886303 0.265544 0.00706947 0.000570453 51.194 33.7564 453.142 228.742 320.321 437.485 437.485 1078.13 1195.29 117.164 417.621 474.931 347.748 0.685489 65.4185 65.2088 0.000644471 0.209633 0.543998
0.404348 0.386099 0.952329 0 0.0887169 0.265539 0.00705551 0.000564431 51.132 33.726 453.14 228.666 320.414 437.501 437.501 1078.33 1195.41 117.087 417.894 475.096 347.835 0.683149 65.469 65.26 0.000644977 0.209044 0.545151
0.404577 0.386464 0.952439 0 0.0888036 0.265533 0.00704155 0.000558424 51.0701 33.6956 453.138 228.59 320.507 437.516 437.516 1078.53 1195.54 117.009 418.169 475.261 347.921 0.680812 65.5196 65.3111 0.000645482 0.208456 0.546308
0.404807 0.386829 0.95255 0 0.0888905 0.265526 0.00702759 0.000552433 51.0083 33.6652 453.136 228.515 320.6 437.532 437.532 1078.73 1195.66 116.932 418.444 475.427 348.008 0.678478 65.5702 65.3623 0.000645988 0.207868 0.547468
0.405038 0.387195 0.95266 0 0.0889774 0.26552 0.00701362 0.000546458 50.9466 33.635 453.135 228.439 320.694 437.548 437.548 1078.94 1195.79 116.854 418.72 475.592 348.094 0.676146 65.6208 65.4135 0.000646494 0.207282 0.548632
0.405269 0.387561 0.952769 0 0.0890644 0.265514 0.00699964 0.000540498 50.885 33.6047 453.133 228.363 320.787 437.564 437.564 1079.14 1195.91 116.777 418.996 475.757 348.18 0.673818 65.6714 65.4647 0.000647 0.206695 0.549799
0.405501 0.387927 0.952879 0 0.0891516 0.265508 0.00698566 0.000534555 50.8235 33.5746 453.131 228.287 320.881 437.58 437.58 1079.34 1196.04 116.699 419.273 475.923 348.267 0.671492 65.7221 65.516 0.000647507 0.206109 0.550969
0.405733 0.388294 0.952988 0 0.0892389 0.265501 0.00697168 0.000528627 50.762 33.5444 453.129 228.212 320.974 437.595 437.595 1079.54 1196.16 116.621 419.551 476.088 348.353 0.669169 65.7728 65.5673 0.000648014 0.205524 0.552143
0.405965 0.388662 0.953097 0 0.0893262 0.265495 0.00695769 0.000522716 50.7007 33.5144 453.128 228.136 321.068 437.611 437.611 1079.75 1196.29 116.543 419.829 476.254 348.44 0.666849 65.8235 65.6186 0.000648521 0.20494 0.553321
0.406199 0.389029 0.953206 0 0.0894137 0.265488 0.0069437 0.000516821 50.6395 33.4844 453.126 228.06 321.162 437.627 437.627 1079.95 1196.41 116.465 420.108 476.42 348.526 0.664532 65.8743 65.6699 0.000649028 0.204356 0.554502
0.406432 0.389397 0.953314 0 0.0895013 0.265481 0.0069297 0.000510942 50.5783 33.4544 453.124 227.985 321.256 437.642 437.642 1080.15 1196.54 116.386 420.388 476.585 348.613 0.662218 65.9251 65.7213 0.000649536 0.203772 0.555687
0.406667 0.389766 0.953422 0 0.0895891 0.265474 0.0069157 0.00050508 50.5172 33.4245 453.122 227.909 321.35 437.658 437.658 1080.36 1196.66 116.308 420.668 476.751 348.699 0.659907 65.9759 65.7727 0.000650044 0.203189 0.556875
0.406902 0.390135 0.95353 0 0.0896769 0.265467 0.0069017 0.000499235 50.4562 33.3946 453.121 227.834 321.444 437.673 437.673 1080.56 1196.79 116.229 420.949 476.917 348.786 0.657599 66.0267 65.8241 0.000650552 0.202607 0.558067
0.407137 0.390504 0.953637 0 0.0897649 0.26546 0.00688769 0.000493407 50.3954 33.3648 453.119 227.758 321.538 437.689 437.689 1080.76 1196.91 116.151 421.231 477.082 348.872 0.655294 66.0776 65.8756 0.000651061 0.202025 0.559263
0.407373 0.390874 0.953744 0 0.0898529 0.265453 0.00687367 0.000487596 50.3346 33.3351 453.117 227.683 321.632 437.704 437.704 1080.97 1197.04 116.072 421.513 477.248 348.959 0.652992 66.1285 65.9271 0.00065157 0.201444 0.560462
0.407609 0.391244 0.953851 0 0.0899411 0.265446 0.00685965 0.000481802 50.2738 33.3054 453.116 227.607 321.726 437.719 437.719 1081.17 1197.16 115.993 421.796 477.414 349.046 0.650693 66.1795 65.9786 0.000652079 0.200864 0.561665
0.407846 0.391614 0.953957 0 0.0900294 0.265438 0.00684563 0.000476026 50.2132 33.2757 453.114 227.532 321.821 437.735 437.735 1081.38 1197.29 115.914 422.08 477.58 349.132 0.648397 66.2304 66.0301 0.000652588 0.200284 0.562872
0.408084 0.391985 0.954064 0 0.0901178 0.265431 0.0068316 0.000470267 50.1527 33.2462 453.112 227.456 321.915 437.75 437.75 1081.58 1197.41 115.835 422.365 477.746 349.219 0.646105 66.2814 66.0817 0.000653098 0.199705 0.564082
0.408322 0.392357 0.95417 0 0.0902063 0.265423 0.00681757 0.000464526 50.0923 33.2166 453.11 227.381 322.01 437.765 437.765 1081.78 1197.54 115.755 422.65 477.912 349.305 0.643815 66.3324 66.1333 0.000653608 0.199126 0.565296
0.408561 0.392729 0.954275 0 0.090295 0.265415 0.00680353 0.000458803 50.0319 33.1871 453.109 227.305 322.104 437.78 437.78 1081.99 1197.66 115.676 422.936 478.078 349.392 0.641528 66.3835 66.185 0.000654118 0.198548 0.566514
0.4088 0.393101 0.95438 0 0.0903837 0.265408 0.00678949 0.000453097 49.9716 33.1577 453.107 227.23 322.199 437.795 437.795 1082.19 1197.79 115.596 423.222 478.244 349.479 0.639245 66.4346 66.2366 0.000654629 0.19797 0.567736
0.40904 0.393474 0.954485 0 0.0904726 0.2654 0.00677544 0.00044741 49.9115 33.1283 453.105 227.155 322.294 437.81 437.81 1082.4 1197.91 115.516 423.51 478.41 349.565 0.636965 66.4857 66.2883 0.00065514 0.197393 0.568962
0.409281 0.393847 0.95459 0 0.0905616 0.265392 0.00676139 0.000441742 49.8514 33.099 453.104 227.08 322.389 437.826 437.826 1082.6 1198.04 115.437 423.798 478.576 349.652 0.634688 66.5368 66.34 0.000655651 0.196817 0.570191
0.409522 0.39422 0.954695 0 0.0906507 0.265384 0.00674734 0.000436091 49.7914 33.0697 453.102 227.004 322.484 437.84 437.84 1082.81 1198.16 115.356 424.087 478.742 349.739 0.632414 66.588 66.3918 0.000656163 0.196241 0.571424
0.409764 0.394594 0.954799 0 0.0907399 0.265375 0.00673328 0.00043046 49.7315 33.0404 453.1 226.929 322.579 437.855 437.855 1083.01 1198.29 115.276 424.376 478.908 349.826 0.630143 66.6392 66.4436 0.000656674 0.195666 0.572661
0.410006 0.394968 0.954902 0 0.0908293 0.265367 0.00671922 0.000424847 49.6716 33.0113 453.099 226.854 322.674 437.87 437.87 1083.22 1198.41 115.196 424.667 479.074 349.912 0.627876 66.6905 66.4954 0.000657186 0.195092 0.573902
0.410249 0.395343 0.955006 0 0.0909188 0.265359 0.00670515 0.000419254 49.6119 32.9821 453.097 226.779 322.77 437.885 437.885 1083.42 1198.54 115.116 424.958 479.241 349.999 0.625612 66.7417 66.5472 0.000657699 0.194518 0.575147
0.410492 0.395718 0.955109 0 0.0910083 0.26535 0.00669108 0.000413679 49.5523 32.953 453.095 226.704 322.865 437.9 437.9 1083.63 1198.66 115.035 425.249 479.407 350.086 0.623351 66.793 66.5991 0.000658211 0.193945 0.576396
0.410736 0.396094 0.955212 0 0.0910981 0.265341 0.00667701 0.000408124 49.4927 32.924 453.094 226.629 322.96 437.915 437.915 1083.84 1198.79 114.954 425.542 479.573 350.173 0.621094 66.8443 66.651 0.000658724 0.193372 0.577649
0.410981 0.39647 0.955315 0 0.0911879 0.265333 0.00666293 0.000402588 49.4332 32.895 453.092 226.554 323.056 437.929 437.929 1084.04 1198.91 114.873 425.835 479.74 350.26 0.61884 66.8957 66.7029 0.000659238 0.1928 0.578906
0.411226 0.396847 0.955417 0 0.0912778 0.265324 0.00664884 0.000397073 49.3738 32.8661 453.09 226.479 323.152 437.944 437.944 1084.25 1199.04 114.792 426.129 479.906 350.347 0.616589 66.9471 66.7549 0.000659751 0.192228 0.580167
0.411472 0.397224 0.955519 0 0.0913679 0.265315 0.00663476 0.000391577 49.3145 32.8372 453.089 226.404 323.247 437.959 437.959 1084.45 1199.16 114.711 426.424 480.073 350.434 0.614342 66.9985 66.8069 0.000660265 0.191658 0.581432
0.411718 0.397601 0.95562 0 0.0914581 0.265306 0.00662066 0.000386101 49.2553 32.8084 453.087 226.329 323.343 437.973 437.973 1084.66 1199.29 114.63 426.72 480.239 350.521 0.612098 67.05 66.8589 0.000660779 0.191087 0.582701
0.411965 0.397979 0.955722 0 0.0915484 0.265296 0.00660657 0.000380646 49.1961 32.7796 453.086 226.254 323.439 437.988 437.988 1084.87 1199.41 114.549 427.016 480.406 350.607 0.609858 67.1014 66.9109 0.000661293 0.190518 0.583974
0.412213 0.398357 0.955823 0 0.0916389 0.265287 0.00659247 0.000375211 49.1371 32.7509 453.084 226.179 323.535 438.002 438.002 1085.07 1199.54 114.467 427.313 480.572 350.694 0.607621 67.153 66.963 0.000661808 0.189949 0.585251
0.412462 0.398736 0.955924 0 0.0917294 0.265278 0.00657836 0.000369796 49.0781 32.7222 453.082 226.104 323.631 438.017 438.017 1085.28 1199.66 114.385 427.611 480.739 350.781 0.605387 67.2045 67.0151 0.000662323 0.18938 0.586533
0.41271 0.399115 0.956024 0 0.0918201 0.265268 0.00656425 0.000364403 49.0192 32.6936 453.081 226.029 323.728 438.031 438.031 1085.49 1199.79 114.304 427.91 480.906 350.868 0.603157 67.2561 67.0673 0.000662838 0.188812 0.587818
0.41296 0.399495 0.956124 0 0.0919109 0.265259 0.00655014 0.000359031 48.9604 32.665 453.079 225.954 323.824 438.046 438.046 1085.69 1199.91 114.222 428.209 481.072 350.955 0.600931 67.3077 67.1194 0.000663354 0.188245 0.589108
0.41321 0.399875 0.956224 0 0.0920018 0.265249 0.00653602 0.00035368 48.9017 32.6364 453.077 225.879 323.92 438.06 438.06 1085.9 1200.04 114.139 428.51 481.239 351.042 0.598708 67.3593 67.1716 0.00066387 0.187679 0.590402
0.413461 0.400256 0.956323 0 0.0920929 0.265239 0.0065219 0.00034835 48.8431 32.6079 453.076 225.804 324.017 438.074 438.074 1086.11 1200.16 114.057 428.811 481.406 351.13 0.596489 67.411 67.2239 0.000664386 0.187113 0.5917
0.413713 0.400637 0.956422 0 0.0921841 0.265229 0.00650778 0.000343042 48.7845 32.5795 453.074 225.73 324.113 438.088 438.088 1086.32 1200.29 113.975 429.113 481.573 351.217 0.594273 67.4627 67.2761 0.000664903 0.186548 0.593002
0.413965 0.401018 0.956521 0 0.0922754 0.265219 0.00649365 0.000337756 48.7261 32.5511 453.073 225.655 324.21 438.102 438.102 1086.52 1200.41 113.892 429.415 481.74 351.304 0.592061 67.5144 67.3284 0.00066542 0.185983 0.594309
0.414218 0.4014 0.95662 0 0.0923668 0.265209 0.00647952 0.000332493 48.6677 32.5228 453.071 225.58 324.307 438.117 438.117 1086.73 1200.54 113.81 429.719 481.907 351.391 0.589853 67.5662 67.3807 0.000665937 0.185419 0.59562
0.414471 0.401783 0.956718 0 0.0924584 0.265198 0.00646538 0.000327251 48.6094 32.4945 453.069 225.506 324.404 438.131 438.131 1086.94 1200.66 113.727 430.023 482.074 351.478 0.587648 67.618 67.4331 0.000666454 0.184855 0.596936
0.414725 0.402166 0.956816 0 0.0925501 0.265188 0.00645124 0.000322032 48.5512 32.4662 453.068 225.431 324.501 438.145 438.145 1087.15 1200.79 113.644 430.328 482.241 351.565 0.585447 67.6698 67.4855 0.000666972 0.184293 0.598255
0.41498 0.402549 0.956913 0 0.0926419 0.265178 0.00643709 0.000316836 48.493 32.4381 453.066 225.356 324.598 438.159 438.159 1087.35 1200.91 113.561 430.634 482.408 351.652 0.58325 67.7216 67.5379 0.00066749 0.18373 0.599579
0.415236 0.402933 0.95701 0 0.0927338 0.265167 0.00642294 0.000311663 48.435 32.4099 453.065 225.282 324.695 438.172 438.172 1087.56 1201.04 113.477 430.941 482.576 351.74 0.581057 67.7735 67.5904 0.000668008 0.183169 0.600908
0.415492 0.403317 0.957107 0 0.0928259 0.265156 0.00640879 0.000306513 48.377 32.3818 453.063 225.207 324.792 438.186 438.186 1087.77 1201.16 113.394 431.249 482.743 351.827 0.578867 67.8254 67.6428 0.000668527 0.182608 0.602241
0.415749 0.403702 0.957204 0 0.0929181 0.265145 0.00639463 0.000301387 48.3191 32.3538 453.062 225.133 324.89 438.2 438.2 1087.98 1201.29 113.31 431.557 482.91 351.914 0.576681 67.8774 67.6954 0.000669046 0.182048 0.603578
0.416006 0.404087 0.9573 0 0.0930104 0.265134 0.00638047 0.000296285 48.2613 32.3257 453.06 225.058 324.987 438.214 438.214 1088.19 1201.41 113.227 431.866 483.077 352.001 0.574499 67.9294 67.7479 0.000669565 0.181488 0.60492
0.416264 0.404473 0.957396 0 0.0931029 0.265123 0.00636631 0.000291206 48.2035 32.2978 453.058 224.984 325.085 438.228 438.228 1088.4 1201.54 113.143 432.177 483.245 352.089 0.572321 67.9814 67.8005 0.000670085 0.180929 0.606267
0.416523 0.404859 0.957492 0 0.0931955 0.265112 0.00635214 0.000286152 48.1459 32.2699 453.057 224.909 325.182 438.241 438.241 1088.61 1201.66 113.059 432.488 483.412 352.176 0.570147 68.0335 67.8531 0.000670605 0.180371 0.607618
0.416783 0.405246 0.957587 0 0.0932882 0.265101 0.00633797 0.000281122 48.0883 32.242 453.055 224.835 325.28 438.255 438.255 1088.82 1201.79 112.975 432.8 483.58 352.263 0.567977 68.0855 67.9057 0.000671125 0.179813 0.608974
0.417043 0.405633 0.957682 0 0.093381 0.265089 0.00632379 0.000276117 48.0308 32.2142 453.054 224.76 325.378 438.268 438.268 1089.02 1201.91 112.89 433.112 483.747 352.351 0.565811 68.1376 67.9584 0.000671646 0.179256 0.610334
0.417304 0.406021 0.957777 0 0.093474 0.265078 0.00630961 0.000271136 47.9734 32.1864 453.052 224.686 325.476 438.282 438.282 1089.23 1202.04 112.806 433.426 483.915 352.438 0.563648 68.1898 68.0111 0.000672167 0.178699 0.611699
0.417565 0.406409 0.957871 0 0.0935671 0.265066 0.00629542 0.000266182 47.9161 32.1587 453.051 224.611 325.574 438.295 438.295 1089.44 1202.16 112.721 433.741 484.083 352.525 0.56149 68.242 68.0638 0.000672688 0.178143 0.613068
0.417828 0.406797 0.957965 0 0.0936604 0.265054 0.00628124 0.000261252 47.8588 32.131 453.049 224.537 325.672 438.309 438.309 1089.65 1202.29 112.637 434.056 484.251 352.613 0.559336 68.2942 68.1166 0.000673209 0.177588 0.614442
0.418091 0.407187 0.958058 0 0.0937538 0.265042 0.00626704 0.000256349 47.8016 32.1034 453.048 224.463 325.77 438.322 438.322 1089.86 1202.41 112.552 434.372 484.418 352.7 0.557186 68.3464 68.1694 0.000673731 0.177033 0.615821
0.418355 0.407576 0.958152 0 0.0938473 0.26503 0.00625285 0.000251471 47.7445 32.0758 453.046 224.389 325.869 438.336 438.336 1090.07 1202.54 112.467 434.689 484.586 352.788 0.55504 68.3987 68.2222 0.000674253 0.176479 0.617205
0.418619 0.407966 0.958245 0 0.0939409 0.265018 0.00623865 0.00024662 47.6875 32.0483 453.045 224.314 325.967 438.349 438.349 1090.28 1202.66 112.382 435.008 484.754 352.875 0.552898 68.451 68.2751 0.000674776 0.175926 0.618594
0.418884 0.408357 0.958337 0 0.0940347 0.265006 0.00622445 0.000241796 47.6305 32.0208 453.043 224.24 326.066 438.362 438.362 1090.49 1202.79 112.296 435.327 484.922 352.963 0.550761 68.5034 68.328 0.000675299 0.175373 0.619987
0.41915 0.408748 0.95843 0 0.0941286 0.264994 0.00621024 0.000236998 47.5737 31.9934 453.042 224.166 326.165 438.375 438.375 1090.7 1202.91 112.211 435.646 485.09 353.05 0.548627 68.5557 68.3809 0.000675822 0.174821 0.621385
0.419417 0.40914 0.958521 0 0.0942227 0.264981 0.00619603 0.000232228 47.5169 31.966 453.04 224.092 326.263 438.388 438.388 1090.91 1203.04 112.125 435.967 485.258 353.138 0.546498 68.6082 68.4339 0.000676345 0.17427 0.622788
0.419684 0.409532 0.958613 0 0.0943169 0.264969 0.00618181 0.000227486 47.4602 31.9386 453.039 224.017 326.362 438.401 438.401 1091.13 1203.16 112.039 436.289 485.426 353.226 0.544374 68.6606 68.4869 0.000676869 0.173719 0.624196
0.419953 0.409925 0.958704 0 0.0944112 0.264956 0.0061676 0.000222771 47.4035 31.9113 453.037 223.943 326.461 438.414 438.414 1091.34 1203.29 111.953 436.612 485.594 353.313 0.542253 68.7131 68.5399 0.000677393 0.173169 0.625609
0.420222 0.410318 0.958795 0 0.0945056 0.264943 0.00615337 0.000218085 47.347 31.8841 453.036 223.869 326.56 438.427 438.427 1091.55 1203.41 111.867 436.935 485.763 353.401 0.540137 68.7656 68.593 0.000677917 0.17262 0.627027
0.420491 0.410711 0.958886 0 0.0946002 0.26493 0.00613915 0.000213427 47.2905 31.8569 453.034 223.795 326.659 438.44 438.44 1091.76 1203.54 111.781 437.26 485.931 353.488 0.538026 68.8181 68.6461 0.000678442 0.172071 0.628449
0.420762 0.411106 0.958976 0 0.094695 0.264917 0.00612492 0.000208798 47.2341 31.8297 453.033 223.721 326.759 438.453 438.453 1091.97 1203.66 111.694 437.585 486.099 353.576 0.535918 68.8707 68.6992 0.000678967 0.171522 0.629877
0.421033 0.4115 0.959066 0 0.0947899 0.264904 0.00611069 0.000204198 47.1778 31.8026 453.031 223.647 326.858 438.466 438.466 1092.18 1203.79 111.608 437.912 486.268 353.664 0.533816 68.9233 68.7523 0.000679493 0.170975 0.63131
0.421305 0.411896 0.959156 0 0.0948849 0.26489 0.00609645 0.000199628 47.1215 31.7755 453.03 223.573 326.958 438.479 438.479 1092.39 1203.91 111.521 438.239 486.436 353.752 0.531717 68.976 68.8055 0.000680018 0.170428 0.632748
0.421578 0.412291 0.959245 0 0.09498 0.264877 0.00608221 0.000195088 47.0653 31.7485 453.028 223.499 327.057 438.491 438.491 1092.61 1204.04 111.434 438.568 486.605 353.839 0.529624 69.0286 68.8588 0.000680544 0.169882 0.634191
0.421851 0.412688 0.959334 0 0.0950753 0.264863 0.00606796 0.000190578 47.0092 31.7215 453.027 223.425 327.157 438.504 438.504 1092.82 1204.16 111.347 438.897 486.773 353.927 0.527535 69.0814 68.912 0.000681071 0.169336 0.63564
0.422125 0.413084 0.959422 0 0.0951708 0.26485 0.00605372 0.000186099 46.9532 31.6945 453.025 223.351 327.257 438.517 438.517 1093.03 1204.29 111.26 439.227 486.942 354.015 0.52545 69.1341 68.9653 0.000681597 0.168791 0.637093
0.4224 0.413482 0.95951 0 0.0952663 0.264836 0.00603947 0.00018165 46.8972 31.6677 453.024 223.277 327.357 438.529 438.529 1093.24 1204.41 111.173 439.559 487.111 354.103 0.523371 69.1869 69.0186 0.000682124 0.168247 0.638552
0.422676 0.413879 0.959598 0 0.0953621 0.264822 0.00602521 0.000177234 46.8413 31.6408 453.022 223.203 327.457 438.542 438.542 1093.45 1204.54 111.085 439.891 487.279 354.191 0.521296 69.2397 69.072 0.000682652 0.167703 0.640016
0.422953 0.414278 0.959686 0 0.0954579 0.264808 0.00601095 0.000172849 46.7855 31.614 453.021 223.129 327.557 438.554 438.554 1093.67 1204.66 110.997 440.224 487.448 354.279 0.519226 69.2926 69.1254 0.00068318 0.16716 0.641485
0.423231 0.414677 0.959773 0 0.0955539 0.264794 0.00599669 0.000168496 46.7298 31.5872 453.019 223.055 327.657 438.566 438.566 1093.88 1204.79 110.909 440.558 487.617 354.367 0.51716 69.3454 69.1788 0.000683708 0.166617 0.642959
0.423509 0.415076 0.95986 0 0.0956501 0.264779 0.00598243 0.000164176 46.6741 31.5605 453.018 222.982 327.757 438.579 438.579 1094.09 1204.91 110.821 440.894 487.786 354.455 0.5151 69.3984 69.2323 0.000684236 0.166075 0.644439
0.423788 0.415476 0.959946 0 0.0957464 0.264765 0.00596816 0.000159889 46.6186 31.5338 453.016 222.908 327.858 438.591 438.591 1094.31 1205.04 110.733 441.23 487.955 354.542 0.513044 69.4513 69.2858 0.000684765 0.165534 0.645924
0.424068 0.415877 0.960032 0 0.0958428 0.26475 0.00595388 0.000155636 46.563 31.5072 453.015 222.834 327.958 438.603 438.603 1094.52 1205.16 110.645 441.567 488.124 354.63 0.510994 69.5043 69.3393 0.000685294 0.164994 0.647415
0.424349 0.416278 0.960118 0 0.0959394 0.264736 0.00593961 0.000151417 46.5076 31.4806 453.014 222.76 328.059 438.615 438.615 1094.73 1205.29 110.556 441.906 488.293 354.719 0.508948 69.5573 69.3929 0.000685823 0.164454 0.648911
0.42463 0.416679 0.960203 0 0.0960361 0.264721 0.00592533 0.000147232 46.4522 31.4541 453.012 222.687 328.16 438.628 438.628 1094.95 1205.41 110.468 442.245 488.463 354.807 0.506908 69.6104 69.4465 0.000686353 0.163915 0.650413
0.424913 0.417082 0.960288 0 0.096133 0.264706 0.00591104 0.000143082 46.3969 31.4276 453.011 222.613 328.261 438.64 438.64 1095.16 1205.54 110.379 442.586 488.632 354.895 0.504872 69.6635 69.5001 0.000686883 0.163376 0.65192
0.425196 0.417484 0.960373 0 0.09623 0.264691 0.00589676 0.000138968 46.3417 31.4011 453.009 222.539 328.362 438.652 438.652 1095.38 1205.66 110.29 442.927 488.801 354.983 0.502842 69.7166 69.5538 0.000687413 0.162838 0.653433
0.42548 0.417888 0.960457 0 0.0963272 0.264676 0.00588247 0.000134889 46.2866 31.3747 453.008 222.465 328.463 438.664 438.664 1095.59 1205.79 110.201 443.27 488.971 355.071 0.500817 69.7698 69.6075 0.000687944 0.162301 0.654951
0.425765 0.418291 0.960541 0 0.0964245 0.26466 0.00586817 0.000130847 46.2315 31.3484 453.006 222.392 328.564 438.675 438.675 1095.8 1205.91 110.111 443.613 489.14 355.159 0.498797 69.823 69.6612 0.000688475 0.161764 0.656475
0.426051 0.418696 0.960625 0 0.0965219 0.264645 0.00585388 0.000126842 46.1765 31.322 453.005 222.318 328.665 438.687 438.687 1096.02 1206.04 110.022 443.958 489.31 355.247 0.496783 69.8762 69.715 0.000689007 0.161228 0.658005
0.426337 0.419101 0.960708 0 0.0966196 0.264629 0.00583958 0.000122875 46.1215 31.2958 453.004 222.244 328.767 438.699 438.699 1096.23 1206.16 109.932 444.303 489.479 355.335 0.494774 69.9295 69.7688 0.000689539 0.160693 0.65954
0.426625 0.419506 0.960791 0 0.0967173 0.264614 0.00582527 0.000118946 46.0667 31.2695 453.002 222.171 328.868 438.711 438.711 1096.45 1206.29 109.842 444.65 489.649 355.424 0.49277 69.9828 69.8227 0.000690071 0.160158 0.661081
0.426913 0.419912 0.960873 0 0.0968152 0.264598 0.00581097 0.000115055 46.0119 31.2433 453.001 222.097 328.97 438.722 438.722 1096.66 1206.41 109.752 444.998 489.819 355.512 0.490772 70.0362 69.8765 0.000690603 0.159624 0.662628
0.427202 0.420319 0.960955 0 0.0969133 0.264582 0.00579666 0.000111204 45.9571 31.2172 452.999 222.024 329.072 438.734 438.734 1096.88 1206.54 109.662 445.347 489.989 355.6 0.48878 70.0896 69.9305 0.000691136 0.15909 0.664181
0.427492 0.420726 0.961037 0 0.0970115 0.264566 0.00578234 0.000107393 45.9025 31.1911 452.998 221.95 329.174 438.746 438.746 1097.09 1206.66 109.572 445.697 490.158 355.689 0.486793 70.143 69.9844 0.000691669 0.158557 0.665739
0.427783 0.421134 0.961118 0 0.0971099 0.26455 0.00576803 0.000103622 45.8479 31.165 452.997 221.877 329.276 438.757 438.757 1097.31 1206.79 109.481 446.048 490.328 355.777 0.484812 70.1964 70.0384 0.000692203 0.158025 0.667304
0.428075 0.421542 0.961199 0 0.0972084 0.264533 0.0057537 9.98925e-05 45.7934 31.139 452.995 221.803 329.378 438.769 438.769 1097.52 1206.91 109.391 446.401 490.498 355.865 0.482836 70.2499 70.0924 0.000692737 0.157493 0.668874
0.428368 0.421951 0.96128 0 0.0973071 0.264517 0.00573938 9.6205e-05 45.7389 31.113 452.994 221.73 329.48 438.78 438.78 1097.74 1207.04 109.3 446.754 490.668 355.954 0.480867 70.3034 70.1465 0.000693271 0.156962 0.67045
0.428662 0.422361 0.96136 0 0.0974059 0.2645 0.00572505 9.25603e-05 45.6846 31.0871 452.992 221.656 329.582 438.791 438.791 1097.96 1207.16 109.209 447.109 490.839 356.042 0.478903 70.357 70.2006 0.000693806 0.156432 0.672033
0.428957 0.422771 0.96144 0 0.0975049 0.264483 0.00571072 8.89589e-05 45.6302 31.0612 452.991 221.583 329.685 438.803 438.803 1098.17 1207.29 109.118 447.464 491.009 356.131 0.476946 70.4106 70.2547 0.000694341 0.155902 0.673621
0.429252 0.423182 0.96152 0 0.097604 0.264467 0.00569639 8.54017e-05 45.576 31.0353 452.99 221.51 329.787 438.814 438.814 1098.39 1207.41 109.026 447.821 491.179 356.219 0.474994 70.4642 70.3089 0.000694876 0.155373 0.675215
0.429549 0.423593 0.961599 0 0.0977033 0.26445 0.00568205 8.18895e-05 45.5218 31.0095 452.988 221.436 329.89 438.825 438.825 1098.61 1207.54 108.935 448.179 491.35 356.308 0.473049 70.5179 70.3631 0.000695412 0.154845 0.676816
0.429846 0.424005 0.961677 0 0.0978028 0.264432 0.00566771 7.84232e-05 45.4677 30.9837 452.987 221.363 329.993 438.836 438.836 1098.82 1207.66 108.843 448.538 491.52 356.396 0.47111 70.5716 70.4173 0.000695948 0.154317 0.678423
0.430144 0.424417 0.961756 0 0.0979024 0.264415 0.00565337 7.50035e-05 45.4137 30.958 452.986 221.289 330.096 438.847 438.847 1099.04 1207.79 108.751 448.899 491.69 356.485 0.469178 70.6254 70.4716 0.000696484 0.15379 0.680036
0.430444 0.42483 0.961834 0 0.0980021 0.264398 0.00563902 7.16315e-05 45.3597 30.9323 452.984 221.216 330.199 438.858 438.858 1099.26 1207.91 108.659 449.26 491.861 356.573 0.467251 70.6792 70.5259 0.000697021 0.153263 0.681655
0.430744 0.425244 0.961911 0 0.0981021 0.26438 0.00562467 6.83081e-05 45.3058 30.9067 452.983 221.143 330.302 438.869 438.869 1099.47 1208.04 108.567 449.623 492.032 356.662 0.465332 70.733 70.5803 0.000697558 0.152737 0.68328
0.431045 0.425658 0.961989 0 0.0982022 0.264362 0.00561032 6.50342e-05 45.252 30.8811 452.981 221.07 330.405 438.88 438.88 1099.69 1208.16 108.474 449.987 492.202 356.751 0.463419 70.7869 70.6346 0.000698096 0.152212 0.684912
0.431347 0.426073 0.962065 0 0.0983024 0.264345 0.00559596 6.18109e-05 45.1982 30.8555 452.98 220.996 330.509 438.891 438.891 1099.91 1208.29 108.382 450.352 492.373 356.84 0.461513 70.8408 70.6891 0.000698634 0.151687 0.68655
0.43165 0.426488 0.962142 0 0.0984028 0.264327 0.0055816 5.86393e-05 45.1445 30.83 452.979 220.923 330.612 438.901 438.901 1100.13 1208.41 108.289 450.718 492.544 356.928 0.459614 70.8947 70.7435 0.000699172 0.151163 0.688195
0.431954 0.426905 0.962218 0 0.0985034 0.264309 0.00556724 5.55206e-05 45.0909 30.8045 452.977 220.85 330.716 438.912 438.912 1100.34 1208.54 108.196 451.086 492.715 357.017 0.457721 70.9487 70.798 0.00069971 0.150639 0.689846
