dens densu densd denss densp densn dense densm xmu xmd xms xm muu mud mus mup mun mue E Eq Eh El P Pq Ph Pl chi
0.400455 0.349507 1.0141 0.024779 0.0737385 0.301378 0.0145711 0.00511856 54.6616 33.4238 448.085 217.921 316.618 465.724 465.724 1098.96 1248.07 149.106 417.308 512.63 375.315 2.31012 82.4859 81.8601 0.000809039 0.625725 0.28899
0.400608 0.349795 1.01424 0.024863 0.073805 0.301385 0.0145539 0.00510644 54.601 33.3941 448.067 217.86 316.699 465.746 465.746 1099.14 1248.19 149.047 417.499 512.824 375.396 2.30575 82.5359 81.9114 0.000809546 0.624571 0.289582
0.400761 0.350083 1.01437 0.0249471 0.0738717 0.301391 0.0145367 0.00509431 54.5404 33.3645 448.048 217.799 316.78 465.768 465.768 1099.33 1248.32 148.988 417.69 513.019 375.478 2.30138 82.586 81.9626 0.000810052 0.623417 0.290176
0.400915 0.350372 1.01451 0.0250313 0.0739384 0.301398 0.0145195 0.00508218 54.4799 33.3349 448.029 217.737 316.86 465.79 465.79 1099.51 1248.44 148.929 417.882 513.213 375.559 2.29701 82.6361 82.0139 0.000810559 0.622264 0.290771
0.401068 0.35066 1.01465 0.0251154 0.0740052 0.301404 0.0145023 0.00507005 54.4195 33.3054 448.01 217.676 316.941 465.812 465.812 1099.69 1248.56 148.87 418.074 513.407 375.64 2.29264 82.6862 82.0651 0.000811065 0.62111 0.291367
0.401222 0.350949 1.01478 0.0251996 0.0740721 0.30141 0.0144851 0.00505792 54.3593 33.2759 447.991 217.614 317.022 465.834 465.834 1099.88 1248.69 148.812 418.266 513.602 375.722 2.28827 82.7364 82.1164 0.000811572 0.619957 0.291963
0.401376 0.351238 1.01492 0.0252839 0.0741391 0.301416 0.0144679 0.00504579 54.2991 33.2465 447.972 217.553 317.103 465.856 465.856 1100.06 1248.82 148.752 418.458 513.796 375.803 2.2839 82.7866 82.1677 0.00081208 0.618804 0.292561
0.401531 0.351528 1.01506 0.0253681 0.0742061 0.301422 0.0144506 0.00503365 54.2389 33.2172 447.954 217.492 317.184 465.878 465.878 1100.25 1248.94 148.693 418.651 513.991 375.884 2.27953 82.8367 82.2191 0.000812587 0.617651 0.293159
0.401685 0.351817 1.01519 0.0254524 0.0742731 0.301429 0.0144334 0.00502151 54.1789 33.1878 447.935 217.43 317.266 465.9 465.9 1100.43 1249.07 148.634 418.844 514.185 375.966 2.27516 82.8869 82.2704 0.000813094 0.616498 0.293758
0.40184 0.352107 1.01533 0.0255367 0.0743403 0.301435 0.0144161 0.00500937 54.119 33.1586 447.916 217.369 317.347 465.922 465.922 1100.62 1249.19 148.575 419.037 514.38 376.047 2.27079 82.9372 82.3218 0.000813602 0.615346 0.294359
0.401995 0.352397 1.01546 0.0256211 0.0744075 0.30144 0.0143988 0.00499723 54.0592 33.1294 447.897 217.308 317.428 465.943 465.943 1100.8 1249.32 148.515 419.231 514.575 376.129 2.26642 82.9874 82.3732 0.00081411 0.614193 0.29496
0.40215 0.352687 1.0156 0.0257054 0.0744748 0.301446 0.0143815 0.00498508 53.9994 33.1002 447.878 217.246 317.509 465.965 465.965 1100.98 1249.44 148.456 419.425 514.769 376.21 2.26205 83.0377 82.4246 0.000814618 0.613041 0.295562
0.402306 0.352977 1.01574 0.0257898 0.0745422 0.301452 0.0143642 0.00497294 53.9398 33.0711 447.859 217.185 317.591 465.987 465.987 1101.17 1249.57 148.396 419.619 514.964 376.291 2.25768 83.0879 82.476 0.000815126 0.611889 0.296166
0.402461 0.353268 1.01587 0.0258742 0.0746096 0.301458 0.0143469 0.00496079 53.8802 33.042 447.841 217.124 317.672 466.009 466.009 1101.35 1249.69 148.337 419.814 515.158 376.373 2.25331 83.1382 82.5275 0.000815635 0.610737 0.29677
0.402617 0.353559 1.01601 0.0259587 0.0746771 0.301464 0.0143296 0.00494864 53.8208 33.013 447.822 217.063 317.754 466.031 466.031 1101.54 1249.82 148.277 420.008 515.353 376.454 2.24894 83.1885 82.579 0.000816144 0.609585 0.297375
0.402773 0.35385 1.01614 0.0260432 0.0747447 0.301469 0.0143123 0.00493648 53.7614 32.984 447.803 217.002 317.835 466.052 466.052 1101.72 1249.94 148.217 420.203 515.548 376.536 2.24457 83.2389 82.6305 0.000816653 0.608434 0.297981
0.402929 0.354141 1.01628 0.0261277 0.0748123 0.301475 0.014295 0.00492433 53.7021 32.9551 447.784 216.941 317.917 466.074 466.074 1101.91 1250.06 148.158 420.399 515.742 376.617 2.2402 83.2892 82.682 0.000817162 0.607282 0.298588
0.403086 0.354432 1.01641 0.0262122 0.07488 0.30148 0.0142776 0.00491217 53.6429 32.9263 447.765 216.879 317.998 466.096 466.096 1102.09 1250.19 148.098 420.594 515.937 376.699 2.23583 83.3396 82.7335 0.000817671 0.606131 0.299197
0.403242 0.354724 1.01654 0.0262967 0.0749478 0.301486 0.0142603 0.00490001 53.5838 32.8975 447.746 216.818 318.08 466.118 466.118 1102.28 1250.32 148.038 420.79 516.132 376.78 2.23146 83.39 82.785 0.00081818 0.60498 0.299806
0.403399 0.355016 1.01668 0.0263813 0.0750156 0.301491 0.0142429 0.00488785 53.5248 32.8687 447.728 216.757 318.162 466.139 466.139 1102.46 1250.44 147.977 420.986 516.327 376.862 2.22709 83.4404 82.8366 0.00081869 0.603829 0.300416
0.403556 0.355308 1.01681 0.0264659 0.0750836 0.301496 0.0142255 0.00487569 53.4659 32.84 447.709 216.696 318.244 466.161 466.161 1102.65 1250.57 147.917 421.183 516.522 376.943 2.22272 83.4909 82.8882 0.0008192 0.602678 0.301027
0.403714 0.3556 1.01695 0.0265505 0.0751515 0.301501 0.0142081 0.00486353 53.407 32.8113 447.69 216.635 318.325 466.182 466.182 1102.83 1250.69 147.857 421.38 516.716 377.025 2.21835 83.5413 82.9398 0.00081971 0.601528 0.301639
0.403871 0.355892 1.01708 0.0266352 0.0752196 0.301507 0.0141907 0.00485137 53.3483 32.7827 447.671 216.574 318.407 466.204 466.204 1103.02 1250.82 147.797 421.577 516.911 377.106 2.21398 83.5918 82.9914 0.00082022 0.600378 0.302252
0.404029 0.356185 1.01721 0.0267198 0.0752877 0.301512 0.0141733 0.0048392 53.2896 32.7541 447.652 216.513 318.489 466.225 466.225 1103.2 1250.94 147.736 421.774 517.106 377.188 2.20961 83.6423 83.0431 0.00082073 0.599228 0.302866
0.404187 0.356478 1.01735 0.0268045 0.0753559 0.301517 0.0141559 0.00482703 53.2311 32.7256 447.633 216.452 318.571 466.247 466.247 1103.39 1251.07 147.676 421.972 517.301 377.269 2.20524 83.6928 83.0947 0.000821241 0.598078 0.303481
0.404345 0.356771 1.01748 0.0268892 0.0754242 0.301522 0.0141385 0.00481486 53.1726 32.6971 447.615 216.391 318.653 466.268 466.268 1103.57 1251.19 147.615 422.169 517.496 377.351 2.20087 83.7433 83.1464 0.000821752 0.596928 0.304097
0.404504 0.357064 1.01761 0.0269739 0.0754926 0.301527 0.0141211 0.00480269 53.1142 32.6687 447.596 216.33 318.735 466.29 466.29 1103.76 1251.31 147.554 422.368 517.691 377.432 2.1965 83.7939 83.1981 0.000822263 0.595779 0.304715
0.404662 0.357358 1.01775 0.0270587 0.075561 0.301531 0.0141036 0.00479052 53.0559 32.6403 447.577 216.269 318.818 466.311 466.311 1103.95 1251.44 147.494 422.566 517.886 377.514 2.19214 83.8445 83.2498 0.000822774 0.59463 0.305333
0.404821 0.357651 1.01788 0.0271434 0.0756295 0.301536 0.0140862 0.00477835 52.9977 32.612 447.558 216.209 318.9 466.333 466.333 1104.13 1251.57 147.433 422.765 518.081 377.595 2.18777 83.8951 83.3016 0.000823285 0.593481 0.305952
0.40498 0.357945 1.01801 0.0272282 0.075698 0.301541 0.0140687 0.00476617 52.9395 32.5837 447.539 216.148 318.982 466.354 466.354 1104.32 1251.69 147.372 422.964 518.276 377.677 2.1834 83.9457 83.3533 0.000823797 0.592332 0.306572
0.40514 0.358239 1.01814 0.027313 0.0757667 0.301545 0.0140512 0.004754 52.8815 32.5555 447.52 216.087 319.065 466.375 466.375 1104.5 1251.82 147.311 423.164 518.471 377.759 2.17903 83.9963 83.4051 0.000824309 0.591183 0.307193
0.405299 0.358534 1.01827 0.0273978 0.0758354 0.30155 0.0140338 0.00474182 52.8235 32.5273 447.502 216.026 319.147 466.397 466.397 1104.69 1251.94 147.25 423.363 518.666 377.84 2.17466 84.0469 83.4569 0.000824821 0.590035 0.307815
0.405459 0.358828 1.01841 0.0274826 0.0759042 0.301555 0.0140163 0.00472964 52.7657 32.4992 447.483 215.965 319.229 466.418 466.418 1104.88 1252.07 147.188 423.563 518.861 377.922 2.17029 84.0976 83.5087 0.000825333 0.588887 0.308439
0.405619 0.359123 1.01854 0.0275674 0.075973 0.301559 0.0139988 0.00471746 52.7079 32.4711 447.464 215.904 319.312 466.439 466.439 1105.06 1252.19 147.127 423.764 519.056 378.003 2.16593 84.1483 83.5606 0.000825845 0.587739 0.309063
0.405779 0.359418 1.01867 0.0276523 0.0760419 0.301563 0.0139813 0.00470528 52.6502 32.443 447.445 215.844 319.394 466.46 466.46 1105.25 1252.32 147.066 423.964 519.251 378.085 2.16156 84.199 83.6124 0.000826358 0.586592 0.309688
0.405939 0.359713 1.0188 0.0277372 0.0761109 0.301568 0.0139638 0.0046931 52.5926 32.4151 447.426 215.783 319.477 466.481 466.481 1105.44 1252.44 147.004 424.165 519.446 378.167 2.15719 84.2498 83.6643 0.00082687 0.585445 0.310315
0.4061 0.360009 1.01893 0.027822 0.07618 0.301572 0.0139462 0.00468092 52.5351 32.3871 447.407 215.722 319.56 466.503 466.503 1105.62 1252.56 146.943 424.366 519.641 378.248 2.15283 84.3005 83.7162 0.000827383 0.584298 0.310942
0.406261 0.360305 1.01906 0.0279069 0.0762492 0.301576 0.0139287 0.00466873 52.4776 32.3592 447.389 215.662 319.643 466.524 466.524 1105.81 1252.69 146.881 424.568 519.837 378.33 2.14846 84.3513 83.7681 0.000827896 0.583151 0.311571
0.406422 0.360601 1.01919 0.0279918 0.0763184 0.30158 0.0139111 0.00465655 52.4203 32.3314 447.37 215.601 319.725 466.545 466.545 1106 1252.82 146.82 424.77 520.032 378.412 2.1441 84.4021 83.8201 0.00082841 0.582004 0.3122
0.406583 0.360897 1.01932 0.0280768 0.0763877 0.301584 0.0138936 0.00464436 52.363 32.3036 447.351 215.54 319.808 466.566 466.566 1106.18 1252.94 146.758 424.972 520.227 378.493 2.13973 84.4529 83.872 0.000828923 0.580858 0.312831
0.406745 0.361193 1.01945 0.0281617 0.076457 0.301588 0.013876 0.00463218 52.3058 32.2758 447.332 215.48 319.891 466.587 466.587 1106.37 1253.07 146.696 425.174 520.422 378.575 2.13536 84.5037 83.924 0.000829437 0.579712 0.313462
0.406907 0.36149 1.01958 0.0282466 0.0765265 0.301592 0.0138585 0.00461999 52.2488 32.2481 447.313 215.419 319.974 466.608 466.608 1106.56 1253.19 146.634 425.377 520.618 378.657 2.131 84.5546 83.976 0.000829951 0.578567 0.314095
0.407069 0.361786 1.01971 0.0283316 0.076596 0.301596 0.0138409 0.0046078 52.1917 32.2204 447.295 215.359 320.057 466.629 466.629 1106.74 1253.32 146.572 425.58 520.813 378.738 2.12664 84.6054 84.028 0.000830465 0.577421 0.314729
0.407231 0.362083 1.01984 0.0284165 0.0766656 0.301599 0.0138233 0.00459561 52.1348 32.1928 447.276 215.298 320.14 466.65 466.65 1106.93 1253.44 146.51 425.783 521.008 378.82 2.12227 84.6563 84.0801 0.000830979 0.576276 0.315364
0.407394 0.362381 1.01997 0.0285015 0.0767352 0.301603 0.0138057 0.00458342 52.078 32.1653 447.257 215.237 320.223 466.671 466.671 1107.12 1253.57 146.448 425.987 521.203 378.902 2.11791 84.7073 84.1321 0.000831494 0.575131 0.315999
0.407556 0.362678 1.0201 0.0285865 0.0768049 0.301607 0.0137881 0.00457123 52.0212 32.1377 447.238 215.177 320.306 466.692 466.692 1107.3 1253.69 146.385 426.191 521.399 378.984 2.11355 84.7582 84.1842 0.000832009 0.573987 0.316636
0.407719 0.362976 1.02023 0.0286715 0.0768747 0.30161 0.0137705 0.00455904 51.9646 32.1103 447.22 215.116 320.39 466.713 466.713 1107.49 1253.81 146.323 426.395 521.594 379.065 2.10918 84.8091 84.2363 0.000832523 0.572843 0.317275
0.407882 0.363274 1.02036 0.0287564 0.0769446 0.301614 0.0137528 0.00454685 51.908 32.0828 447.201 215.056 320.473 466.733 466.733 1107.68 1253.94 146.26 426.6 521.79 379.147 2.10482 84.8601 84.2884 0.000833039 0.571699 0.317914
0.408046 0.363572 1.02049 0.0288414 0.0770146 0.301617 0.0137352 0.00453466 51.8515 32.0555 447.182 214.995 320.556 466.754 466.754 1107.87 1254.07 146.198 426.805 521.985 379.229 2.10046 84.9111 84.3406 0.000833554 0.570555 0.318554
0.40821 0.36387 1.02062 0.0289264 0.0770846 0.301621 0.0137175 0.00452246 51.7951 32.0281 447.163 214.935 320.64 466.775 466.775 1108.05 1254.19 146.135 427.01 522.18 379.311 2.0961 84.9621 84.3927 0.000834069 0.569412 0.319195
0.408373 0.364169 1.02075 0.0290114 0.0771547 0.301624 0.0136999 0.00451027 51.7387 32.0008 447.144 214.875 320.723 466.796 466.796 1108.24 1254.32 146.073 427.216 522.376 379.393 2.09174 85.0132 84.4449 0.000834585 0.568269 0.319838
0.408538 0.364468 1.02088 0.0290965 0.0772249 0.301627 0.0136822 0.00449808 51.6825 31.9736 447.126 214.814 320.807 466.817 466.817 1108.43 1254.44 146.01 427.422 522.571 379.474 2.08738 85.0642 84.4971 0.000835101 0.567126 0.320481
0.408702 0.364767 1.021 0.0291815 0.0772951 0.30163 0.0136646 0.00448588 51.6263 31.9464 447.107 214.754 320.89 466.837 466.837 1108.62 1254.57 145.947 427.628 522.767 379.556 2.08302 85.1153 84.5493 0.000835617 0.565983 0.321126
0.408867 0.365066 1.02113 0.0292665 0.0773654 0.301633 0.0136469 0.00447369 51.5703 31.9193 447.088 214.694 320.974 466.858 466.858 1108.81 1254.69 145.884 427.834 522.962 379.638 2.07866 85.1664 84.6016 0.000836133 0.564841 0.321772
0.409031 0.365366 1.02126 0.0293515 0.0774358 0.301636 0.0136292 0.0044615 51.5143 31.8922 447.069 214.633 321.058 466.879 466.879 1108.99 1254.82 145.821 428.041 523.158 379.72 2.0743 85.2175 84.6538 0.00083665 0.5637 0.322418
0.409196 0.365666 1.02139 0.0294365 0.0775063 0.301639 0.0136115 0.0044493 51.4583 31.8651 447.051 214.573 321.142 466.899 466.899 1109.18 1254.94 145.758 428.248 523.353 379.802 2.06994 85.2687 84.7061 0.000837167 0.562558 0.323066
0.409362 0.365966 1.02152 0.0295216 0.0775769 0.301642 0.0135938 0.00443711 51.4025 31.8381 447.032 214.513 321.225 466.92 466.92 1109.37 1255.06 145.694 428.456 523.549 379.884 2.06558 85.3198 84.7584 0.000837683 0.561417 0.323715
0.409527 0.366266 1.02164 0.0296066 0.0776475 0.301645 0.0135761 0.00442491 51.3468 31.8111 447.013 214.452 321.309 466.94 466.94 1109.56 1255.19 145.631 428.664 523.745 379.965 2.06123 85.371 84.8107 0.000838201 0.560276 0.324366
0.409693 0.366566 1.02177 0.0296916 0.0777182 0.301648 0.0135583 0.00441272 51.2911 31.7842 446.995 214.392 321.393 466.961 466.961 1109.75 1255.32 145.568 428.872 523.94 380.047 2.05687 85.4222 84.8631 0.000838718 0.559136 0.325017
0.409859 0.366867 1.0219 0.0297766 0.077789 0.30165 0.0135406 0.00440052 51.2355 31.7573 446.976 214.332 321.477 466.981 466.981 1109.94 1255.44 145.504 429.08 524.136 380.129 2.05251 85.4734 84.9154 0.000839235 0.557996 0.325669
0.410026 0.367168 1.02202 0.0298617 0.0778598 0.301653 0.0135229 0.00438832 51.18 31.7305 446.957 214.272 321.561 467.002 467.002 1110.12 1255.57 145.441 429.289 524.331 380.211 2.04816 85.5247 84.9678 0.000839753 0.556856 0.326323
0.410192 0.367469 1.02215 0.0299467 0.0779308 0.301655 0.0135051 0.00437613 51.1246 31.7037 446.938 214.211 321.645 467.022 467.022 1110.31 1255.69 145.377 429.498 524.527 380.293 2.0438 85.5759 85.0202 0.000840271 0.555717 0.326978
0.410359 0.367771 1.02228 0.0300317 0.0780018 0.301658 0.0134874 0.00436393 51.0692 31.677 446.92 214.151 321.73 467.043 467.043 1110.5 1255.82 145.313 429.708 524.723 380.375 2.03945 85.6272 85.0726 0.000840789 0.554578 0.327634
0.410526 0.368072 1.0224 0.0301167 0.0780728 0.30166 0.0134696 0.00435174 51.014 31.6503 446.901 214.091 321.814 467.063 467.063 1110.69 1255.94 145.249 429.917 524.918 380.457 2.0351 85.6785 85.1251 0.000841307 0.553439 0.328291
0.410693 0.368374 1.02253 0.0302018 0.078144 0.301663 0.0134518 0.00433954 50.9588 31.6236 446.882 214.031 321.898 467.083 467.083 1110.88 1256.07 145.185 430.127 525.114 380.539 2.03074 85.7298 85.1775 0.000841826 0.552301 0.328949
0.410861 0.368676 1.02265 0.0302868 0.0782152 0.301665 0.013434 0.00432735 50.9037 31.597 446.864 213.971 321.982 467.104 467.104 1111.07 1256.19 145.121 430.338 525.31 380.621 2.02639 85.7812 85.23 0.000842345 0.551163 0.329608
0.411028 0.368979 1.02278 0.0303718 0.0782865 0.301667 0.0134162 0.00431515 50.8487 31.5705 446.845 213.911 322.067 467.124 467.124 1111.26 1256.32 145.057 430.549 525.506 380.703 2.02204 85.8326 85.2825 0.000842864 0.550025 0.330269
0.411196 0.369281 1.02291 0.0304568 0.0783579 0.301669 0.0133984 0.00430296 50.7938 31.5439 446.826 213.851 322.151 467.144 467.144 1111.45 1256.44 144.993 430.76 525.701 380.785 2.01769 85.8839 85.3351 0.000843383 0.548888 0.33093
0.411365 0.369584 1.02303 0.0305418 0.0784294 0.301671 0.0133806 0.00429076 50.7389 31.5175 446.808 213.791 322.236 467.165 467.165 1111.64 1256.57 144.929 430.971 525.897 380.867 2.01334 85.9354 85.3876 0.000843902 0.547751 0.331593
0.411533 0.369887 1.02316 0.0306268 0.0785009 0.301673 0.0133628 0.00427857 50.6841 31.491 446.789 213.731 322.32 467.185 467.185 1111.83 1256.69 144.864 431.183 526.093 380.949 2.00899 85.9868 85.4402 0.000844422 0.546615 0.332257
0.411702 0.370191 1.02328 0.0307118 0.0785726 0.301675 0.013345 0.00426638 50.6294 31.4647 446.77 213.671 322.405 467.205 467.205 1112.01 1256.82 144.8 431.395 526.289 381.031 2.00464 86.0382 85.4928 0.000844941 0.545479 0.332922
0.411871 0.370494 1.0234 0.0307968 0.0786442 0.301677 0.0133271 0.00425418 50.5748 31.4383 446.752 213.611 322.49 467.225 467.225 1112.2 1256.94 144.736 431.608 526.485 381.113 2.0003 86.0897 85.5454 0.000845461 0.544343 0.333589
0.41204 0.370798 1.02353 0.0308817 0.078716 0.301679 0.0133093 0.00424199 50.5203 31.412 446.733 213.551 322.574 467.245 467.245 1112.39 1257.07 144.671 431.82 526.681 381.195 1.99595 86.1412 85.598 0.000845981 0.543208 0.334256
0.41221 0.371102 1.02365 0.0309667 0.0787879 0.30168 0.0132914 0.0042298 50.4659 31.3858 446.714 213.491 322.659 467.265 467.265 1112.58 1257.19 144.606 432.033 526.877 381.277 1.9916 86.1927 85.6507 0.000846502 0.542073 0.334925
0.41238 0.371407 1.02378 0.0310516 0.0788598 0.301682 0.0132736 0.00421761 50.4115 31.3596 446.696 213.431 322.744 467.285 467.285 1112.77 1257.32 144.541 432.247 527.072 381.359 1.98726 86.2443 85.7033 0.000847022 0.540938 0.335595
0.41255 0.371711 1.0239 0.0311366 0.0789318 0.301683 0.0132557 0.00420541 50.3572 31.3334 446.677 213.371 322.829 467.305 467.305 1112.96 1257.44 144.476 432.461 527.268 381.441 1.98292 86.2958 85.756 0.000847543 0.539804 0.336266
0.41272 0.372016 1.02403 0.0312215 0.0790039 0.301685 0.0132378 0.00419322 50.303 31.3073 446.658 213.311 322.914 467.325 467.325 1113.15 1257.57 144.411 432.675 527.464 381.523 1.97857 86.3474 85.8087 0.000848064 0.53867 0.336939
0.412891 0.372321 1.02415 0.0313064 0.079076 0.301686 0.0132199 0.00418103 50.2488 31.2812 446.64 213.251 322.999 467.345 467.345 1113.34 1257.69 144.346 432.889 527.66 381.605 1.97423 86.399 85.8615 0.000848585 0.537537 0.337612
0.413061 0.372627 1.02427 0.0313913 0.0791483 0.301688 0.013202 0.00416884 50.1948 31.2552 446.621 213.192 323.084 467.365 467.365 1113.53 1257.81 144.281 433.104 527.856 381.687 1.96989 86.4506 85.9142 0.000849107 0.536404 0.338287
0.413232 0.372932 1.0244 0.0314762 0.0792206 0.301689 0.0131841 0.00415666 50.1408 31.2292 446.602 213.132 323.169 467.385 467.385 1113.72 1257.94 144.216 433.319 528.052 381.769 1.96555 86.5023 85.967 0.000849628 0.535272 0.338963
0.413404 0.373238 1.02452 0.0315611 0.079293 0.30169 0.0131662 0.00414447 50.0869 31.2033 446.584 213.072 323.255 467.405 467.405 1113.91 1258.07 144.151 433.535 528.248 381.851 1.96121 86.5539 86.0198 0.00085015 0.53414 0.33964
0.413575 0.373544 1.02464 0.031646 0.0793655 0.301691 0.0131483 0.00413228 50.0331 31.1774 446.565 213.012 323.34 467.425 467.425 1114.1 1258.19 144.085 433.751 528.444 381.934 1.95687 86.6056 86.0726 0.000850672 0.533008 0.340318
0.413747 0.373851 1.02476 0.0317309 0.079438 0.301692 0.0131304 0.0041201 49.9793 31.1515 446.547 212.952 323.425 467.445 467.445 1114.3 1258.32 144.02 433.967 528.64 382.016 1.95253 86.6573 86.1254 0.000851194 0.531877 0.340998
0.413919 0.374157 1.02489 0.0318157 0.0795107 0.301693 0.0131124 0.00410791 49.9257 31.1257 446.528 212.893 323.511 467.465 467.465 1114.49 1258.44 143.954 434.184 528.836 382.098 1.94819 86.7091 86.1783 0.000851717 0.530746 0.341679
0.414092 0.374464 1.02501 0.0319005 0.0795834 0.301694 0.0130945 0.00409573 49.8721 31.0999 446.51 212.833 323.596 467.484 467.484 1114.68 1258.57 143.888 434.401 529.033 382.18 1.94386 86.7608 86.2312 0.000852239 0.529616 0.342361
0.414264 0.374771 1.02513 0.0319853 0.0796562 0.301695 0.0130765 0.00408354 49.8186 31.0742 446.491 212.773 323.682 467.504 467.504 1114.87 1258.69 143.823 434.618 529.229 382.262 1.93952 86.8126 86.2841 0.000852762 0.528486 0.343044
0.414437 0.375079 1.02525 0.0320701 0.079729 0.301696 0.0130586 0.00407136 49.7651 31.0485 446.472 212.714 323.767 467.524 467.524 1115.06 1258.82 143.757 434.835 529.425 382.344 1.93519 86.8644 86.337 0.000853285 0.527357 0.343729
0.41461 0.375386 1.02537 0.0321549 0.079802 0.301696 0.0130406 0.00405918 49.7118 31.0229 446.454 212.654 323.853 467.544 467.544 1115.25 1258.94 143.691 435.053 529.621 382.427 1.93085 86.9162 86.39 0.000853808 0.526228 0.344415
0.414784 0.375694 1.0255 0.0322397 0.079875 0.301697 0.0130226 0.004047 49.6585 30.9973 446.435 212.594 323.939 467.563 467.563 1115.44 1259.06 143.625 435.272 529.817 382.509 1.92652 86.968 86.4429 0.000854332 0.525099 0.345102
0.414958 0.376002 1.02562 0.0323244 0.0799481 0.301697 0.0130046 0.00403482 49.6053 30.9717 446.417 212.535 324.024 467.583 467.583 1115.63 1259.19 143.559 435.49 530.013 382.591 1.92219 87.0199 86.4959 0.000854856 0.523971 0.34579
0.415131 0.376311 1.02574 0.0324091 0.0800213 0.301698 0.0129867 0.00402265 49.5522 30.9462 446.398 212.475 324.11 467.602 467.602 1115.82 1259.32 143.492 435.71 530.209 382.673 1.91786 87.0718 86.5489 0.000855379 0.522843 0.34648
