dens densu densd denss dense densm xmu xmd xms muu mud mus mue mun nuu nud nus E Eq El P Pq Pl
0.011431 0.0114328 0.0228602 0 1.80773e-06 0 305.215 303.097 505.457 320.946 328.4 328.4 7.45409 977.745 319.763 326.035 328.4 11.0057 11.0057 1.01297e-05 0.17091 0.170907 3.34526e-06
0.0115105 0.0115123 0.0230192 0 1.83169e-06 0 305.168 303.036 505.438 320.975 328.462 328.462 7.48672 977.899 319.784 326.081 328.462 11.0834 11.0834 1.03087e-05 0.172673 0.17267 3.40466e-06
0.01159 0.0115919 0.0231781 0 1.85581e-06 0 305.121 302.975 505.42 321.004 328.524 328.524 7.51928 978.052 319.805 326.126 328.524 11.1612 11.1612 1.04897e-05 0.174442 0.174438 3.46469e-06
0.0116695 0.0116714 0.0233371 0 1.88007e-06 0 305.075 302.914 505.402 321.034 328.585 328.585 7.55176 978.204 319.826 326.172 328.585 11.2389 11.2389 1.06725e-05 0.176216 0.176212 3.52535e-06
0.011749 0.0117509 0.0234961 0 1.90448e-06 0 305.028 302.853 505.384 321.063 328.647 328.647 7.58416 978.356 319.847 326.217 328.647 11.3167 11.3167 1.08572e-05 0.177994 0.177991 3.58665e-06
0.0118285 0.0118304 0.0236551 0 1.92904e-06 0 304.981 302.792 505.365 321.092 328.708 328.708 7.61647 978.508 319.868 326.261 328.708 11.3945 11.3945 1.10439e-05 0.179779 0.179775 3.6486e-06
0.011908 0.01191 0.023814 0 1.95376e-06 0 304.934 302.731 505.347 321.12 328.769 328.769 7.64871 978.658 319.888 326.306 328.769 11.4723 11.4723 1.12325e-05 0.181568 0.181564 3.71119e-06
0.0119875 0.0119895 0.023973 0 1.97862e-06 0 304.888 302.67 505.329 321.149 328.83 328.83 7.68087 978.809 319.909 326.35 328.83 11.5501 11.5501 1.14231e-05 0.183362 0.183358 3.77442e-06
0.012067 0.012069 0.024132 0 2.00363e-06 0 304.841 302.609 505.311 321.177 328.89 328.89 7.71296 978.958 319.929 326.394 328.89 11.6279 11.6279 1.16156e-05 0.185162 0.185158 3.83831e-06
0.0121465 0.0121485 0.024291 0 2.02879e-06 0 304.794 302.548 505.293 321.206 328.951 328.951 7.74497 979.107 319.949 326.438 328.951 11.7058 11.7058 1.181e-05 0.186966 0.186962 3.90284e-06
0.012226 0.0122281 0.0244499 0 2.0541e-06 0 304.748 302.486 505.274 321.234 329.011 329.011 7.7769 979.256 319.969 326.482 329.011 11.7836 11.7836 1.20065e-05 0.188776 0.188772 3.96803e-06
0.0123055 0.0123076 0.0246089 0 2.07955e-06 0 304.701 302.425 505.256 321.262 329.071 329.071 7.80876 979.404 319.989 326.525 329.071 11.8615 11.8615 1.22049e-05 0.19059 0.190586 4.03388e-06
0.012385 0.0123871 0.0247679 0 2.10516e-06 0 304.654 302.364 505.238 321.29 329.131 329.131 7.84055 979.551 320.009 326.569 329.131 11.9393 11.9393 1.24052e-05 0.19241 0.192406 4.10038e-06
0.0124645 0.0124666 0.0249269 0 2.13092e-06 0 304.607 302.303 505.22 321.318 329.19 329.19 7.87226 979.698 320.028 326.612 329.19 12.0172 12.0172 1.26076e-05 0.194235 0.194231 4.16755e-06
0.012544 0.0125462 0.0250858 0 2.15682e-06 0 304.561 302.242 505.201 321.345 329.249 329.249 7.9039 979.844 320.048 326.655 329.249 12.0951 12.0951 1.28119e-05 0.196064 0.19606 4.23538e-06
0.0126235 0.0126257 0.0252448 0 2.18288e-06 0 304.514 302.181 505.183 321.373 329.309 329.309 7.93547 979.99 320.067 326.697 329.309 12.173 12.173 1.30183e-05 0.197899 0.197894 4.30388e-06
0.012703 0.0127052 0.0254038 0 2.20908e-06 0 304.467 302.12 505.165 321.4 329.367 329.367 7.96696 980.135 320.086 326.74 329.367 12.2509 12.2509 1.32266e-05 0.199738 0.199734 4.37304e-06
0.0127825 0.0127847 0.0255628 0 2.23544e-06 0 304.42 302.059 505.147 321.428 329.426 329.426 7.99839 980.28 320.105 326.782 329.426 12.3288 12.3288 1.3437e-05 0.201582 0.201578 4.44288e-06
0.012862 0.0128643 0.0257217 0 2.26194e-06 0 304.374 301.998 505.129 321.455 329.485 329.485 8.02974 980.424 320.124 326.824 329.485 12.4068 12.4068 1.36494e-05 0.203432 0.203427 4.51339e-06
0.0129415 0.0129438 0.0258807 0 2.28859e-06 0 304.327 301.937 505.11 321.482 329.543 329.543 8.06103 980.568 320.143 326.866 329.543 12.4847 12.4847 1.38638e-05 0.205286 0.205281 4.58458e-06
0.013021 0.0130233 0.0260397 0 2.31539e-06 0 304.28 301.876 505.092 321.509 329.601 329.601 8.09225 980.711 320.162 326.908 329.601 12.5627 12.5627 1.40803e-05 0.207144 0.20714 4.65644e-06
0.0131005 0.0131028 0.0261987 0 2.34234e-06 0 304.233 301.815 505.074 321.536 329.659 329.659 8.1234 980.854 320.18 326.949 329.659 12.6407 12.6407 1.42988e-05 0.209008 0.209003 4.72899e-06
0.01318 0.0131824 0.0263576 0 2.36944e-06 0 304.187 301.754 505.056 321.562 329.717 329.717 8.15448 980.996 320.199 326.991 329.717 12.7187 12.7186 1.45193e-05 0.210876 0.210871 4.80222e-06
0.0132595 0.0132619 0.0265166 0 2.39669e-06 0 304.14 301.693 505.038 321.589 329.774 329.774 8.1855 981.138 320.217 327.032 329.774 12.7966 12.7966 1.4742e-05 0.212749 0.212744 4.87613e-06
0.013339 0.0133414 0.0266756 0 2.42408e-06 0 304.093 301.632 505.02 321.615 329.832 329.832 8.21645 981.279 320.235 327.073 329.832 12.8747 12.8746 1.49666e-05 0.214627 0.214622 4.95073e-06
0.0134185 0.013421 0.0268345 0 2.45163e-06 0 304.046 301.57 505.001 321.642 329.889 329.889 8.24734 981.42 320.253 327.113 329.889 12.9527 12.9527 1.51934e-05 0.216509 0.216504 5.02603e-06
0.013498 0.0135005 0.0269935 0 2.47932e-06 0 304 301.509 504.983 321.668 329.946 329.946 8.27816 981.56 320.271 327.154 329.946 13.0307 13.0307 1.54222e-05 0.218396 0.218391 5.10201e-06
0.0135775 0.01358 0.0271525 0 2.50717e-06 0 303.953 301.448 504.965 321.694 330.003 330.003 8.30891 981.7 320.289 327.194 330.003 13.1087 13.1087 1.56532e-05 0.220288 0.220283 5.17869e-06
0.013657 0.0136595 0.0273115 0 2.53516e-06 0 303.906 301.387 504.947 321.72 330.059 330.059 8.33961 981.839 320.307 327.235 330.059 13.1868 13.1868 1.58862e-05 0.222185 0.222179 5.25607e-06
0.0137365 0.0137391 0.0274704 0 2.5633e-06 0 303.86 301.326 504.929 321.746 330.116 330.116 8.37023 981.978 320.325 327.275 330.116 13.2649 13.2648 1.61213e-05 0.224086 0.22408 5.33415e-06
0.013816 0.0138186 0.0276294 0 2.59159e-06 0 303.813 301.265 504.911 321.771 330.172 330.172 8.4008 982.116 320.342 327.314 330.172 13.3429 13.3429 1.63585e-05 0.225991 0.225986 5.41293e-06
0.0138955 0.0138981 0.0277884 0 2.62003e-06 0 303.766 301.204 504.892 321.797 330.228 330.228 8.4313 982.254 320.36 327.354 330.228 13.421 13.421 1.65979e-05 0.227901 0.227896 5.49242e-06
0.013975 0.0139777 0.0279474 0 2.64862e-06 0 303.719 301.143 504.874 321.823 330.284 330.284 8.46175 982.391 320.377 327.394 330.284 13.4991 13.4991 1.68393e-05 0.229816 0.22981 5.57262e-06
0.0140545 0.0140572 0.0281063 0 2.67736e-06 0 303.673 301.082 504.856 321.848 330.34 330.34 8.49213 982.528 320.394 327.433 330.34 13.5772 13.5772 1.70829e-05 0.231735 0.231729 5.65352e-06
0.014134 0.0141367 0.0282653 0 2.70624e-06 0 303.626 301.021 504.838 321.873 330.396 330.396 8.52245 982.665 320.411 327.472 330.396 13.6553 13.6553 1.73287e-05 0.233659 0.233653 5.73514e-06
0.0142135 0.0142162 0.0284243 0 2.73528e-06 0 303.579 300.96 504.82 321.898 330.451 330.451 8.55271 982.801 320.428 327.511 330.451 13.7335 13.7334 1.75766e-05 0.235587 0.235581 5.81747e-06
0.014293 0.0142958 0.0285832 0 2.76446e-06 0 303.532 300.899 504.802 321.923 330.506 330.506 8.58291 982.936 320.445 327.55 330.506 13.8116 13.8116 1.78266e-05 0.237519 0.237514 5.90052e-06
0.0143725 0.0143753 0.0287422 0 2.79379e-06 0 303.485 300.838 504.783 321.948 330.561 330.561 8.61305 983.071 320.462 327.589 330.561 13.8897 13.8897 1.80788e-05 0.239456 0.239451 5.98429e-06
0.014452 0.0144548 0.0289012 0 2.82327e-06 0 303.439 300.777 504.765 321.973 330.616 330.616 8.64314 983.206 320.478 327.627 330.616 13.9679 13.9679 1.83332e-05 0.241398 0.241392 6.06878e-06
0.0145315 0.0145344 0.0290601 0 2.8529e-06 0 303.392 300.716 504.747 321.998 330.671 330.671 8.67316 983.34 320.495 327.665 330.671 14.0461 14.046 1.85897e-05 0.243344 0.243338 6.154e-06
0.014611 0.0146139 0.0292191 0 2.88268e-06 0 303.345 300.655 504.729 322.023 330.726 330.726 8.70313 983.474 320.511 327.704 330.726 14.1242 14.1242 1.88484e-05 0.245294 0.245288 6.23994e-06
0.0146905 0.0146934 0.0293781 0 2.91261e-06 0 303.298 300.594 504.711 322.047 330.78 330.78 8.73304 983.608 320.527 327.742 330.78 14.2024 14.2024 1.91093e-05 0.247249 0.247242 6.32661e-06
0.01477 0.0147729 0.0295371 0 2.94268e-06 0 303.252 300.533 504.693 322.072 330.834 330.834 8.7629 983.741 320.544 327.779 330.834 14.2806 14.2806 1.93724e-05 0.249207 0.249201 6.41401e-06
0.0148495 0.0148525 0.029696 0 2.97291e-06 0 303.205 300.472 504.675 322.096 330.889 330.889 8.7927 983.873 320.56 327.817 330.889 14.3589 14.3588 1.96377e-05 0.251171 0.251164 6.50215e-06
0.014929 0.014932 0.029855 0 3.00328e-06 0 303.158 300.411 504.657 322.12 330.943 330.943 8.82244 984.005 320.576 327.855 330.943 14.4371 14.4371 1.99053e-05 0.253138 0.253132 6.59102e-06
0.0150085 0.0150115 0.030014 0 3.03381e-06 0 303.111 300.35 504.638 322.144 330.996 330.996 8.85213 984.137 320.592 327.892 330.996 14.5153 14.5153 2.0175e-05 0.25511 0.255103 6.68064e-06
0.015088 0.0150911 0.0301729 0 3.06448e-06 0 303.065 300.289 504.62 322.168 331.05 331.05 8.88176 984.268 320.607 327.929 331.05 14.5936 14.5935 2.0447e-05 0.257086 0.257079 6.77099e-06
0.0151675 0.0151706 0.0303319 0 3.0953e-06 0 303.018 300.228 504.602 322.192 331.104 331.104 8.91134 984.399 320.623 327.966 331.104 14.6718 14.6718 2.07212e-05 0.259066 0.259059 6.86209e-06
0.015247 0.0152501 0.0304909 0 3.12627e-06 0 302.971 300.167 504.584 322.216 331.157 331.157 8.94086 984.53 320.639 328.003 331.157 14.7501 14.7501 2.09976e-05 0.261051 0.261044 6.95393e-06
0.0153265 0.0153297 0.0306498 0 3.15739e-06 0 302.924 300.106 504.566 322.24 331.21 331.21 8.97033 984.66 320.654 328.04 331.21 14.8284 14.8283 2.12763e-05 0.263039 0.263032 7.04652e-06
0.015406 0.0154092 0.0308088 0 3.18865e-06 0 302.878 300.045 504.548 322.263 331.263 331.263 8.99975 984.79 320.67 328.076 331.263 14.9066 14.9066 2.15572e-05 0.265032 0.265025 7.13987e-06
0.0154855 0.0154887 0.0309678 0 3.22007e-06 0 302.831 299.984 504.53 322.287 331.316 331.316 9.02912 984.919 320.685 328.113 331.316 14.9849 14.9849 2.18404e-05 0.267029 0.267022 7.23396e-06
0.015565 0.0155683 0.0311267 0 3.25163e-06 0 302.784 299.923 504.512 322.31 331.369 331.369 9.05843 985.048 320.7 328.149 331.369 15.0632 15.0632 2.21259e-05 0.269031 0.269023 7.32882e-06
0.0156445 0.0156478 0.0312857 0 3.28335e-06 0 302.737 299.862 504.494 322.334 331.421 331.421 9.08769 985.176 320.715 328.185 331.421 15.1416 15.1415 2.24136e-05 0.271036 0.271029 7.42443e-06
0.015724 0.0157273 0.0314447 0 3.31521e-06 0 302.69 299.801 504.476 322.357 331.474 331.474 9.1169 985.304 320.73 328.221 331.474 15.2199 15.2199 2.27037e-05 0.273045 0.273038 7.5208e-06
0.0158035 0.0158069 0.0316037 0 3.34722e-06 0 302.644 299.74 504.457 322.38 331.526 331.526 9.14606 985.432 320.745 328.257 331.526 15.2982 15.2982 2.2996e-05 0.275059 0.275051 7.61793e-06
0.015883 0.0158864 0.0317626 0 3.37938e-06 0 302.597 299.679 504.439 322.403 331.578 331.578 9.17517 985.559 320.76 328.293 331.578 15.3766 15.3765 2.32906e-05 0.277077 0.277069 7.71583e-06
0.0159625 0.0159659 0.0319216 0 3.41169e-06 0 302.55 299.618 504.421 322.426 331.63 331.63 9.20423 985.686 320.775 328.328 331.63 15.4549 15.4549 2.35875e-05 0.279098 0.27909 7.8145e-06
0.016042 0.0160454 0.0320806 0 3.44415e-06 0 302.503 299.557 504.403 322.449 331.682 331.682 9.23323 985.813 320.789 328.364 331.682 15.5333 15.5333 2.38867e-05 0.281124 0.281116 7.91393e-06
0.0161215 0.016125 0.0322395 0 3.47676e-06 0 302.457 299.496 504.385 322.472 331.734 331.734 9.26219 985.939 320.804 328.399 331.734 15.6117 15.6116 2.41883e-05 0.283154 0.283146 8.01414e-06
0.016201 0.0162045 0.0323985 0 3.50952e-06 0 302.41 299.435 504.367 322.494 331.785 331.785 9.2911 986.065 320.818 328.434 331.785 15.6901 15.69 2.44922e-05 0.285187 0.285179 8.11513e-06
0.0162805 0.016284 0.0325575 0 3.54242e-06 0 302.363 299.374 504.349 322.517 331.837 331.837 9.31996 986.191 320.833 328.469 331.837 15.7685 15.7684 2.47984e-05 0.287225 0.287217 8.21689e-06
0.01636 0.0163636 0.0327164 0 3.57548e-06 0 302.316 299.313 504.331 322.539 331.888 331.888 9.34877 986.316 320.847 328.504 331.888 15.8469 15.8468 2.51069e-05 0.289267 0.289259 8.31943e-06
0.0164395 0.0164431 0.0328754 0 3.60868e-06 0 302.269 299.252 504.313 322.562 331.939 331.939 9.37754 986.44 320.861 328.539 331.939 15.9253 15.9252 2.54178e-05 0.291313 0.291304 8.42275e-06
0.016519 0.0165226 0.0330344 0 3.64204e-06 0 302.223 299.191 504.295 322.584 331.99 331.99 9.40626 986.565 320.875 328.573 331.99 16.0037 16.0037 2.57311e-05 0.293362 0.293354 8.52686e-06
0.0165985 0.0166022 0.0331933 0 3.67554e-06 0 302.176 299.13 504.277 322.606 332.041 332.041 9.43493 986.689 320.889 328.608 332.041 16.0821 16.0821 2.60467e-05 0.295416 0.295407 8.63176e-06
0.016678 0.0166817 0.0333523 0 3.70919e-06 0 302.129 299.069 504.259 322.628 332.092 332.092 9.46355 986.812 320.903 328.642 332.092 16.1606 16.1606 2.63647e-05 0.297473 0.297465 8.73744e-06
0.0167575 0.0167612 0.0335113 0 3.74299e-06 0 302.082 299.008 504.24 322.65 332.143 332.143 9.49212 986.936 320.917 328.676 332.143 16.239 16.239 2.6685e-05 0.299535 0.299526 8.84392e-06
0.016837 0.0168408 0.0336702 0 3.77694e-06 0 302.035 298.947 504.222 322.672 332.193 332.193 9.52065 987.059 320.931 328.71 332.193 16.3175 16.3175 2.70078e-05 0.3016 0.301591 8.95119e-06
0.0169165 0.0169203 0.0338292 0 3.81104e-06 0 301.989 298.886 504.204 322.694 332.243 332.243 9.54914 987.181 320.944 328.744 332.243 16.396 16.396 2.73329e-05 0.303669 0.30366 9.05926e-06
0.016996 0.0169998 0.0339882 0 3.84529e-06 0 301.942 298.825 504.186 322.716 332.294 332.294 9.57758 987.304 320.958 328.778 332.294 16.4745 16.4744 2.76604e-05 0.305742 0.305733 9.16812e-06
0.0170755 0.0170794 0.0341471 0 3.87969e-06 0 301.895 298.764 504.168 322.738 332.344 332.344 9.60597 987.425 320.971 328.812 332.344 16.553 16.5529 2.79904e-05 0.307819 0.30781 9.27779e-06
0.017155 0.0171589 0.0343061 0 3.91424e-06 0 301.848 298.703 504.15 322.759 332.394 332.394 9.63432 987.547 320.985 328.845 332.394 16.6315 16.6314 2.83227e-05 0.3099 0.30989 9.38826e-06
0.0172345 0.0172385 0.0344651 0 3.94893e-06 0 301.801 298.642 504.132 322.781 332.444 332.444 9.66262 987.668 320.998 328.879 332.444 16.71 16.71 2.86575e-05 0.311984 0.311975 9.49954e-06
0.017314 0.017318 0.034624 0 3.98378e-06 0 301.755 298.581 504.114 322.802 332.493 332.493 9.69088 987.789 321.011 328.912 332.493 16.7885 16.7885 2.89947e-05 0.314072 0.314063 9.61163e-06
0.0173935 0.0173975 0.034783 0 4.01878e-06 0 301.708 298.52 504.096 322.824 332.543 332.543 9.7191 987.91 321.024 328.945 332.543 16.867 16.867 2.93344e-05 0.316164 0.316155 9.72453e-06
0.017473 0.0174771 0.0349419 0 4.05392e-06 0 301.661 298.459 504.078 322.845 332.592 332.592 9.74727 988.03 321.037 328.978 332.592 16.9456 16.9456 2.96764e-05 0.31826 0.31825 9.83824e-06
0.0175525 0.0175566 0.0351009 0 4.08922e-06 0 301.614 298.398 504.06 322.866 332.642 332.642 9.7754 988.15 321.05 329.011 332.642 17.0241 17.0241 3.0021e-05 0.32036 0.32035 9.95277e-06
0.017632 0.0176361 0.0352599 0 4.12466e-06 0 301.567 298.338 504.042 322.887 332.691 332.691 9.80348 988.269 321.063 329.044 332.691 17.1027 17.1027 3.03679e-05 0.322463 0.322453 1.00681e-05
0.0177115 0.0177157 0.0354188 0 4.16026e-06 0 301.521 298.277 504.024 322.909 332.74 332.74 9.83153 988.389 321.076 329.077 332.74 17.1813 17.1812 3.07174e-05 0.32457 0.32456 1.01843e-05
0.017791 0.0177952 0.0355778 0 4.196e-06 0 301.474 298.216 504.006 322.929 332.789 332.789 9.85953 988.507 321.089 329.109 332.789 17.2599 17.2598 3.10693e-05 0.32668 0.32667 1.03013e-05
0.0178705 0.0178747 0.0357368 0 4.23189e-06 0 301.427 298.155 503.988 322.95 332.838 332.838 9.88748 988.626 321.102 329.141 332.838 17.3384 17.3384 3.14237e-05 0.328795 0.328784 1.04191e-05
0.01795 0.0179543 0.0358957 0 4.26794e-06 0 301.38 298.094 503.97 322.971 332.887 332.887 9.9154 988.744 321.114 329.174 332.887 17.417 17.417 3.17806e-05 0.330913 0.330902 1.05377e-05
0.0180295 0.0180338 0.0360547 0 4.30413e-06 0 301.333 298.033 503.952 322.992 332.935 332.935 9.94328 988.862 321.127 329.206 332.935 17.4957 17.4956 3.21399e-05 0.333034 0.333024 1.06572e-05
0.018109 0.0181133 0.0362137 0 4.34047e-06 0 301.286 297.972 503.934 323.013 332.984 332.984 9.97111 988.98 321.139 329.238 332.984 17.5743 17.5742 3.25018e-05 0.33516 0.335149 1.07775e-05
0.0181885 0.0181929 0.0363726 0 4.37696e-06 0 301.24 297.911 503.916 323.033 333.032 333.032 9.9989 989.097 321.151 329.27 333.032 17.6529 17.6529 3.28662e-05 0.337289 0.337278 1.08986e-05
0.018268 0.0182724 0.0365316 0 4.41361e-06 0 301.193 297.85 503.898 323.054 333.08 333.08 10.0267 989.214 321.164 329.302 333.08 17.7315 17.7315 3.32331e-05 0.339421 0.33941 1.10206e-05
0.0183475 0.018352 0.0366906 0 4.4504e-06 0 301.146 297.789 503.88 323.074 333.128 333.128 10.0544 989.331 321.176 329.333 333.128 17.8102 17.8102 3.36025e-05 0.341557 0.341546 1.11434e-05
0.018427 0.0184315 0.0368495 0 4.48734e-06 0 301.099 297.728 503.862 323.094 333.176 333.176 10.082 989.447 321.188 329.365 333.176 17.8888 17.8888 3.39744e-05 0.343697 0.343686 1.12671e-05
0.0185065 0.018511 0.0370085 0 4.52443e-06 0 301.052 297.667 503.844 323.115 333.224 333.224 10.1097 989.563 321.2 329.396 333.224 17.9675 17.9675 3.43489e-05 0.34584 0.345829 1.13916e-05
0.018586 0.0185906 0.0371674 0 4.56168e-06 0 301.005 297.606 503.826 323.135 333.272 333.272 10.1373 989.679 321.212 329.428 333.272 18.0462 18.0462 3.47259e-05 0.347987 0.347976 1.1517e-05
0.0186655 0.0186701 0.0373264 0 4.59907e-06 0 300.959 297.545 503.808 323.155 333.32 333.32 10.1648 989.795 321.224 329.459 333.32 18.1249 18.1248 3.51055e-05 0.350138 0.350126 1.16432e-05
0.018745 0.0187496 0.0374854 0 4.63661e-06 0 300.912 297.484 503.79 323.175 333.367 333.367 10.1923 989.91 321.236 329.49 333.367 18.2036 18.2035 3.54876e-05 0.352292 0.35228 1.17702e-05
0.0188245 0.0188292 0.0376443 0 4.6743e-06 0 300.865 297.423 503.772 323.195 333.415 333.415 10.2198 990.025 321.247 329.521 333.415 18.2823 18.2822 3.58723e-05 0.354449 0.354437 1.18981e-05
0.018904 0.0189087 0.0378033 0 4.71215e-06 0 300.818 297.362 503.754 323.215 333.462 333.462 10.2472 990.139 321.259 329.552 333.462 18.361 18.3609 3.62596e-05 0.35661 0.356598 1.20269e-05
0.0189835 0.0189883 0.0379623 0 4.75014e-06 0 300.771 297.301 503.736 323.235 333.509 333.509 10.2746 990.253 321.271 329.583 333.509 18.4397 18.4397 3.66495e-05 0.358775 0.358763 1.21565e-05
0.019063 0.0190678 0.0381212 0 4.78828e-06 0 300.724 297.24 503.718 323.254 333.556 333.556 10.302 990.367 321.282 329.613 333.556 18.5184 18.5184 3.70419e-05 0.360943 0.360931 1.2287e-05
0.0191425 0.0191473 0.0382802 0 4.82658e-06 0 300.677 297.179 503.7 323.274 333.603 333.603 10.3293 990.481 321.294 329.644 333.603 18.5972 18.5971 3.74369e-05 0.363114 0.363102 1.24184e-05
0.019222 0.0192269 0.0384391 0 4.86502e-06 0 300.631 297.118 503.682 323.294 333.65 333.65 10.3566 990.594 321.305 329.674 333.65 18.6759 18.6759 3.78345e-05 0.365289 0.365277 1.25506e-05
0.0193015 0.0193064 0.0385981 0 4.90362e-06 0 300.584 297.057 503.664 323.313 333.697 333.697 10.3839 990.707 321.316 329.705 333.697 18.7547 18.7546 3.82348e-05 0.367468 0.367455 1.26837e-05
0.019381 0.0193859 0.0387571 0 4.94236e-06 0 300.537 296.996 503.646 323.333 333.744 333.744 10.4111 990.82 321.328 329.735 333.744 18.8334 18.8334 3.86376e-05 0.369649 0.369637 1.28176e-05
0.0194605 0.0194655 0.038916 0 4.98126e-06 0 300.49 296.936 503.628 323.352 333.79 333.79 10.4382 990.933 321.339 329.765 333.79 18.9122 18.9122 3.90431e-05 0.371835 0.371822 1.29525e-05
0.01954 0.019545 0.039075 0 5.0203e-06 0 300.443 296.875 503.61 323.371 333.837 333.837 10.4654 991.045 321.35 329.795 333.837 18.991 18.991 3.94512e-05 0.374023 0.37401 1.30882e-05
0.0196195 0.0196246 0.0392339 0 5.0595e-06 0 300.396 296.814 503.592 323.391 333.883 333.883 10.4925 991.157 321.361 329.825 333.883 19.0698 19.0698 3.9862e-05 0.376215 0.376202 1.32248e-05
0.019699 0.0197041 0.0393929 0 5.09885e-06 0 300.349 296.753 503.574 323.41 333.929 333.929 10.5196 991.269 321.372 329.855 333.929 19.1486 19.1486 4.02754e-05 0.378411 0.378397 1.33622e-05
0.0197785 0.0197836 0.0395519 0 5.13835e-06 0 300.303 296.692 503.556 323.429 333.976 333.976 10.5466 991.38 321.383 329.885 333.976 19.2274 19.2274 4.06914e-05 0.38061 0.380596 1.35006e-05
0.019858 0.0198632 0.0397108 0 5.178e-06 0 300.256 296.631 503.538 323.448 334.022 334.022 10.5736 991.491 321.393 329.914 334.022 19.3062 19.3062 4.11101e-05 0.382812 0.382798 1.36398e-05
0.0199375 0.0199427 0.0398698 0 5.2178e-06 0 300.209 296.57 503.52 323.467 334.068 334.068 10.6005 991.602 321.404 329.944 334.068 19.385 19.385 4.15315e-05 0.385017 0.385003 1.378e-05
