dens densu densd denss dense densm xmu xmd xms muu mud mus mue mun nuu nud nus E Eq El P Pq Pl
0.0124645 0.012466 0.0249275 0 1.50455e-06 0 304.607 302.303 505.22 320.458 327.472 327.472 7.01377 975.401 320.028 326.612 327.472 11.9904 11.9904 7.93518e-06 0.167454 0.167452 2.6174e-06
0.012544 0.0125455 0.0250865 0 1.52155e-06 0 304.561 302.242 505.201 320.48 327.52 327.52 7.03994 975.52 320.047 326.655 327.52 12.068 12.068 8.0546e-06 0.168941 0.168939 2.657e-06
0.0126235 0.012625 0.0252455 0 1.53862e-06 0 304.514 302.181 505.183 320.502 327.568 327.568 7.06604 975.638 320.067 326.698 327.568 12.1455 12.1455 8.17502e-06 0.170431 0.170428 2.69693e-06
0.012703 0.0127046 0.0254044 0 1.55577e-06 0 304.467 302.12 505.165 320.524 327.616 327.616 7.09206 975.756 320.086 326.74 327.616 12.2231 12.2231 8.29646e-06 0.171923 0.17192 2.73719e-06
0.0127825 0.0127841 0.0255634 0 1.57301e-06 0 304.421 302.059 505.147 320.546 327.664 327.664 7.11802 975.873 320.105 326.782 327.664 12.3007 12.3007 8.41891e-06 0.173418 0.173415 2.7778e-06
0.012862 0.0128636 0.0257224 0 1.59032e-06 0 304.374 301.998 505.129 320.567 327.711 327.711 7.14391 975.99 320.124 326.824 327.711 12.3783 12.3783 8.54238e-06 0.174916 0.174913 2.81874e-06
0.0129415 0.0129431 0.0258814 0 1.60772e-06 0 304.327 301.937 505.11 320.589 327.759 327.759 7.16973 976.106 320.143 326.866 327.759 12.4559 12.4559 8.66686e-06 0.176416 0.176414 2.86003e-06
0.013021 0.0130226 0.0260404 0 1.62519e-06 0 304.28 301.876 505.092 320.61 327.806 327.806 7.19547 976.222 320.161 326.908 327.806 12.5335 12.5335 8.79236e-06 0.177919 0.177916 2.90165e-06
0.0131005 0.0131021 0.0261994 0 1.64274e-06 0 304.234 301.815 505.074 320.632 327.853 327.853 7.22116 976.337 320.18 326.95 327.853 12.6111 12.6111 8.91888e-06 0.179425 0.179422 2.94361e-06
0.01318 0.0131817 0.0263583 0 1.66037e-06 0 304.187 301.753 505.056 320.653 327.9 327.9 7.24677 976.452 320.198 326.991 327.9 12.6887 12.6887 9.04642e-06 0.180933 0.18093 2.98591e-06
0.0132595 0.0132612 0.0265173 0 1.67808e-06 0 304.14 301.692 505.038 320.674 327.946 327.946 7.27232 976.566 320.217 327.032 327.946 12.7663 12.7663 9.17499e-06 0.182444 0.182441 3.02856e-06
0.013339 0.0133407 0.0266763 0 1.69587e-06 0 304.093 301.631 505.02 320.695 327.993 327.993 7.2978 976.68 320.235 327.073 327.993 12.844 12.844 9.30459e-06 0.183957 0.183954 3.07154e-06
0.0134185 0.0134202 0.0268353 0 1.71374e-06 0 304.047 301.57 505.001 320.716 328.039 328.039 7.32321 976.794 320.253 327.114 328.039 12.9216 12.9216 9.43521e-06 0.185473 0.18547 3.11487e-06
0.013498 0.0134997 0.0269943 0 1.73169e-06 0 304 301.509 504.983 320.736 328.085 328.085 7.34856 976.906 320.271 327.154 328.085 12.9993 12.9993 9.56687e-06 0.186991 0.186988 3.15854e-06
0.0135775 0.0135793 0.0271533 0 1.74971e-06 0 303.953 301.448 504.965 320.757 328.131 328.131 7.37385 977.019 320.289 327.195 328.131 13.077 13.077 9.69955e-06 0.188512 0.188509 3.20256e-06
0.013657 0.0136588 0.0273122 0 1.76782e-06 0 303.906 301.387 504.947 320.777 328.177 328.177 7.39907 977.131 320.307 327.235 328.177 13.1546 13.1546 9.83328e-06 0.190035 0.190032 3.24692e-06
0.0137365 0.0137383 0.0274712 0 1.786e-06 0 303.86 301.326 504.929 320.798 328.222 328.222 7.42423 977.242 320.324 327.275 328.222 13.2323 13.2323 9.96804e-06 0.191561 0.191557 3.29163e-06
0.013816 0.0138178 0.0276302 0 1.80426e-06 0 303.813 301.265 504.911 320.818 328.267 328.267 7.44933 977.353 320.342 327.315 328.267 13.31 13.31 1.01038e-05 0.193089 0.193085 3.33668e-06
0.0138955 0.0138973 0.0277892 0 1.8226e-06 0 303.766 301.204 504.892 320.838 328.313 328.313 7.47437 977.463 320.359 327.354 328.313 13.3877 13.3877 1.02407e-05 0.194619 0.194616 3.38208e-06
0.013975 0.0139768 0.0279482 0 1.84101e-06 0 303.719 301.143 504.874 320.858 328.358 328.358 7.49934 977.573 320.376 327.394 328.358 13.4654 13.4654 1.03786e-05 0.196152 0.196149 3.42782e-06
0.0140545 0.0140564 0.0281071 0 1.85951e-06 0 303.673 301.082 504.856 320.878 328.402 328.402 7.52425 977.683 320.393 327.433 328.402 13.5432 13.5431 1.05175e-05 0.197687 0.197684 3.47392e-06
0.014134 0.0141359 0.0282661 0 1.87808e-06 0 303.626 301.021 504.838 320.898 328.447 328.447 7.5491 977.792 320.411 327.472 328.447 13.6209 13.6209 1.06575e-05 0.199224 0.199221 3.52036e-06
0.0142135 0.0142154 0.0284251 0 1.89673e-06 0 303.579 300.96 504.82 320.918 328.491 328.491 7.5739 977.901 320.427 327.511 328.491 13.6986 13.6986 1.07985e-05 0.200764 0.200761 3.56715e-06
0.014293 0.0142949 0.0285841 0 1.91546e-06 0 303.532 300.899 504.802 320.937 328.536 328.536 7.59863 978.009 320.444 327.55 328.536 13.7764 13.7764 1.09405e-05 0.202306 0.202303 3.6143e-06
0.0143725 0.0143744 0.0287431 0 1.93426e-06 0 303.486 300.838 504.783 320.957 328.58 328.58 7.6233 978.116 320.461 327.589 328.58 13.8541 13.8541 1.10837e-05 0.20385 0.203847 3.66179e-06
0.014452 0.014454 0.028902 0 1.95314e-06 0 303.439 300.777 504.765 320.976 328.624 328.624 7.64792 978.224 320.478 327.627 328.624 13.9319 13.9319 1.12279e-05 0.205397 0.205393 3.70963e-06
0.0145315 0.0145335 0.029061 0 1.9721e-06 0 303.392 300.716 504.747 320.995 328.668 328.668 7.67248 978.331 320.494 327.666 328.668 14.0097 14.0097 1.13731e-05 0.206945 0.206942 3.75783e-06
0.014611 0.014613 0.02922 0 1.99114e-06 0 303.345 300.655 504.729 321.014 328.711 328.711 7.69698 978.437 320.511 327.704 328.711 14.0874 14.0874 1.15194e-05 0.208496 0.208493 3.80638e-06
0.0146905 0.0146925 0.029379 0 2.01026e-06 0 303.299 300.594 504.711 321.033 328.755 328.755 7.72142 978.543 320.527 327.742 328.755 14.1652 14.1652 1.16667e-05 0.210049 0.210046 3.85528e-06
0.01477 0.014772 0.029538 0 2.02945e-06 0 303.252 300.533 504.693 321.052 328.798 328.798 7.7458 978.649 320.543 327.78 328.798 14.243 14.243 1.18152e-05 0.211605 0.211601 3.90454e-06
0.0148495 0.0148516 0.029697 0 2.04871e-06 0 303.205 300.472 504.675 321.071 328.841 328.841 7.77013 978.754 320.559 327.817 328.841 14.3208 14.3208 1.19646e-05 0.213162 0.213158 3.95415e-06
0.014929 0.0149311 0.0298559 0 2.06806e-06 0 303.158 300.411 504.657 321.09 328.884 328.884 7.79441 978.859 320.575 327.855 328.884 14.3987 14.3986 1.21152e-05 0.214721 0.214717 4.00412e-06
0.0150085 0.0150106 0.0300149 0 2.08748e-06 0 303.112 300.35 504.638 321.109 328.927 328.927 7.81863 978.963 320.591 327.892 328.927 14.4765 14.4765 1.22668e-05 0.216283 0.216279 4.05444e-06
0.015088 0.0150901 0.0301739 0 2.10698e-06 0 303.065 300.289 504.62 321.127 328.97 328.97 7.84279 979.067 320.607 327.93 328.97 14.5543 14.5543 1.24195e-05 0.217847 0.217843 4.10512e-06
0.0151675 0.0151696 0.0303329 0 2.12655e-06 0 303.018 300.228 504.602 321.145 329.012 329.012 7.8669 979.17 320.622 327.967 329.012 14.6322 14.6321 1.25732e-05 0.219412 0.219408 4.15615e-06
0.015247 0.0152491 0.0304919 0 2.14621e-06 0 302.971 300.167 504.584 321.164 329.055 329.055 7.89096 979.273 320.638 328.003 329.055 14.71 14.71 1.27281e-05 0.22098 0.220976 4.20755e-06
0.0153265 0.0153287 0.0306508 0 2.16593e-06 0 302.925 300.106 504.566 321.182 329.097 329.097 7.91496 979.376 320.654 328.04 329.097 14.7879 14.7878 1.2884e-05 0.22255 0.222546 4.2593e-06
0.015406 0.0154082 0.0308098 0 2.18574e-06 0 302.878 300.045 504.548 321.2 329.139 329.139 7.93891 979.478 320.669 328.077 329.139 14.8657 14.8657 1.3041e-05 0.224122 0.224117 4.31141e-06
0.0154855 0.0154877 0.0309688 0 2.20562e-06 0 302.831 299.984 504.53 321.218 329.181 329.181 7.96281 979.58 320.684 328.113 329.181 14.9436 14.9436 1.3199e-05 0.225695 0.225691 4.36388e-06
0.015565 0.0155672 0.0311278 0 2.22557e-06 0 302.784 299.923 504.512 321.236 329.223 329.223 7.98666 979.682 320.699 328.15 329.223 15.0215 15.0215 1.33582e-05 0.227271 0.227267 4.41671e-06
0.0156445 0.0156467 0.0312868 0 2.24561e-06 0 302.737 299.862 504.494 321.254 329.264 329.264 8.01045 979.783 320.715 328.186 329.264 15.0994 15.0994 1.35184e-05 0.228849 0.228844 4.4699e-06
0.015724 0.0157263 0.0314457 0 2.26572e-06 0 302.691 299.801 504.476 321.272 329.306 329.306 8.03419 979.884 320.73 328.222 329.306 15.1773 15.1772 1.36797e-05 0.230428 0.230424 4.52346e-06
0.0158035 0.0158058 0.0316047 0 2.2859e-06 0 302.644 299.74 504.457 321.289 329.347 329.347 8.05788 979.984 320.744 328.258 329.347 15.2552 15.2552 1.38421e-05 0.23201 0.232005 4.57737e-06
0.015883 0.0158853 0.0317637 0 2.30616e-06 0 302.597 299.679 504.439 321.307 329.388 329.388 8.08152 980.084 320.759 328.293 329.388 15.3331 15.3331 1.40056e-05 0.233593 0.233589 4.63165e-06
0.0159625 0.0159648 0.0319227 0 2.3265e-06 0 302.55 299.618 504.421 321.324 329.43 329.43 8.10511 980.183 320.774 328.329 329.43 15.411 15.411 1.41702e-05 0.235179 0.235174 4.6863e-06
0.016042 0.0160444 0.0320817 0 2.34691e-06 0 302.504 299.557 504.403 321.342 329.47 329.47 8.12865 980.283 320.789 328.364 329.47 15.4889 15.4889 1.43359e-05 0.236766 0.236761 4.7413e-06
0.0161215 0.0161239 0.0322406 0 2.36739e-06 0 302.457 299.496 504.385 321.359 329.511 329.511 8.15215 980.381 320.803 328.4 329.511 15.5669 15.5669 1.45027e-05 0.238355 0.23835 4.79668e-06
0.016201 0.0162034 0.0323996 0 2.38796e-06 0 302.41 299.435 504.367 321.376 329.552 329.552 8.17559 980.48 320.818 328.435 329.552 15.6448 15.6448 1.46705e-05 0.239946 0.239941 4.85241e-06
0.0162805 0.0162829 0.0325586 0 2.4086e-06 0 302.363 299.374 504.349 321.393 329.592 329.592 8.19898 980.578 320.832 328.47 329.592 15.7228 15.7227 1.48395e-05 0.241539 0.241534 4.90852e-06
0.01636 0.0163624 0.0327176 0 2.42931e-06 0 302.316 299.313 504.331 321.41 329.633 329.633 8.22233 980.676 320.846 328.505 329.633 15.8007 15.8007 1.50096e-05 0.243133 0.243128 4.96499e-06
0.0164395 0.016442 0.0328766 0 2.4501e-06 0 302.27 299.252 504.313 321.427 329.673 329.673 8.24562 980.773 320.86 328.539 329.673 15.8787 15.8787 1.51808e-05 0.244729 0.244724 5.02183e-06
0.016519 0.0165215 0.0330355 0 2.47096e-06 0 302.223 299.191 504.295 321.444 329.713 329.713 8.26887 980.87 320.874 328.574 329.713 15.9567 15.9566 1.5353e-05 0.246327 0.246322 5.07904e-06
0.0165985 0.016601 0.0331945 0 2.4919e-06 0 302.176 299.13 504.277 321.461 329.753 329.753 8.29208 980.967 320.888 328.608 329.753 16.0346 16.0346 1.55264e-05 0.247927 0.247922 5.13661e-06
0.016678 0.0166805 0.0333535 0 2.51292e-06 0 302.129 299.069 504.259 321.477 329.793 329.793 8.31523 981.063 320.902 328.643 329.793 16.1126 16.1126 1.57009e-05 0.249529 0.249523 5.19456e-06
0.0167575 0.01676 0.0335125 0 2.534e-06 0 302.082 299.008 504.24 321.494 329.832 329.832 8.33834 981.159 320.916 328.677 329.832 16.1906 16.1906 1.58765e-05 0.251132 0.251127 5.25287e-06
0.016837 0.0168396 0.0336714 0 2.55517e-06 0 302.036 298.947 504.222 321.51 329.872 329.872 8.36141 981.254 320.93 328.711 329.872 16.2686 16.2686 1.60532e-05 0.252737 0.252732 5.31156e-06
0.0169165 0.0169191 0.0338304 0 2.57641e-06 0 301.989 298.886 504.204 321.527 329.911 329.911 8.38442 981.349 320.944 328.745 329.911 16.3467 16.3466 1.62311e-05 0.254343 0.254338 5.37061e-06
0.016996 0.0169986 0.0339894 0 2.59772e-06 0 301.942 298.825 504.186 321.543 329.951 329.951 8.40739 981.444 320.957 328.779 329.951 16.4247 16.4247 1.641e-05 0.255952 0.255946 5.43004e-06
0.0170755 0.0170781 0.0341484 0 2.61911e-06 0 301.895 298.764 504.168 321.559 329.99 329.99 8.43032 981.539 320.971 328.812 329.99 16.5027 16.5027 1.65901e-05 0.257562 0.257556 5.48985e-06
0.017155 0.0171576 0.0343074 0 2.64057e-06 0 301.848 298.703 504.15 321.576 330.029 330.029 8.4532 981.633 320.984 328.846 330.029 16.5807 16.5807 1.67713e-05 0.259173 0.259168 5.55002e-06
0.0172345 0.0172372 0.0344663 0 2.66211e-06 0 301.802 298.642 504.132 321.592 330.068 330.068 8.47604 981.727 320.997 328.879 330.068 16.6588 16.6588 1.69536e-05 0.260787 0.260781 5.61057e-06
0.017314 0.0173167 0.0346253 0 2.68373e-06 0 301.755 298.581 504.114 321.608 330.106 330.106 8.49883 981.82 321.01 328.913 330.106 16.7368 16.7368 1.7137e-05 0.262401 0.262396 5.67149e-06
0.0173935 0.0173962 0.0347843 0 2.70541e-06 0 301.708 298.52 504.096 321.623 330.145 330.145 8.52158 981.913 321.024 328.946 330.145 16.8149 16.8149 1.73216e-05 0.264018 0.264012 5.73279e-06
0.017473 0.0174757 0.0349433 0 2.72717e-06 0 301.661 298.459 504.078 321.639 330.184 330.184 8.54429 982.006 321.037 328.979 330.184 16.893 16.8929 1.75073e-05 0.265636 0.26563 5.79447e-06
0.0175525 0.0175553 0.0351023 0 2.74901e-06 0 301.614 298.398 504.06 321.655 330.222 330.222 8.56695 982.099 321.05 329.012 330.222 16.971 16.971 1.76941e-05 0.267255 0.26725 5.85652e-06
0.017632 0.0176348 0.0352612 0 2.77092e-06 0 301.568 298.337 504.042 321.671 330.26 330.26 8.58957 982.191 321.063 329.044 330.26 17.0491 17.0491 1.78821e-05 0.268877 0.268871 5.91895e-06
0.0177115 0.0177143 0.0354202 0 2.79291e-06 0 301.521 298.276 504.024 321.686 330.298 330.298 8.61215 982.283 321.075 329.077 330.298 17.1272 17.1272 1.80712e-05 0.270499 0.270493 5.98176e-06
0.017791 0.0177938 0.0355792 0 2.81496e-06 0 301.474 298.215 504.006 321.702 330.336 330.336 8.63468 982.374 321.088 329.11 330.336 17.2053 17.2053 1.82614e-05 0.272123 0.272117 6.04494e-06
0.0178705 0.0178733 0.0357382 0 2.8371e-06 0 301.427 298.154 503.988 321.717 330.374 330.374 8.65717 982.465 321.101 329.142 330.374 17.2834 17.2834 1.84527e-05 0.273749 0.273743 6.10851e-06
0.01795 0.0179529 0.0358971 0 2.8593e-06 0 301.38 298.093 503.97 321.732 330.412 330.412 8.67962 982.556 321.113 329.174 330.412 17.3615 17.3615 1.86452e-05 0.275376 0.27537 6.17245e-06
0.0180295 0.0180324 0.0360561 0 2.88159e-06 0 301.333 298.032 503.952 321.748 330.45 330.45 8.70203 982.647 321.126 329.206 330.45 17.4396 17.4396 1.88389e-05 0.277005 0.276999 6.23677e-06
0.018109 0.0181119 0.0362151 0 2.90394e-06 0 301.287 297.971 503.934 321.763 330.487 330.487 8.7244 982.737 321.138 329.238 330.487 17.5177 17.5177 1.90337e-05 0.278635 0.278629 6.30148e-06
0.0181885 0.0181914 0.0363741 0 2.92637e-06 0 301.24 297.911 503.916 321.778 330.525 330.525 8.74673 982.827 321.151 329.27 330.525 17.5959 17.5959 1.92296e-05 0.280267 0.28026 6.36657e-06
0.018268 0.018271 0.0365331 0 2.94887e-06 0 301.193 297.85 503.898 321.793 330.562 330.562 8.76902 982.916 321.163 329.302 330.562 17.674 17.674 1.94267e-05 0.2819 0.281893 6.43204e-06
0.0183475 0.0183505 0.036692 0 2.97145e-06 0 301.146 297.789 503.88 321.808 330.599 330.599 8.79126 983.006 321.175 329.334 330.599 17.7522 17.7521 1.96249e-05 0.283534 0.283528 6.49789e-06
0.018427 0.01843 0.036851 0 2.9941e-06 0 301.099 297.728 503.862 321.823 330.636 330.636 8.81347 983.095 321.187 329.366 330.636 17.8303 17.8303 1.98243e-05 0.28517 0.285163 6.56413e-06
0.0185065 0.0185095 0.03701 0 3.01683e-06 0 301.053 297.667 503.844 321.837 330.673 330.673 8.83564 983.183 321.199 329.397 330.673 17.9085 17.9085 2.00248e-05 0.286807 0.286801 6.63075e-06
0.018586 0.018589 0.037169 0 3.03962e-06 0 301.006 297.606 503.826 321.852 330.71 330.71 8.85776 983.272 321.211 329.428 330.71 17.9866 17.9866 2.02265e-05 0.288446 0.288439 6.69775e-06
0.0186655 0.0186686 0.0373279 0 3.0625e-06 0 300.959 297.545 503.808 321.867 330.747 330.747 8.87985 983.36 321.223 329.46 330.747 18.0648 18.0648 2.04294e-05 0.290086 0.290079 6.76514e-06
0.018745 0.0187481 0.0374869 0 3.08544e-06 0 300.912 297.484 503.79 321.881 330.783 330.783 8.9019 983.448 321.235 329.491 330.783 18.143 18.143 2.06334e-05 0.291727 0.29172 6.83292e-06
0.0188245 0.0188276 0.0376459 0 3.10846e-06 0 300.865 297.423 503.772 321.896 330.82 330.82 8.92391 983.535 321.247 329.522 330.82 18.2212 18.2212 2.08385e-05 0.29337 0.293363 6.90109e-06
0.018904 0.0189071 0.0378049 0 3.13155e-06 0 300.818 297.362 503.754 321.91 330.856 330.856 8.94588 983.622 321.258 329.553 330.856 18.2994 18.2994 2.10449e-05 0.295014 0.295007 6.96964e-06
0.0189835 0.0189867 0.0379638 0 3.15472e-06 0 300.771 297.301 503.736 321.924 330.892 330.892 8.96782 983.709 321.27 329.583 330.892 18.3776 18.3776 2.12524e-05 0.296659 0.296652 7.03858e-06
0.019063 0.0190662 0.0381228 0 3.17796e-06 0 300.725 297.24 503.718 321.939 330.928 330.928 8.98971 983.796 321.281 329.614 330.928 18.4558 18.4558 2.1461e-05 0.298306 0.298299 7.10791e-06
0.0191425 0.0191457 0.0382818 0 3.20127e-06 0 300.678 297.179 503.7 321.953 330.964 330.964 9.01157 983.882 321.293 329.645 330.964 18.534 18.534 2.16709e-05 0.299954 0.299947 7.17763e-06
0.019222 0.0192252 0.0384408 0 3.22466e-06 0 300.631 297.118 503.682 321.967 331 331 9.03339 983.968 321.304 329.675 331 18.6122 18.6122 2.18819e-05 0.301603 0.301596 7.24774e-06
0.0193015 0.0193048 0.0385998 0 3.24812e-06 0 300.584 297.057 503.664 321.981 331.036 331.036 9.05517 984.053 321.315 329.705 331.036 18.6905 18.6904 2.2094e-05 0.303254 0.303247 7.31824e-06
0.019381 0.0193843 0.0387587 0 3.27165e-06 0 300.537 296.996 503.646 321.995 331.072 331.072 9.07692 984.139 321.327 329.736 331.072 18.7687 18.7687 2.23074e-05 0.304906 0.304898 7.38913e-06
0.0194605 0.0194638 0.0389177 0 3.29526e-06 0 300.49 296.935 503.628 322.009 331.108 331.108 9.09863 984.224 321.338 329.766 331.108 18.8469 18.8469 2.25219e-05 0.306559 0.306551 7.46041e-06
0.01954 0.0195433 0.0390767 0 3.31894e-06 0 300.443 296.874 503.61 322.023 331.143 331.143 9.1203 984.309 321.349 329.796 331.143 18.9252 18.9252 2.27376e-05 0.308213 0.308205 7.53209e-06
0.0196195 0.0196228 0.0392357 0 3.34269e-06 0 300.397 296.813 503.592 322.036 331.178 331.178 9.14194 984.393 321.36 329.826 331.178 19.0034 19.0034 2.29545e-05 0.309868 0.309861 7.60416e-06
0.019699 0.0197024 0.0393946 0 3.36652e-06 0 300.35 296.752 503.574 322.05 331.214 331.214 9.16354 984.478 321.371 329.855 331.214 19.0817 19.0817 2.31726e-05 0.311525 0.311517 7.67662e-06
0.0197785 0.0197819 0.0395536 0 3.39041e-06 0 300.303 296.691 503.556 322.064 331.249 331.249 9.18511 984.562 321.382 329.885 331.249 19.16 19.1599 2.33918e-05 0.313183 0.313175 7.74948e-06
0.019858 0.0198614 0.0397126 0 3.41439e-06 0 300.256 296.631 503.538 322.077 331.284 331.284 9.20664 984.645 321.393 329.915 331.284 19.2382 19.2382 2.36123e-05 0.314842 0.314834 7.82273e-06
0.0199375 0.0199409 0.0398716 0 3.43843e-06 0 300.209 296.57 503.52 322.091 331.319 331.319 9.22813 984.729 321.403 329.944 331.319 19.3165 19.3165 2.38339e-05 0.316502 0.316494 7.89638e-06
