dens densu densd denss dense densm xmu xmd xms muu mud mus mue mun nuu nud nus E Eq El P Pq Pl
0.015406 0.015408 0.03081 0 2.01439e-06 0 302.878 300.045 504.548 320.988 328.714 328.714 7.72668 978.416 320.669 328.077 328.714 14.8575 14.8575 1.16987e-05 0.215939 0.215935 3.86588e-06
0.0154855 0.0154875 0.030969 0 2.03235e-06 0 302.831 299.984 504.53 321.005 328.754 328.754 7.74949 978.513 320.684 328.113 328.754 14.9353 14.9353 1.18377e-05 0.217428 0.217424 3.91201e-06
0.015565 0.0155671 0.031128 0 2.05038e-06 0 302.784 299.923 504.512 321.021 328.794 328.794 7.77224 978.609 320.699 328.15 328.794 15.0131 15.0131 1.19776e-05 0.218919 0.218915 3.95846e-06
0.0156445 0.0156466 0.0312869 0 2.06848e-06 0 302.737 299.862 504.494 321.038 328.833 328.833 7.79494 978.704 320.714 328.186 328.833 15.0909 15.0909 1.21185e-05 0.220411 0.220407 4.00521e-06
0.015724 0.0157261 0.0314459 0 2.08664e-06 0 302.691 299.801 504.476 321.055 328.872 328.872 7.81758 978.799 320.729 328.222 328.872 15.1687 15.1687 1.22602e-05 0.221905 0.221901 4.05226e-06
0.0158035 0.0158056 0.0316049 0 2.10487e-06 0 302.644 299.74 504.457 321.071 328.911 328.911 7.84018 978.894 320.744 328.258 328.911 15.2466 15.2465 1.24029e-05 0.2234 0.223396 4.09962e-06
0.015883 0.0158851 0.0317639 0 2.12315e-06 0 302.597 299.679 504.439 321.088 328.95 328.95 7.86273 978.989 320.759 328.293 328.95 15.3244 15.3244 1.25465e-05 0.224897 0.224892 4.14728e-06
0.0159625 0.0159646 0.0319229 0 2.14151e-06 0 302.55 299.618 504.421 321.104 328.989 328.989 7.88522 979.083 320.774 328.329 328.989 15.4022 15.4022 1.2691e-05 0.226395 0.22639 4.19525e-06
0.016042 0.0160442 0.0320818 0 2.15993e-06 0 302.504 299.557 504.403 321.12 329.028 329.028 7.90767 979.176 320.788 328.364 329.028 15.4801 15.48 1.28365e-05 0.227894 0.22789 4.24352e-06
0.0161215 0.0161237 0.0322408 0 2.17841e-06 0 302.457 299.496 504.385 321.137 329.067 329.067 7.93007 979.27 320.803 328.4 329.067 15.5579 15.5579 1.29828e-05 0.229395 0.229391 4.29211e-06
0.016201 0.0162032 0.0323998 0 2.19696e-06 0 302.41 299.435 504.367 321.153 329.105 329.105 7.95241 979.363 320.817 328.435 329.105 15.6358 15.6357 1.31301e-05 0.230897 0.230893 4.341e-06
0.0162805 0.0162827 0.0325588 0 2.21557e-06 0 302.363 299.374 504.349 321.169 329.143 329.143 7.97471 979.455 320.832 328.47 329.143 15.7136 15.7136 1.32783e-05 0.232401 0.232396 4.3902e-06
0.01636 0.0163622 0.0327178 0 2.23424e-06 0 302.316 299.313 504.331 321.185 329.182 329.182 7.99697 979.548 320.846 328.505 329.182 15.7915 15.7915 1.34274e-05 0.233906 0.233901 4.4397e-06
0.0164395 0.0164418 0.0328767 0 2.25298e-06 0 302.27 299.252 504.313 321.2 329.22 329.22 8.01917 979.639 320.86 328.539 329.22 15.8694 15.8694 1.35775e-05 0.235412 0.235408 4.48952e-06
0.016519 0.0165213 0.0330357 0 2.27178e-06 0 302.223 299.191 504.295 321.216 329.257 329.257 8.04132 979.731 320.874 328.574 329.257 15.9473 15.9472 1.37285e-05 0.23692 0.236915 4.53964e-06
0.0165985 0.0166008 0.0331947 0 2.29065e-06 0 302.176 299.13 504.277 321.232 329.295 329.295 8.06343 979.822 320.888 328.608 329.295 16.0251 16.0251 1.38804e-05 0.238429 0.238424 4.59008e-06
0.016678 0.0166803 0.0333537 0 2.30957e-06 0 302.129 299.069 504.259 321.247 329.333 329.333 8.08549 979.913 320.902 328.643 329.333 16.103 16.103 1.40332e-05 0.239939 0.239935 4.64082e-06
0.0167575 0.0167598 0.0335127 0 2.32857e-06 0 302.082 299.008 504.24 321.263 329.37 329.37 8.10751 980.003 320.916 328.677 329.37 16.181 16.1809 1.4187e-05 0.241451 0.241446 4.69187e-06
0.016837 0.0168394 0.0336717 0 2.34762e-06 0 302.036 298.947 504.222 321.278 329.408 329.408 8.12948 980.093 320.93 328.711 329.408 16.2589 16.2589 1.43417e-05 0.242964 0.242959 4.74324e-06
0.0169165 0.0169189 0.0338306 0 2.36674e-06 0 301.989 298.886 504.204 321.293 329.445 329.445 8.1514 980.183 320.943 328.745 329.445 16.3368 16.3368 1.44974e-05 0.244478 0.244473 4.79492e-06
0.016996 0.0169984 0.0339896 0 2.38593e-06 0 301.942 298.825 504.186 321.309 329.482 329.482 8.17328 980.272 320.957 328.779 329.482 16.4147 16.4147 1.46539e-05 0.245993 0.245988 4.8469e-06
0.0170755 0.0170779 0.0341486 0 2.40517e-06 0 301.895 298.764 504.168 321.324 329.519 329.519 8.19511 980.361 320.97 328.812 329.519 16.4927 16.4926 1.48115e-05 0.24751 0.247505 4.89921e-06
0.017155 0.0171574 0.0343076 0 2.42448e-06 0 301.848 298.703 504.15 321.339 329.556 329.556 8.2169 980.45 320.984 328.846 329.556 16.5706 16.5706 1.49699e-05 0.249028 0.249023 4.95182e-06
0.0172345 0.0172369 0.0344666 0 2.44386e-06 0 301.802 298.642 504.132 321.354 329.592 329.592 8.23864 980.538 320.997 328.879 329.592 16.6485 16.6485 1.51293e-05 0.250547 0.250542 5.00474e-06
0.017314 0.0173165 0.0346255 0 2.46329e-06 0 301.755 298.581 504.114 321.369 329.629 329.629 8.26034 980.626 321.01 328.913 329.629 16.7265 16.7265 1.52896e-05 0.252067 0.252062 5.05798e-06
0.0173935 0.017396 0.0347845 0 2.48279e-06 0 301.708 298.52 504.096 321.383 329.665 329.665 8.282 980.714 321.024 328.946 329.665 16.8045 16.8044 1.54509e-05 0.253588 0.253583 5.11154e-06
0.017473 0.0174755 0.0349435 0 2.50235e-06 0 301.661 298.459 504.078 321.398 329.702 329.702 8.30361 980.801 321.037 328.979 329.702 16.8824 16.8824 1.56131e-05 0.255111 0.255105 5.16541e-06
0.0175525 0.017555 0.0351025 0 2.52198e-06 0 301.614 298.398 504.06 321.413 329.738 329.738 8.32518 980.888 321.05 329.012 329.738 16.9604 16.9604 1.57763e-05 0.256634 0.256629 5.21959e-06
0.017632 0.0176345 0.0352615 0 2.54166e-06 0 301.568 298.337 504.042 321.427 329.774 329.774 8.3467 980.975 321.062 329.044 329.774 17.0384 17.0384 1.59404e-05 0.258159 0.258154 5.27409e-06
0.0177115 0.0177141 0.0354204 0 2.56141e-06 0 301.521 298.276 504.024 321.442 329.81 329.81 8.36819 981.061 321.075 329.077 329.81 17.1164 17.1164 1.61055e-05 0.259685 0.259679 5.3289e-06
0.017791 0.0177936 0.0355794 0 2.58123e-06 0 301.474 298.215 504.006 321.456 329.846 329.846 8.38963 981.147 321.088 329.11 329.846 17.1944 17.1944 1.62715e-05 0.261212 0.261206 5.38403e-06
0.0178705 0.0178731 0.0357384 0 2.6011e-06 0 301.427 298.154 503.988 321.47 329.881 329.881 8.41102 981.233 321.101 329.142 329.881 17.2724 17.2724 1.64384e-05 0.262739 0.262734 5.43948e-06
0.01795 0.0179526 0.0358974 0 2.62104e-06 0 301.38 298.093 503.97 321.485 329.917 329.917 8.43238 981.319 321.113 329.174 329.917 17.3504 17.3504 1.66064e-05 0.264269 0.264263 5.49524e-06
0.0180295 0.0180321 0.0360564 0 2.64104e-06 0 301.334 298.032 503.952 321.499 329.952 329.952 8.4537 981.404 321.126 329.207 329.952 17.4284 17.4284 1.67752e-05 0.265799 0.265793 5.55132e-06
0.018109 0.0181117 0.0362153 0 2.6611e-06 0 301.287 297.971 503.934 321.513 329.988 329.988 8.47497 981.488 321.138 329.239 329.988 17.5064 17.5064 1.6945e-05 0.26733 0.267324 5.60772e-06
0.0181885 0.0181912 0.0363743 0 2.68123e-06 0 301.24 297.91 503.916 321.527 330.023 330.023 8.4962 981.573 321.15 329.271 330.023 17.5845 17.5845 1.71158e-05 0.268862 0.268856 5.66444e-06
0.018268 0.0182707 0.0365333 0 2.70141e-06 0 301.193 297.85 503.898 321.541 330.058 330.058 8.5174 981.657 321.163 329.302 330.058 17.6625 17.6625 1.72875e-05 0.270395 0.270389 5.72148e-06
0.0183475 0.0183502 0.0366923 0 2.72166e-06 0 301.146 297.789 503.88 321.555 330.093 330.093 8.53855 981.741 321.175 329.334 330.093 17.7406 17.7405 1.74602e-05 0.271929 0.271923 5.77883e-06
0.018427 0.0184297 0.0368513 0 2.74197e-06 0 301.099 297.728 503.862 321.568 330.128 330.128 8.55966 981.824 321.187 329.366 330.128 17.8186 17.8186 1.76339e-05 0.273464 0.273458 5.83651e-06
0.0185065 0.0185093 0.0370102 0 2.76235e-06 0 301.053 297.667 503.844 321.582 330.163 330.163 8.58073 981.907 321.199 329.397 330.163 17.8967 17.8967 1.78085e-05 0.275 0.274994 5.8945e-06
0.018586 0.0185888 0.0371692 0 2.78278e-06 0 301.006 297.606 503.826 321.596 330.197 330.197 8.60177 981.99 321.211 329.428 330.197 17.9747 17.9747 1.7984e-05 0.276537 0.276531 5.95282e-06
0.0186655 0.0186683 0.0373282 0 2.80328e-06 0 300.959 297.545 503.808 321.609 330.232 330.232 8.62276 982.073 321.223 329.46 330.232 18.0528 18.0528 1.81606e-05 0.278075 0.278069 6.01146e-06
0.018745 0.0187478 0.0374872 0 2.82384e-06 0 300.912 297.484 503.79 321.623 330.266 330.266 8.64372 982.155 321.235 329.491 330.266 18.1309 18.1309 1.83381e-05 0.279614 0.279608 6.07041e-06
0.0188245 0.0188273 0.0376462 0 2.84446e-06 0 300.865 297.423 503.772 321.636 330.301 330.301 8.66463 982.237 321.246 329.522 330.301 18.209 18.2089 1.85165e-05 0.281154 0.281148 6.12969e-06
0.018904 0.0189069 0.0378051 0 2.86515e-06 0 300.818 297.362 503.754 321.649 330.335 330.335 8.68551 982.319 321.258 329.553 330.335 18.2871 18.287 1.8696e-05 0.282694 0.282688 6.1893e-06
0.0189835 0.0189864 0.0379641 0 2.88589e-06 0 300.772 297.301 503.736 321.662 330.369 330.369 8.70635 982.4 321.27 329.583 330.369 18.3652 18.3651 1.88764e-05 0.284236 0.28423 6.24922e-06
0.019063 0.0190659 0.0381231 0 2.9067e-06 0 300.725 297.24 503.718 321.676 330.403 330.403 8.72715 982.481 321.281 329.614 330.403 18.4433 18.4432 1.90577e-05 0.285778 0.285772 6.30947e-06
0.0191425 0.0191454 0.0382821 0 2.92757e-06 0 300.678 297.179 503.7 321.689 330.437 330.437 8.74792 982.562 321.293 329.645 330.437 18.5214 18.5214 1.92401e-05 0.287322 0.287315 6.37004e-06
0.019222 0.019225 0.0384411 0 2.9485e-06 0 300.631 297.118 503.682 321.702 330.47 330.47 8.76864 982.642 321.304 329.675 330.47 18.5995 18.5995 1.94234e-05 0.288866 0.288859 6.43094e-06
0.0193015 0.0193045 0.0386 0 2.96949e-06 0 300.584 297.057 503.664 321.715 330.504 330.504 8.78933 982.723 321.315 329.705 330.504 18.6776 18.6776 1.96077e-05 0.290411 0.290404 6.49216e-06
0.019381 0.019384 0.038759 0 2.99054e-06 0 300.537 296.996 503.646 321.728 330.538 330.538 8.80999 982.803 321.327 329.736 330.538 18.7557 18.7557 1.97929e-05 0.291956 0.29195 6.5537e-06
0.0194605 0.0194635 0.038918 0 3.01165e-06 0 300.49 296.935 503.628 321.74 330.571 330.571 8.8306 982.882 321.338 329.766 330.571 18.8339 18.8339 1.99792e-05 0.293503 0.293496 6.61557e-06
0.01954 0.019543 0.039077 0 3.03283e-06 0 300.444 296.874 503.61 321.753 330.604 330.604 8.85118 982.962 321.349 329.796 330.604 18.912 18.912 2.01664e-05 0.29505 0.295044 6.67777e-06
0.0196195 0.0196226 0.0392359 0 3.05407e-06 0 300.397 296.813 503.592 321.766 330.637 330.637 8.87172 983.041 321.36 329.826 330.637 18.9902 18.9901 2.03546e-05 0.296599 0.296592 6.74029e-06
0.019699 0.0197021 0.0393949 0 3.07537e-06 0 300.35 296.752 503.574 321.778 330.671 330.671 8.89223 983.119 321.371 329.856 330.671 19.0683 19.0683 2.05437e-05 0.298147 0.298141 6.80314e-06
0.0197785 0.0197816 0.0395539 0 3.09673e-06 0 300.303 296.691 503.556 321.791 330.704 330.704 8.9127 983.198 321.382 329.885 330.704 19.1465 19.1465 2.07339e-05 0.299697 0.29969 6.86632e-06
0.019858 0.0198611 0.0397129 0 3.11815e-06 0 300.256 296.63 503.538 321.803 330.736 330.736 8.93314 983.276 321.392 329.915 330.736 19.2247 19.2246 2.0925e-05 0.301248 0.301241 6.92982e-06
0.0199375 0.0199406 0.0398719 0 3.13963e-06 0 300.209 296.57 503.52 321.816 330.769 330.769 8.95354 983.354 321.403 329.944 330.769 19.3028 19.3028 2.11172e-05 0.302799 0.302792 6.99365e-06
