dens densu densd denss dense densm xmu xmd xms muu mud mus mue mun nuu nud nus E Eq El P Pq Pl
0.010795 0.0107962 0.0215888 0 1.19096e-06 0 305.589 303.586 505.603 320.004 326.495 326.495 6.49096 972.995 319.587 325.662 326.495 10.3654 10.3654 5.81555e-06 0.138116 0.138114 1.9149e-06
0.0108745 0.0108757 0.0217478 0 1.20663e-06 0 305.542 303.525 505.584 320.03 326.549 326.549 6.51914 973.128 319.61 325.709 326.549 10.4427 10.4427 5.91752e-06 0.139557 0.139555 1.94868e-06
0.010954 0.0109552 0.0219068 0 1.22239e-06 0 305.495 303.464 505.566 320.055 326.602 326.602 6.54723 973.26 319.632 325.756 326.602 10.5201 10.5201 6.0205e-06 0.141001 0.140999 1.98279e-06
0.0110335 0.0110347 0.0220658 0 1.23824e-06 0 305.449 303.403 505.548 320.08 326.656 326.656 6.57523 973.392 319.654 325.804 326.656 10.5975 10.5975 6.12449e-06 0.142449 0.142447 2.01725e-06
0.011113 0.0111143 0.0222247 0 1.25418e-06 0 305.402 303.342 505.53 320.105 326.709 326.709 6.60315 973.523 319.676 325.85 326.709 10.6749 10.6749 6.22949e-06 0.1439 0.143898 2.05204e-06
0.0111925 0.0111938 0.0223837 0 1.2702e-06 0 305.355 303.281 505.511 320.13 326.761 326.761 6.63098 973.653 319.698 325.897 326.761 10.7523 10.7523 6.3355e-06 0.145355 0.145353 2.08716e-06
0.011272 0.0112733 0.0225427 0 1.28631e-06 0 305.308 303.22 505.493 320.155 326.814 326.814 6.65872 973.783 319.72 325.943 326.814 10.8297 10.8297 6.44254e-06 0.146813 0.14681 2.12263e-06
0.0113515 0.0113528 0.0227017 0 1.3025e-06 0 305.262 303.158 505.475 320.18 326.866 326.866 6.68639 973.912 319.741 325.99 326.866 10.9071 10.9071 6.55059e-06 0.148274 0.148272 2.15844e-06
0.011431 0.0114323 0.0228607 0 1.31878e-06 0 305.215 303.097 505.457 320.204 326.918 326.918 6.71397 974.041 319.763 326.035 326.918 10.9845 10.9845 6.65966e-06 0.149738 0.149736 2.19458e-06
0.0115105 0.0115118 0.0230197 0 1.33514e-06 0 305.168 303.036 505.438 320.229 326.97 326.97 6.74146 974.169 319.784 326.081 326.97 11.062 11.062 6.76975e-06 0.151206 0.151204 2.23107e-06
0.01159 0.0115914 0.0231787 0 1.35159e-06 0 305.121 302.975 505.42 320.253 327.022 327.022 6.76888 974.296 319.805 326.127 327.022 11.1394 11.1394 6.88087e-06 0.152677 0.152674 2.2679e-06
0.0116695 0.0116709 0.0233376 0 1.36813e-06 0 305.075 302.914 505.402 320.277 327.073 327.073 6.79621 974.423 319.826 326.172 327.073 11.2169 11.2169 6.99302e-06 0.154151 0.154148 2.30507e-06
0.011749 0.0117504 0.0234966 0 1.38475e-06 0 305.028 302.853 505.384 320.301 327.124 327.124 6.82347 974.549 319.847 326.217 327.124 11.2943 11.2943 7.1062e-06 0.155628 0.155626 2.34258e-06
0.0118285 0.0118299 0.0236556 0 1.40145e-06 0 304.981 302.792 505.365 320.324 327.175 327.175 6.85064 974.674 319.868 326.262 327.175 11.3718 11.3718 7.22041e-06 0.157108 0.157106 2.38044e-06
0.011908 0.0119094 0.0238146 0 1.41824e-06 0 304.935 302.731 505.347 320.348 327.226 327.226 6.87774 974.799 319.888 326.306 327.226 11.4493 11.4493 7.33566e-06 0.158592 0.158589 2.41864e-06
0.0119875 0.0119889 0.0239736 0 1.43512e-06 0 304.888 302.67 505.329 320.371 327.276 327.276 6.90476 974.924 319.908 326.35 327.276 11.5268 11.5268 7.45194e-06 0.160078 0.160076 2.45719e-06
0.012067 0.0120685 0.0241325 0 1.45207e-06 0 304.841 302.609 505.311 320.395 327.326 327.326 6.9317 975.048 319.929 326.395 327.326 11.6043 11.6043 7.56926e-06 0.161568 0.161566 2.49608e-06
0.0121465 0.012148 0.0242915 0 1.46912e-06 0 304.794 302.547 505.293 320.418 327.377 327.377 6.95857 975.171 319.949 326.438 327.377 11.6819 11.6818 7.68763e-06 0.163061 0.163058 2.53532e-06
0.012226 0.0122275 0.0244505 0 1.48624e-06 0 304.748 302.486 505.274 320.441 327.426 327.426 6.98536 975.294 319.969 326.482 327.426 11.7594 11.7594 7.80704e-06 0.164556 0.164554 2.57491e-06
0.0123055 0.012307 0.0246095 0 1.50346e-06 0 304.701 302.425 505.256 320.464 327.476 327.476 7.01208 975.416 319.989 326.526 327.476 11.8369 11.8369 7.92749e-06 0.166055 0.166052 2.61485e-06
0.012385 0.0123865 0.0247685 0 1.52075e-06 0 304.654 302.364 505.238 320.487 327.525 327.525 7.03872 975.538 320.008 326.569 327.525 11.9145 11.9145 8.049e-06 0.167557 0.167554 2.65514e-06
0.0124645 0.012466 0.0249275 0 1.53813e-06 0 304.607 302.303 505.22 320.509 327.575 327.575 7.06529 975.659 320.028 326.612 327.575 11.992 11.992 8.17155e-06 0.169061 0.169059 2.69578e-06
0.012544 0.0125456 0.0250864 0 1.55559e-06 0 304.561 302.242 505.201 320.532 327.624 327.624 7.09179 975.779 320.047 326.655 327.624 12.0696 12.0696 8.29516e-06 0.170569 0.170566 2.73676e-06
0.0126235 0.0126251 0.0252454 0 1.57314e-06 0 304.514 302.181 505.183 320.554 327.672 327.672 7.11821 975.899 320.067 326.698 327.672 12.1472 12.1472 8.41982e-06 0.172079 0.172076 2.7781e-06
0.012703 0.0127046 0.0254044 0 1.59077e-06 0 304.467 302.12 505.165 320.577 327.721 327.721 7.14457 976.019 320.086 326.74 327.721 12.2248 12.2248 8.54555e-06 0.173592 0.173589 2.8198e-06
0.0127825 0.0127841 0.0255634 0 1.60848e-06 0 304.421 302.059 505.147 320.599 327.77 327.77 7.17085 976.138 320.105 326.782 327.77 12.3024 12.3024 8.67233e-06 0.175108 0.175105 2.86184e-06
0.012862 0.0128636 0.0257224 0 1.62627e-06 0 304.374 301.998 505.129 320.621 327.818 327.818 7.19707 976.256 320.124 326.824 327.818 12.38 12.38 8.80017e-06 0.176627 0.176624 2.90424e-06
0.0129415 0.0129431 0.0258814 0 1.64415e-06 0 304.327 301.937 505.11 320.643 327.866 327.866 7.22321 976.374 320.143 326.866 327.866 12.4576 12.4576 8.92908e-06 0.178149 0.178146 2.94699e-06
0.013021 0.0130227 0.0260403 0 1.66212e-06 0 304.28 301.876 505.092 320.664 327.914 327.914 7.24929 976.491 320.161 326.908 327.914 12.5352 12.5352 9.05906e-06 0.179673 0.17967 2.9901e-06
0.0131005 0.0131022 0.0261993 0 1.68016e-06 0 304.234 301.815 505.074 320.686 327.961 327.961 7.2753 976.608 320.18 326.95 327.961 12.6129 12.6129 9.1901e-06 0.1812 0.181197 3.03357e-06
0.01318 0.0131817 0.0263583 0 1.69829e-06 0 304.187 301.754 505.056 320.707 328.009 328.009 7.30124 976.725 320.198 326.991 328.009 12.6905 12.6905 9.32221e-06 0.18273 0.182727 3.07739e-06
0.0132595 0.0132612 0.0265173 0 1.7165e-06 0 304.14 301.692 505.038 320.729 328.056 328.056 7.32712 976.841 320.217 327.032 328.056 12.7682 12.7681 9.4554e-06 0.184262 0.184259 3.12157e-06
0.013339 0.0133407 0.0266763 0 1.73479e-06 0 304.093 301.631 505.02 320.75 328.103 328.103 7.35293 976.956 320.235 327.073 328.103 12.8458 12.8458 9.58967e-06 0.185797 0.185794 3.16611e-06
0.0134185 0.0134203 0.0268352 0 1.75316e-06 0 304.047 301.57 505.001 320.771 328.15 328.15 7.37867 977.071 320.253 327.114 328.15 12.9235 12.9235 9.72501e-06 0.187335 0.187332 3.211e-06
0.013498 0.0134998 0.0269942 0 1.77162e-06 0 304 301.509 504.983 320.792 328.197 328.197 7.40435 977.186 320.271 327.154 328.197 13.0012 13.0012 9.86143e-06 0.188876 0.188872 3.25626e-06
0.0135775 0.0135793 0.0271532 0 1.79016e-06 0 303.953 301.448 504.965 320.813 328.243 328.243 7.42997 977.3 320.289 327.195 328.243 13.0789 13.0789 9.99893e-06 0.190419 0.190415 3.30188e-06
0.013657 0.0136588 0.0273122 0 1.80878e-06 0 303.906 301.387 504.947 320.834 328.29 328.29 7.45552 977.413 320.307 327.235 328.29 13.1566 13.1566 1.01375e-05 0.191964 0.191961 3.34785e-06
0.0137365 0.0137383 0.0274712 0 1.82748e-06 0 303.86 301.326 504.929 320.855 328.336 328.336 7.48101 977.526 320.324 327.275 328.336 13.2343 13.2343 1.02772e-05 0.193512 0.193509 3.3942e-06
0.013816 0.0138178 0.0276302 0 1.84626e-06 0 303.813 301.265 504.911 320.875 328.382 328.382 7.50643 977.639 320.342 327.315 328.382 13.312 13.312 1.0418e-05 0.195063 0.19506 3.4409e-06
0.0138955 0.0138974 0.0277891 0 1.86513e-06 0 303.766 301.204 504.892 320.896 328.428 328.428 7.53179 977.751 320.359 327.354 328.428 13.3897 13.3897 1.05598e-05 0.196616 0.196613 3.48796e-06
0.013975 0.0139769 0.0279481 0 1.88408e-06 0 303.719 301.143 504.874 320.916 328.473 328.473 7.5571 977.862 320.376 327.394 328.473 13.4675 13.4674 1.07028e-05 0.198172 0.198168 3.5354e-06
0.0140545 0.0140564 0.0281071 0 1.90311e-06 0 303.673 301.082 504.856 320.936 328.519 328.519 7.58234 977.974 320.394 327.433 328.519 13.5452 13.5452 1.08468e-05 0.19973 0.199726 3.58319e-06
0.014134 0.0141359 0.0282661 0 1.92222e-06 0 303.626 301.021 504.838 320.956 328.564 328.564 7.60752 978.084 320.411 327.472 328.564 13.623 13.6229 1.09919e-05 0.201291 0.201287 3.63135e-06
0.0142135 0.0142154 0.0284251 0 1.94141e-06 0 303.579 300.96 504.82 320.976 328.609 328.609 7.63264 978.195 320.427 327.511 328.609 13.7007 13.7007 1.11382e-05 0.202854 0.20285 3.67988e-06
0.014293 0.014295 0.028584 0 1.96068e-06 0 303.532 300.899 504.802 320.996 328.654 328.654 7.6577 978.304 320.444 327.55 328.654 13.7785 13.7785 1.12855e-05 0.204419 0.204415 3.72877e-06
0.0143725 0.0143745 0.028743 0 1.98003e-06 0 303.486 300.838 504.783 321.016 328.699 328.699 7.6827 978.414 320.461 327.589 328.699 13.8563 13.8563 1.1434e-05 0.205987 0.205983 3.77804e-06
0.014452 0.014454 0.028902 0 1.99947e-06 0 303.439 300.777 504.765 321.036 328.743 328.743 7.70764 978.523 320.478 327.627 328.743 13.9341 13.934 1.15835e-05 0.207557 0.207553 3.82767e-06
0.0145315 0.0145335 0.029061 0 2.01899e-06 0 303.392 300.716 504.747 321.055 328.788 328.788 7.73253 978.631 320.494 327.666 328.788 14.0119 14.0118 1.17342e-05 0.209129 0.209126 3.87767e-06
0.014611 0.014613 0.02922 0 2.03858e-06 0 303.345 300.655 504.729 321.075 328.832 328.832 7.75736 978.739 320.511 327.704 328.832 14.0897 14.0896 1.1886e-05 0.210704 0.2107 3.92804e-06
0.0146905 0.0146926 0.0293789 0 2.05826e-06 0 303.299 300.594 504.711 321.094 328.876 328.876 7.78213 978.847 320.527 327.742 328.876 14.1675 14.1675 1.20389e-05 0.212281 0.212277 3.97878e-06
0.01477 0.0147721 0.0295379 0 2.07802e-06 0 303.252 300.533 504.693 321.114 328.92 328.92 7.80684 978.954 320.543 327.78 328.92 14.2453 14.2453 1.21929e-05 0.213861 0.213857 4.02989e-06
0.0148495 0.0148516 0.0296969 0 2.09785e-06 0 303.205 300.472 504.675 321.133 328.964 328.964 7.8315 979.061 320.559 327.817 328.964 14.3231 14.3231 1.2348e-05 0.215443 0.215438 4.08138e-06
0.014929 0.0149311 0.0298559 0 2.11777e-06 0 303.158 300.411 504.657 321.152 329.008 329.008 7.8561 979.167 320.575 327.855 329.008 14.401 14.401 1.25042e-05 0.217026 0.217022 4.13324e-06
0.0150085 0.0150106 0.0300149 0 2.13777e-06 0 303.112 300.35 504.638 321.171 329.051 329.051 7.88065 979.273 320.591 327.892 329.051 14.4788 14.4788 1.26616e-05 0.218613 0.218608 4.18547e-06
0.015088 0.0150902 0.0301738 0 2.15785e-06 0 303.065 300.289 504.62 321.19 329.095 329.095 7.90515 979.379 320.607 327.93 329.095 14.5567 14.5567 1.282e-05 0.220201 0.220197 4.23807e-06
0.0151675 0.0151697 0.0303328 0 2.17801e-06 0 303.018 300.228 504.602 321.208 329.138 329.138 7.92958 979.484 320.623 327.967 329.138 14.6345 14.6345 1.29797e-05 0.221792 0.221787 4.29105e-06
0.015247 0.0152492 0.0304918 0 2.19825e-06 0 302.971 300.167 504.584 321.227 329.181 329.181 7.95397 979.589 320.638 328.003 329.181 14.7124 14.7124 1.31404e-05 0.223384 0.22338 4.34441e-06
0.0153265 0.0153287 0.0306508 0 2.21857e-06 0 302.925 300.106 504.566 321.246 329.224 329.224 7.9783 979.693 320.654 328.04 329.224 14.7903 14.7903 1.33023e-05 0.224979 0.224975 4.39814e-06
0.015406 0.0154082 0.0308098 0 2.23897e-06 0 302.878 300.045 504.548 321.264 329.267 329.267 8.00258 979.797 320.669 328.077 329.267 14.8682 14.8682 1.34653e-05 0.226576 0.226572 4.45226e-06
0.0154855 0.0154878 0.0309687 0 2.25945e-06 0 302.831 299.984 504.53 321.282 329.309 329.309 8.0268 979.901 320.684 328.113 329.309 14.9461 14.9461 1.36294e-05 0.228176 0.228171 4.50674e-06
0.015565 0.0155673 0.0311277 0 2.28e-06 0 302.784 299.923 504.512 321.301 329.352 329.352 8.05098 980.004 320.699 328.15 329.352 15.024 15.024 1.37947e-05 0.229777 0.229772 4.56161e-06
0.0156445 0.0156468 0.0312867 0 2.30064e-06 0 302.737 299.862 504.494 321.319 329.394 329.394 8.0751 980.106 320.715 328.186 329.394 15.1019 15.1019 1.39611e-05 0.23138 0.231375 4.61686e-06
0.015724 0.0157263 0.0314457 0 2.32136e-06 0 302.691 299.801 504.476 321.337 329.436 329.436 8.09917 980.209 320.73 328.222 329.436 15.1798 15.1798 1.41286e-05 0.232986 0.232981 4.67248e-06
0.0158035 0.0158058 0.0316047 0 2.34216e-06 0 302.644 299.74 504.457 321.355 329.478 329.478 8.12319 980.311 320.744 328.258 329.478 15.2578 15.2577 1.42973e-05 0.234593 0.234588 4.72849e-06
0.015883 0.0158854 0.0317636 0 2.36303e-06 0 302.597 299.679 504.439 321.373 329.52 329.52 8.14716 980.412 320.759 328.293 329.52 15.3357 15.3357 1.44671e-05 0.236202 0.236198 4.78488e-06
0.0159625 0.0159649 0.0319226 0 2.38399e-06 0 302.55 299.618 504.421 321.39 329.562 329.562 8.17108 980.514 320.774 328.329 329.562 15.4136 15.4136 1.46381e-05 0.237814 0.237809 4.84165e-06
0.016042 0.0160444 0.0320816 0 2.40503e-06 0 302.504 299.557 504.403 321.408 329.603 329.603 8.19495 980.614 320.789 328.364 329.603 15.4916 15.4916 1.48103e-05 0.239427 0.239423 4.89881e-06
0.0161215 0.0161239 0.0322406 0 2.42614e-06 0 302.457 299.496 504.385 321.426 329.645 329.645 8.21877 980.715 320.803 328.4 329.645 15.5696 15.5695 1.49835e-05 0.241043 0.241038 4.95634e-06
0.016201 0.0162035 0.0323996 0 2.44733e-06 0 302.41 299.435 504.367 321.443 329.686 329.686 8.24254 980.815 320.818 328.435 329.686 15.6475 15.6475 1.5158e-05 0.24266 0.242655 5.01427e-06
0.0162805 0.016283 0.0325585 0 2.46861e-06 0 302.363 299.374 504.349 321.461 329.727 329.727 8.26626 980.915 320.832 328.47 329.727 15.7255 15.7255 1.53336e-05 0.24428 0.244275 5.07257e-06
0.01636 0.0163625 0.0327175 0 2.48996e-06 0 302.316 299.313 504.331 321.478 329.768 329.768 8.28993 981.014 320.846 328.505 329.768 15.8035 15.8035 1.55103e-05 0.245901 0.245896 5.13127e-06
0.0164395 0.016442 0.0328765 0 2.51139e-06 0 302.27 299.252 504.313 321.495 329.809 329.809 8.31356 981.113 320.86 328.539 329.809 15.8815 15.8815 1.56882e-05 0.247524 0.247519 5.19035e-06
0.016519 0.0165215 0.0330355 0 2.5329e-06 0 302.223 299.191 504.295 321.512 329.85 329.85 8.33714 981.212 320.874 328.574 329.85 15.9595 15.9595 1.58673e-05 0.24915 0.249144 5.24981e-06
0.0165985 0.0166011 0.0331944 0 2.55449e-06 0 302.176 299.13 504.277 321.53 329.89 329.89 8.36067 981.31 320.888 328.608 329.89 16.0375 16.0375 1.60476e-05 0.250777 0.250771 5.30967e-06
0.016678 0.0166806 0.0333534 0 2.57616e-06 0 302.129 299.069 504.259 321.546 329.931 329.931 8.38415 981.408 320.902 328.643 329.931 16.1155 16.1155 1.6229e-05 0.252405 0.2524 5.36991e-06
0.0167575 0.0167601 0.0335124 0 2.5979e-06 0 302.082 299.008 504.24 321.563 329.971 329.971 8.40759 981.505 320.916 328.677 329.971 16.1935 16.1935 1.64115e-05 0.254036 0.254031 5.43055e-06
0.016837 0.0168396 0.0336714 0 2.61973e-06 0 302.036 298.947 504.222 321.58 330.011 330.011 8.43098 981.603 320.93 328.711 330.011 16.2716 16.2716 1.65953e-05 0.255669 0.255663 5.49157e-06
0.0169165 0.0169191 0.0338304 0 2.64163e-06 0 301.989 298.886 504.204 321.597 330.051 330.051 8.45432 981.699 320.944 328.745 330.051 16.3496 16.3496 1.67802e-05 0.257303 0.257298 5.55298e-06
0.016996 0.0169987 0.0339893 0 2.66361e-06 0 301.942 298.825 504.186 321.614 330.091 330.091 8.47762 981.796 320.957 328.779 330.091 16.4277 16.4276 1.69663e-05 0.258939 0.258934 5.61479e-06
0.0170755 0.0170782 0.0341483 0 2.68567e-06 0 301.895 298.764 504.168 321.63 330.131 330.131 8.50088 981.892 320.971 328.812 330.131 16.5057 16.5057 1.71536e-05 0.260577 0.260572 5.67699e-06
0.017155 0.0171577 0.0343073 0 2.70781e-06 0 301.848 298.703 504.15 321.647 330.171 330.171 8.52409 981.988 320.984 328.846 330.171 16.5838 16.5838 1.7342e-05 0.262217 0.262211 5.73958e-06
0.0172345 0.0172372 0.0344663 0 2.73003e-06 0 301.802 298.642 504.132 321.663 330.21 330.21 8.54725 982.083 320.997 328.879 330.21 16.6619 16.6618 1.75317e-05 0.263858 0.263853 5.80256e-06
0.017314 0.0173168 0.0346252 0 2.75232e-06 0 301.755 298.581 504.114 321.679 330.25 330.25 8.57038 982.178 321.011 328.913 330.25 16.7399 16.7399 1.77225e-05 0.265502 0.265496 5.86594e-06
0.0173935 0.0173963 0.0347842 0 2.77469e-06 0 301.708 298.52 504.096 321.695 330.289 330.289 8.59345 982.273 321.024 328.946 330.289 16.818 16.818 1.79145e-05 0.267147 0.267141 5.92972e-06
0.017473 0.0174758 0.0349432 0 2.79715e-06 0 301.661 298.459 504.078 321.712 330.328 330.328 8.61649 982.368 321.037 328.979 330.328 16.8961 16.8961 1.81077e-05 0.268793 0.268787 5.99389e-06
0.0175525 0.0175553 0.0351022 0 2.81967e-06 0 301.614 298.398 504.06 321.728 330.367 330.367 8.63948 982.462 321.05 329.012 330.367 16.9742 16.9742 1.83021e-05 0.270442 0.270436 6.05845e-06
0.017632 0.0176348 0.0352612 0 2.84228e-06 0 301.568 298.337 504.042 321.744 330.406 330.406 8.66243 982.556 321.063 329.044 330.406 17.0523 17.0523 1.84976e-05 0.272092 0.272086 6.12342e-06
0.0177115 0.0177144 0.0354201 0 2.86497e-06 0 301.521 298.276 504.024 321.759 330.445 330.445 8.68533 982.649 321.075 329.077 330.445 17.1304 17.1304 1.86944e-05 0.273743 0.273737 6.18878e-06
0.017791 0.0177939 0.0355791 0 2.88773e-06 0 301.474 298.215 504.006 321.775 330.483 330.483 8.70819 982.742 321.088 329.11 330.483 17.2086 17.2086 1.88924e-05 0.275397 0.275391 6.25454e-06
0.0178705 0.0178734 0.0357381 0 2.91057e-06 0 301.427 298.154 503.988 321.791 330.522 330.522 8.73101 982.835 321.101 329.142 330.522 17.2867 17.2867 1.90915e-05 0.277052 0.277046 6.3207e-06
0.01795 0.0179529 0.0358971 0 2.93349e-06 0 301.38 298.093 503.97 321.807 330.56 330.56 8.75379 982.927 321.113 329.174 330.56 17.3648 17.3648 1.92919e-05 0.278709 0.278702 6.38726e-06
0.0180295 0.0180325 0.036056 0 2.95649e-06 0 301.333 298.032 503.952 321.822 330.599 330.599 8.77653 983.02 321.126 329.206 330.599 17.443 17.443 1.94935e-05 0.280367 0.28036 6.45422e-06
0.018109 0.018112 0.036215 0 2.97956e-06 0 301.287 297.971 503.934 321.838 330.637 330.637 8.79923 983.112 321.138 329.238 330.637 17.5211 17.5211 1.96962e-05 0.282027 0.28202 6.52159e-06
0.0181885 0.0181915 0.036374 0 3.00271e-06 0 301.24 297.911 503.916 321.853 330.675 330.675 8.82188 983.203 321.151 329.27 330.675 17.5993 17.5993 1.99002e-05 0.283688 0.283681 6.58935e-06
0.018268 0.018271 0.036533 0 3.02594e-06 0 301.193 297.85 503.898 321.868 330.713 330.713 8.8445 983.294 321.163 329.302 330.713 17.6775 17.6775 2.01054e-05 0.285351 0.285344 6.65752e-06
0.0183475 0.0183506 0.036692 0 3.04925e-06 0 301.146 297.789 503.88 321.884 330.751 330.751 8.86707 983.385 321.175 329.334 330.751 17.7556 17.7556 2.03118e-05 0.287016 0.287009 6.72609e-06
0.018427 0.0184301 0.0368509 0 3.07263e-06 0 301.099 297.728 503.862 321.899 330.788 330.788 8.88961 983.476 321.187 329.365 330.788 17.8338 17.8338 2.05194e-05 0.288682 0.288675 6.79507e-06
0.0185065 0.0185096 0.0370099 0 3.0961e-06 0 301.052 297.667 503.844 321.914 330.826 330.826 8.9121 983.566 321.199 329.397 330.826 17.912 17.912 2.07283e-05 0.290349 0.290343 6.86445e-06
0.018586 0.0185891 0.0371689 0 3.11964e-06 0 301.006 297.606 503.826 321.929 330.864 330.864 8.93456 983.656 321.211 329.428 330.864 17.9902 17.9902 2.09383e-05 0.292019 0.292012 6.93424e-06
0.0186655 0.0186686 0.0373279 0 3.14325e-06 0 300.959 297.545 503.808 321.944 330.901 330.901 8.95697 983.746 321.223 329.46 330.901 18.0684 18.0684 2.11496e-05 0.293689 0.293682 7.00443e-06
0.018745 0.0187482 0.0374868 0 3.16695e-06 0 300.912 297.484 503.79 321.959 330.938 330.938 8.97935 983.835 321.235 329.491 330.938 18.1466 18.1466 2.13621e-05 0.295361 0.295354 7.07503e-06
0.0188245 0.0188277 0.0376458 0 3.19072e-06 0 300.865 297.423 503.772 321.974 330.975 330.975 9.00169 983.924 321.247 329.522 330.975 18.2249 18.2248 2.15758e-05 0.297035 0.297028 7.14604e-06
0.018904 0.0189072 0.0378048 0 3.21457e-06 0 300.818 297.362 503.754 321.988 331.012 331.012 9.02399 984.013 321.258 329.553 331.012 18.3031 18.3031 2.17908e-05 0.29871 0.298703 7.21746e-06
0.0189835 0.0189867 0.0379638 0 3.23849e-06 0 300.771 297.301 503.736 322.003 331.049 331.049 9.04625 984.102 321.27 329.583 331.049 18.3813 18.3813 2.20069e-05 0.300387 0.300379 7.28929e-06
0.019063 0.0190663 0.0381227 0 3.2625e-06 0 300.725 297.24 503.718 322.018 331.086 331.086 9.06847 984.19 321.281 329.614 331.086 18.4595 18.4595 2.22243e-05 0.302064 0.302057 7.36153e-06
0.0191425 0.0191458 0.0382817 0 3.28658e-06 0 300.678 297.179 503.7 322.032 331.123 331.123 9.09066 984.278 321.293 329.645 331.123 18.5378 18.5378 2.2443e-05 0.303744 0.303736 7.43418e-06
0.019222 0.0192253 0.0384407 0 3.31074e-06 0 300.631 297.118 503.682 322.047 331.159 331.159 9.11281 984.365 321.304 329.675 331.159 18.616 18.616 2.26629e-05 0.305425 0.305417 7.50724e-06
0.0193015 0.0193048 0.0385997 0 3.33497e-06 0 300.584 297.057 503.664 322.061 331.196 331.196 9.13492 984.453 321.315 329.705 331.196 18.6943 18.6943 2.2884e-05 0.307107 0.307099 7.58071e-06
0.019381 0.0193844 0.0387586 0 3.35928e-06 0 300.537 296.996 503.646 322.075 331.232 331.232 9.15699 984.54 321.327 329.736 331.232 18.7726 18.7726 2.31063e-05 0.30879 0.308783 7.6546e-06
0.0194605 0.0194639 0.0389176 0 3.38367e-06 0 300.49 296.935 503.628 322.089 331.269 331.269 9.17903 984.627 321.338 329.766 331.269 18.8509 18.8508 2.33299e-05 0.310475 0.310468 7.7289e-06
0.01954 0.0195434 0.0390766 0 3.40814e-06 0 300.443 296.874 503.61 322.104 331.305 331.305 9.20103 984.713 321.349 329.796 331.305 18.9291 18.9291 2.35548e-05 0.312162 0.312154 7.80362e-06
0.0196195 0.0196229 0.0392356 0 3.43268e-06 0 300.397 296.813 503.592 322.118 331.341 331.341 9.223 984.799 321.36 329.826 331.341 19.0074 19.0074 2.37809e-05 0.313849 0.313842 7.87875e-06
0.019699 0.0197025 0.0393945 0 3.4573e-06 0 300.35 296.752 503.574 322.132 331.377 331.377 9.24493 984.885 321.371 329.855 331.377 19.0857 19.0857 2.40082e-05 0.315538 0.31553 7.95429e-06
0.0197785 0.019782 0.0395535 0 3.48199e-06 0 300.303 296.691 503.556 322.146 331.413 331.413 9.26682 984.971 321.382 329.885 331.413 19.164 19.164 2.42368e-05 0.317229 0.317221 8.03026e-06
0.019858 0.0198615 0.0397125 0 3.50677e-06 0 300.256 296.631 503.538 322.16 331.448 331.448 9.28868 985.056 321.393 329.915 331.448 19.2423 19.2423 2.44666e-05 0.31892 0.318912 8.10664e-06
0.0199375 0.019941 0.0398715 0 3.53162e-06 0 300.209 296.57 503.52 322.173 331.484 331.484 9.3105 985.141 321.403 329.944 331.484 19.3206 19.3206 2.46977e-05 0.320613 0.320605 8.18343e-06
