dens densu densd denss densp densn dense densm xmu xmd xms xm muu mud mus mup mun mue E Eq Eh El P Pq Ph Pl S Sq Sh Sl U Uq Uh Ul chi T
0.396074 0.385714 0.866355 0.0396875 0.0921041 0.25875 0.0102444 0.00417323 57.1889 39.2437 445.885 239.815 319.619 432.285 432.285 1071.52 1184.19 112.666 424.507 479.291 348.11 1.9967 67.0628 66.4958 66.4958 0.56701 0.792148 1.0836 0.334007 0.0330083 424.507 479.291 348.11 1.9967 0.567156 28.4576
0.395929 0.385514 0.866191 0.0396673 0.0920603 0.258723 0.0102519 0.00417837 57.2374 39.2729 445.891 239.886 319.561 432.252 432.252 1071.37 1184.07 112.691 424.326 479.149 348.033 1.99897 67.0203 66.4526 66.4526 0.567657 0.791857 1.08367 0.334087 0.0330381 424.326 479.149 348.033 1.99897 0.566628 28.4663
0.395783 0.385314 0.866026 0.0396472 0.0920166 0.258696 0.0102593 0.00418351 57.2859 39.3022 445.897 239.956 319.503 432.218 432.218 1071.22 1183.94 112.715 424.146 479.008 347.957 2.00123 66.9777 66.4094 66.4094 0.568303 0.791566 1.08374 0.334167 0.0330678 424.146 479.008 347.956 2.00123 0.5661 28.4751
0.395638 0.385113 0.865861 0.039627 0.0919728 0.258668 0.0102667 0.00418865 57.3346 39.3315 445.902 240.027 319.445 432.185 432.185 1071.08 1183.82 112.74 423.965 478.866 347.88 2.0035 66.9352 66.3662 66.3662 0.568949 0.791276 1.08381 0.334246 0.0330975 423.965 478.866 347.88 2.0035 0.565573 28.4839
0.395493 0.384913 0.865696 0.0396069 0.0919291 0.258641 0.0102742 0.00419379 57.3832 39.3608 445.908 240.098 319.387 432.152 432.152 1070.93 1183.69 112.765 423.785 478.724 347.803 2.00576 66.8927 66.3231 66.3231 0.569596 0.790985 1.08388 0.334326 0.0331271 423.785 478.724 347.803 2.00576 0.565047 28.4926
0.395347 0.384713 0.865531 0.0395867 0.0918854 0.258614 0.0102816 0.00419893 57.432 39.3902 445.914 240.169 319.329 432.118 432.118 1070.78 1183.57 112.789 423.605 478.582 347.726 2.00802 66.8502 66.2799 66.2799 0.570242 0.790695 1.08395 0.334406 0.0331568 423.605 478.582 347.726 2.00802 0.564522 28.5014
0.395202 0.384513 0.865366 0.0395665 0.0918417 0.258587 0.0102891 0.00420406 57.4808 39.4197 445.92 240.239 319.271 432.085 432.085 1070.63 1183.44 112.814 423.425 478.44 347.65 2.01029 66.8077 66.2368 66.2368 0.570889 0.790405 1.08402 0.334486 0.0331865 423.425 478.44 347.65 2.01029 0.563996 28.5101
0.395057 0.384313 0.865201 0.0395463 0.091798 0.25856 0.0102965 0.0042092 57.5297 39.4492 445.926 240.31 319.213 432.051 432.051 1070.48 1183.32 112.838 423.245 478.298 347.573 2.01255 66.7652 66.1936 66.1936 0.571535 0.790115 1.08409 0.334565 0.0332162 423.245 478.298 347.573 2.01255 0.563472 28.5189
0.394913 0.384113 0.865036 0.0395261 0.0917544 0.258532 0.0103039 0.00421434 57.5787 39.4787 445.932 240.381 319.155 432.018 432.018 1070.33 1183.19 112.863 423.066 478.156 347.496 2.01481 66.7227 66.1505 66.1505 0.572181 0.789825 1.08415 0.334645 0.0332458 423.066 478.156 347.496 2.01481 0.562948 28.5276
0.394768 0.383914 0.864871 0.0395059 0.0917108 0.258505 0.0103113 0.00421947 57.6277 39.5083 445.938 240.452 319.097 431.984 431.984 1070.18 1183.07 112.887 422.886 478.014 347.42 2.01708 66.6802 66.1074 66.1074 0.572828 0.789536 1.08422 0.334724 0.0332755 422.886 478.014 347.419 2.01708 0.562424 28.5363
0.394623 0.383714 0.864705 0.0394857 0.0916672 0.258478 0.0103188 0.0042246 57.6768 39.5379 445.944 240.523 319.039 431.951 431.951 1070.03 1182.94 112.912 422.707 477.872 347.343 2.01934 66.6378 66.0643 66.0643 0.573474 0.789246 1.08429 0.334803 0.0333051 422.707 477.872 347.343 2.01934 0.561901 28.545
0.394479 0.383514 0.86454 0.0394655 0.0916236 0.25845 0.0103262 0.00422973 57.7259 39.5675 445.95 240.594 318.981 431.917 431.917 1069.88 1182.82 112.936 422.528 477.73 347.266 2.0216 66.5953 66.0212 66.0212 0.57412 0.788957 1.08436 0.334883 0.0333348 422.528 477.73 347.266 2.0216 0.561379 28.5538
0.394334 0.383314 0.864375 0.0394453 0.09158 0.258423 0.0103336 0.00423487 57.7751 39.5972 445.956 240.665 318.923 431.884 431.884 1069.73 1182.69 112.961 422.348 477.588 347.189 2.02387 66.5529 65.9782 65.9781 0.574767 0.788668 1.08443 0.334962 0.0333644 422.348 477.588 347.189 2.02387 0.560857 28.5625
0.39419 0.383115 0.864209 0.039425 0.0915365 0.258395 0.010341 0.00424 57.8244 39.627 445.962 240.736 318.865 431.85 431.85 1069.58 1182.57 112.985 422.169 477.446 347.113 2.02613 66.5105 65.9351 65.9351 0.575413 0.788379 1.08449 0.335041 0.033394 422.169 477.446 347.112 2.02613 0.560336 28.5712
0.394045 0.382915 0.864044 0.0394048 0.091493 0.258368 0.0103484 0.00424513 57.8738 39.6568 445.968 240.808 318.807 431.817 431.817 1069.43 1182.44 113.01 421.991 477.304 347.036 2.02839 66.4681 65.892 65.892 0.576059 0.788091 1.08456 0.33512 0.0334236 421.99 477.304 347.036 2.02839 0.559815 28.5799
0.393901 0.382716 0.863878 0.0393845 0.0914495 0.25834 0.0103558 0.00425025 57.9232 39.6866 445.974 240.879 318.749 431.783 431.783 1069.28 1182.32 113.034 421.812 477.162 346.959 2.03065 66.4257 65.849 65.849 0.576705 0.787802 1.08462 0.335199 0.0334532 421.812 477.162 346.959 2.03065 0.559295 28.5886
0.393757 0.382516 0.863712 0.0393643 0.091406 0.258313 0.0103632 0.00425538 57.9727 39.7165 445.98 240.95 318.691 431.749 431.749 1069.13 1182.19 113.058 421.633 477.02 346.882 2.03292 66.3833 65.806 65.806 0.577352 0.787514 1.08469 0.335278 0.0334828 421.633 477.02 346.882 2.03292 0.558776 28.5973
0.393613 0.382317 0.863547 0.039344 0.0913625 0.258285 0.0103706 0.00426051 58.0222 39.7464 445.986 241.021 318.633 431.716 431.716 1068.98 1182.07 113.083 421.455 476.878 346.805 2.03518 66.3409 65.763 65.7629 0.577998 0.787226 1.08476 0.335357 0.0335124 421.455 476.878 346.805 2.03518 0.558257 28.606
0.393469 0.382117 0.863381 0.0393237 0.0913191 0.258258 0.010378 0.00426563 58.0718 39.7763 445.992 241.093 318.575 431.682 431.682 1068.83 1181.94 113.107 421.276 476.736 346.729 2.03744 66.2986 65.72 65.7199 0.578644 0.786938 1.08482 0.335436 0.033542 421.276 476.736 346.728 2.03744 0.557738 28.6146
0.393325 0.381918 0.863215 0.0393034 0.0912757 0.25823 0.0103854 0.00427076 58.1215 39.8063 445.998 241.164 318.518 431.649 431.649 1068.68 1181.82 113.131 421.098 476.594 346.652 2.0397 66.2562 65.677 65.6769 0.57929 0.786651 1.08489 0.335514 0.0335715 421.098 476.594 346.652 2.0397 0.55722 28.6233
0.393182 0.381718 0.863049 0.0392831 0.0912323 0.258202 0.0103928 0.00427588 58.1713 39.8364 446.004 241.236 318.46 431.615 431.615 1068.53 1181.69 113.155 420.92 476.452 346.575 2.04196 66.2139 65.634 65.634 0.579936 0.786363 1.08495 0.335593 0.0336011 420.92 476.452 346.575 2.04196 0.556703 28.632
0.393038 0.381519 0.862883 0.0392628 0.0911889 0.258175 0.0104001 0.004281 58.2211 39.8665 446.01 241.307 318.402 431.581 431.581 1068.39 1181.57 113.179 420.742 476.31 346.498 2.04422 66.1716 65.591 65.591 0.580582 0.786076 1.08501 0.335672 0.0336306 420.742 476.31 346.498 2.04422 0.556186 28.6407
0.392894 0.38132 0.862717 0.0392425 0.0911455 0.258147 0.0104075 0.00428613 58.271 39.8966 446.016 241.379 318.344 431.548 431.548 1068.24 1181.44 113.204 420.564 476.168 346.421 2.04648 66.1293 65.548 65.548 0.581228 0.785789 1.08508 0.33575 0.0336602 420.564 476.168 346.421 2.04648 0.555669 28.6493
0.392751 0.381121 0.862551 0.0392222 0.0911022 0.258119 0.0104149 0.00429125 58.321 39.9268 446.022 241.45 318.287 431.514 431.514 1068.09 1181.32 113.228 420.387 476.026 346.345 2.04874 66.087 65.5051 65.5051 0.581874 0.785502 1.08514 0.335828 0.0336897 420.387 476.026 346.345 2.04874 0.555153 28.658
