dens densu densd denss densp densn dense densm xmu xmd xms xm muu mud mus mup mun mue E Eq Eh El P Pq Ph Pl S Sq Sh Sl U Uq Uh Ul chi T
0.388454 0.388396 0.823811 0.0134269 0.094928 0.233101 0.00654983 0.00201584 58.9995 41.8516 450.979 257.511 315.321 410.5 410.5 1041.14 1136.32 95.1788 410.143 438.559 320.469 1.05049 51.351 51.0508 51.0508 0.300142 0.776908 0.907192 0.302072 0.0207073 410.143 438.559 320.469 1.05049 0.750476 25.8538
0.388259 0.388154 0.823648 0.0134273 0.094873 0.233077 0.00655702 0.0020199 59.0584 41.8875 450.981 257.602 315.257 410.469 410.469 1040.98 1136.19 95.2125 409.912 438.419 320.388 1.05227 51.3104 51.0097 51.0097 0.300643 0.776519 0.907342 0.302173 0.0207348 409.912 438.419 320.388 1.05227 0.74956 25.864
0.388065 0.387911 0.823484 0.0134278 0.094818 0.233053 0.00656421 0.00202397 59.1173 41.9234 450.983 257.694 315.192 410.439 410.439 1040.82 1136.07 95.2463 409.681 438.28 320.306 1.05405 51.2698 50.9686 50.9686 0.301144 0.77613 0.907492 0.302273 0.0207623 409.681 438.28 320.306 1.05405 0.748646 25.8742
0.387871 0.387669 0.823321 0.0134281 0.094763 0.23303 0.0065714 0.00202804 59.1764 41.9594 450.986 257.785 315.128 410.408 410.408 1040.67 1135.94 95.2799 409.45 438.14 320.225 1.05584 51.2292 50.9275 50.9275 0.301645 0.775741 0.907641 0.302374 0.0207897 409.45 438.14 320.225 1.05584 0.747733 25.8844
0.387676 0.387427 0.823157 0.0134285 0.0947081 0.233006 0.00657859 0.00203211 59.2355 41.9955 450.988 257.877 315.064 410.378 410.378 1040.51 1135.82 95.3136 409.22 438.001 320.143 1.05762 51.1886 50.8864 50.8864 0.302147 0.775353 0.907789 0.302474 0.0208172 409.22 438.001 320.143 1.05762 0.746821 25.8945
0.387483 0.387185 0.822993 0.0134288 0.0946532 0.232982 0.00658578 0.00203618 59.2947 42.0316 450.991 257.969 315 410.347 410.347 1040.35 1135.69 95.3472 408.989 437.862 320.062 1.05941 51.148 50.8454 50.8454 0.302648 0.774965 0.907937 0.302574 0.0208447 408.989 437.862 320.062 1.05941 0.745911 25.9047
0.387289 0.386943 0.82283 0.0134292 0.0945983 0.232958 0.00659296 0.00204025 59.3541 42.0678 450.993 258.061 314.936 410.317 410.317 1040.19 1135.57 95.3808 408.759 437.722 319.98 1.06119 51.1075 50.8043 50.8043 0.30315 0.774578 0.908084 0.302674 0.0208721 408.759 437.722 319.98 1.06119 0.745002 25.9149
0.387095 0.386701 0.822666 0.0134295 0.0945435 0.232934 0.00660014 0.00204432 59.4135 42.104 450.996 258.153 314.872 410.286 410.286 1040.03 1135.44 95.4143 408.53 437.583 319.899 1.06298 51.0669 50.7633 50.7633 0.303652 0.774191 0.908231 0.302774 0.0208996 408.53 437.583 319.899 1.06298 0.744095 25.925
0.386902 0.386459 0.822501 0.0134297 0.0944887 0.232911 0.00660732 0.00204839 59.473 42.1403 450.998 258.245 314.808 410.256 410.256 1039.87 1135.32 95.4478 408.3 437.443 319.817 1.06476 51.0264 50.7223 50.7223 0.304153 0.773804 0.908377 0.302874 0.0209271 408.3 437.443 319.817 1.06476 0.743189 25.9352
0.386709 0.386218 0.822337 0.01343 0.0944339 0.232887 0.00661449 0.00205247 59.5327 42.1767 451.001 258.337 314.744 410.225 410.225 1039.71 1135.19 95.4813 408.071 437.303 319.736 1.06655 50.9859 50.6813 50.6813 0.304656 0.773418 0.908523 0.302973 0.0209545 408.071 437.303 319.735 1.06655 0.742285 25.9453
0.386516 0.385976 0.822173 0.0134302 0.0943791 0.232863 0.00662167 0.00205655 59.5924 42.2131 451.003 258.429 314.68 410.195 410.195 1039.56 1135.07 95.5147 407.842 437.164 319.654 1.06834 50.9454 50.6403 50.6403 0.305158 0.773032 0.908668 0.303073 0.020982 407.842 437.164 319.654 1.06834 0.741382 25.9555
0.386323 0.385734 0.822008 0.0134305 0.0943243 0.232839 0.00662884 0.00206062 59.6522 42.2496 451.006 258.522 314.616 410.164 410.164 1039.4 1134.94 95.5481 407.613 437.024 319.572 1.07012 50.9049 50.5993 50.5993 0.30566 0.772647 0.908813 0.303172 0.0210094 407.613 437.024 319.572 1.07012 0.74048 25.9656
0.386131 0.385493 0.821844 0.0134307 0.0942696 0.232815 0.00663601 0.0020647 59.7121 42.2862 451.008 258.614 314.552 410.134 410.134 1039.24 1134.82 95.5814 407.385 436.884 319.491 1.07191 50.8645 50.5583 50.5583 0.306163 0.772262 0.908958 0.303272 0.0210369 407.385 436.884 319.491 1.07191 0.73958 25.9757
0.385939 0.385251 0.821679 0.0134308 0.0942149 0.23279 0.00664317 0.00206878 59.7721 42.3228 451.011 258.706 314.489 410.103 410.103 1039.08 1134.69 95.6147 407.157 436.745 319.409 1.0737 50.824 50.5174 50.5174 0.306666 0.771877 0.909102 0.303371 0.0210643 407.157 436.745 319.409 1.0737 0.738682 25.9858
0.385747 0.38501 0.821514 0.013431 0.0941603 0.232766 0.00665034 0.00207286 59.8322 42.3595 451.014 258.799 314.425 410.073 410.073 1038.92 1134.57 95.648 406.929 436.605 319.327 1.07549 50.7836 50.4764 50.4764 0.307168 0.771493 0.909245 0.30347 0.0210917 406.929 436.605 319.327 1.07549 0.737785 25.9959
0.385555 0.384768 0.821349 0.0134311 0.0941056 0.232742 0.0066575 0.00207695 59.8924 42.3962 451.016 258.891 314.361 410.042 410.042 1038.76 1134.44 95.6812 406.701 436.465 319.246 1.07728 50.7432 50.4355 50.4355 0.307671 0.771109 0.909388 0.303569 0.0211192 406.701 436.465 319.246 1.07728 0.736889 26.006
0.385363 0.384527 0.821184 0.0134313 0.094051 0.232718 0.00666466 0.00208103 59.9527 42.433 451.019 258.984 314.297 410.011 410.011 1038.61 1134.32 95.7144 406.473 436.326 319.164 1.07907 50.7028 50.3946 50.3946 0.308175 0.770726 0.90953 0.303668 0.0211466 406.473 436.326 319.164 1.07907 0.735994 26.0161
0.385171 0.384286 0.821019 0.0134313 0.0939964 0.232694 0.00667182 0.00208511 60.0131 42.4699 451.021 259.076 314.233 409.981 409.981 1038.45 1134.19 95.7476 406.246 436.186 319.082 1.08086 50.6624 50.3537 50.3537 0.308678 0.770343 0.909672 0.303767 0.021174 406.246 436.186 319.082 1.08086 0.735102 26.0261
0.38498 0.384045 0.820854 0.0134314 0.0939418 0.232669 0.00667898 0.0020892 60.0736 42.5069 451.024 259.169 314.17 409.95 409.95 1038.29 1134.07 95.7807 406.019 436.046 319.001 1.08265 50.622 50.3128 50.3128 0.309181 0.76996 0.909813 0.303866 0.0212015 406.019 436.046 319.001 1.08265 0.73421 26.0362
0.384789 0.383804 0.820689 0.0134315 0.0938873 0.232645 0.00668613 0.00209329 60.1342 42.5439 451.027 259.262 314.106 409.92 409.92 1038.13 1133.94 95.8138 405.792 435.906 318.919 1.08444 50.5816 50.2719 50.2719 0.309685 0.769578 0.909954 0.303965 0.0212289 405.792 435.906 318.919 1.08444 0.73332 26.0463
0.384598 0.383562 0.820523 0.0134315 0.0938328 0.23262 0.00669328 0.00209738 60.1949 42.581 451.029 259.355 314.042 409.889 409.889 1037.97 1133.82 95.8468 405.566 435.766 318.837 1.08623 50.5413 50.2311 50.2311 0.310189 0.769196 0.910095 0.304063 0.0212563 405.566 435.766 318.837 1.08623 0.732431 26.0563
0.384407 0.383321 0.820358 0.0134315 0.0937783 0.232596 0.00670043 0.00210147 60.2557 42.6181 451.032 259.448 313.978 409.858 409.858 1037.82 1133.69 95.8798 405.34 435.626 318.756 1.08802 50.5009 50.1902 50.1902 0.310693 0.768814 0.910235 0.304162 0.0212837 405.34 435.626 318.756 1.08802 0.731544 26.0664
0.384216 0.38308 0.820192 0.0134315 0.0937238 0.232571 0.00670758 0.00210556 60.3166 42.6553 451.034 259.541 313.915 409.828 409.828 1037.66 1133.57 95.9128 405.114 435.486 318.674 1.08981 50.4606 50.1494 50.1494 0.311197 0.768433 0.910374 0.30426 0.0213112 405.114 435.486 318.674 1.08981 0.730658 26.0764
0.384026 0.38284 0.820026 0.0134315 0.0936694 0.232547 0.00671472 0.00210965 60.3776 42.6926 451.037 259.634 313.851 409.797 409.797 1037.5 1133.44 95.9457 404.888 435.346 318.592 1.09161 50.4203 50.1086 50.1086 0.311701 0.768052 0.910513 0.304358 0.0213386 404.888 435.346 318.592 1.09161 0.729773 26.0864
0.383836 0.382599 0.81986 0.0134315 0.093615 0.232522 0.00672186 0.00211374 60.4387 42.7299 451.04 259.727 313.788 409.766 409.766 1037.34 1133.32 95.9786 404.662 435.206 318.51 1.0934 50.38 50.0678 50.0678 0.312206 0.767672 0.910651 0.304456 0.021366 404.662 435.206 318.51 1.0934 0.72889 26.0964
0.383646 0.382358 0.819694 0.0134314 0.0935606 0.232498 0.006729 0.00211783 60.4999 42.7673 451.042 259.82 313.724 409.735 409.735 1037.18 1133.19 96.0114 404.437 435.066 318.429 1.09519 50.3397 50.027 50.027 0.31271 0.767292 0.910789 0.304554 0.0213934 404.437 435.066 318.429 1.09519 0.728008 26.1065
0.383456 0.382117 0.819528 0.0134313 0.0935062 0.232473 0.00673614 0.00212193 60.5612 42.8048 451.045 259.914 313.66 409.705 409.705 1037.03 1133.07 96.0443 404.212 434.926 318.347 1.09699 50.2994 49.9862 49.9862 0.313215 0.766912 0.910927 0.304652 0.0214208 404.212 434.926 318.347 1.09699 0.727127 26.1165
0.383266 0.381877 0.819362 0.0134312 0.0934519 0.232448 0.00674328 0.00212602 60.6226 42.8423 451.048 260.007 313.597 409.674 409.674 1036.87 1132.94 96.077 403.987 434.786 318.265 1.09878 50.2592 49.9455 49.9454 0.313719 0.766533 0.911064 0.30475 0.0214482 403.987 434.786 318.265 1.09878 0.726248 26.1265
0.383077 0.381636 0.819195 0.0134311 0.0933976 0.232424 0.00675041 0.00213012 60.6841 42.8799 451.051 260.1 313.533 409.643 409.643 1036.71 1132.82 96.1098 403.763 434.646 318.183 1.10058 50.2189 49.9047 49.9047 0.314224 0.766154 0.9112 0.304848 0.0214756 403.763 434.646 318.183 1.10058 0.72537 26.1364
0.382887 0.381395 0.819029 0.0134309 0.0933433 0.232399 0.00675754 0.00213422 60.7457 42.9176 451.053 260.194 313.47 409.612 409.612 1036.55 1132.69 96.1425 403.538 434.506 318.101 1.10237 50.1787 49.864 49.864 0.31473 0.765775 0.911336 0.304946 0.021503 403.538 434.506 318.101 1.10237 0.724494 26.1464
0.382698 0.381155 0.818862 0.0134308 0.093289 0.232374 0.00676467 0.00213832 60.8074 42.9553 451.056 260.288 313.407 409.582 409.582 1036.39 1132.57 96.1751 403.314 434.366 318.02 1.10417 50.1385 49.8233 49.8232 0.315235 0.765397 0.911472 0.305043 0.0215304 403.314 434.366 318.02 1.10417 0.723619 26.1564
0.382509 0.380915 0.818695 0.0134306 0.0932348 0.232349 0.00677179 0.00214242 60.8692 42.9931 451.059 260.381 313.343 409.551 409.551 1036.24 1132.44 96.2078 403.09 434.226 317.938 1.10597 50.0983 49.7825 49.7825 0.31574 0.765019 0.911607 0.305141 0.0215578 403.09 434.226 317.938 1.10597 0.722745 26.1664
0.382321 0.380674 0.818529 0.0134304 0.0931806 0.232324 0.00677892 0.00214652 60.9311 43.031 451.062 260.475 313.28 409.52 409.52 1036.08 1132.32 96.2404 402.867 434.086 317.856 1.10776 50.0581 49.7419 49.7419 0.316246 0.764641 0.911741 0.305238 0.0215852 402.867 434.086 317.856 1.10776 0.721873 26.1763
0.382132 0.380434 0.818362 0.0134302 0.0931264 0.232299 0.00678604 0.00215062 60.9931 43.0689 451.064 260.569 313.216 409.489 409.489 1035.92 1132.19 96.2729 402.643 433.945 317.774 1.10956 50.0179 49.7012 49.7012 0.316751 0.764264 0.911875 0.305335 0.0216125 402.643 433.945 317.774 1.10956 0.721001 26.1863
0.381944 0.380194 0.818195 0.0134299 0.0930722 0.232274 0.00679316 0.00215472 61.0552 43.1069 451.067 260.663 313.153 409.458 409.458 1035.76 1132.07 96.3054 402.42 433.805 317.692 1.11136 49.9778 49.6605 49.6605 0.317257 0.763887 0.912009 0.305432 0.0216399 402.42 433.805 317.692 1.11136 0.720132 26.1962
0.381755 0.379953 0.818027 0.0134296 0.0930181 0.232249 0.00680027 0.00215883 61.1175 43.145 451.07 260.757 313.09 409.428 409.428 1035.61 1131.94 96.3379 402.197 433.665 317.61 1.11315 49.9376 49.6199 49.6199 0.317763 0.763511 0.912142 0.30553 0.0216673 402.197 433.665 317.61 1.11315 0.719263 26.2061
0.381567 0.379713 0.81786 0.0134294 0.092964 0.232224 0.00680739 0.00216293 61.1798 43.1831 451.073 260.851 313.026 409.397 409.397 1035.45 1131.82 96.3704 401.974 433.524 317.528 1.11495 49.8975 49.5792 49.5792 0.318269 0.763135 0.912275 0.305626 0.0216947 401.974 433.524 317.528 1.11495 0.718396 26.2161
0.381379 0.379473 0.817693 0.0134291 0.0929099 0.232199 0.0068145 0.00216704 61.2422 43.2214 451.076 260.945 312.963 409.366 409.366 1035.29 1131.69 96.4028 401.752 433.384 317.446 1.11675 49.8574 49.5386 49.5386 0.318775 0.762759 0.912407 0.305723 0.021722 401.752 433.384 317.446 1.11675 0.71753 26.226
0.381192 0.379233 0.817525 0.0134287 0.0928558 0.232174 0.00682161 0.00217115 61.3047 43.2596 451.078 261.039 312.9 409.335 409.335 1035.13 1131.57 96.4351 401.53 433.244 317.365 1.11855 49.8173 49.498 49.498 0.319281 0.762384 0.912538 0.30582 0.0217494 401.53 433.244 317.364 1.11855 0.716666 26.2359
0.381004 0.378993 0.817357 0.0134284 0.0928018 0.232148 0.00682871 0.00217525 61.3673 43.298 451.081 261.133 312.837 409.304 409.304 1034.98 1131.44 96.4675 401.308 433.103 317.283 1.12035 49.7772 49.4574 49.4574 0.319788 0.762008 0.912669 0.305917 0.0217768 401.308 433.103 317.283 1.12035 0.715802 26.2458
0.380817 0.378753 0.81719 0.013428 0.0927478 0.232123 0.00683582 0.00217936 61.4301 43.3364 451.084 261.227 312.773 409.273 409.273 1034.82 1131.32 96.4998 401.086 432.963 317.201 1.12215 49.7371 49.4168 49.4168 0.320294 0.761634 0.9128 0.306013 0.0218041 401.086 432.963 317.201 1.12215 0.71494 26.2557
0.38063 0.378513 0.817022 0.0134276 0.0926938 0.232098 0.00684292 0.00218347 61.4929 43.3749 451.087 261.322 312.71 409.242 409.242 1034.66 1131.19 96.532 400.864 432.822 317.119 1.12395 49.697 49.3762 49.3762 0.320801 0.761259 0.91293 0.30611 0.0218315 400.864 432.822 317.119 1.12395 0.71408 26.2656
0.380443 0.378273 0.816854 0.0134272 0.0926398 0.232072 0.00685002 0.00218758 61.5559 43.4134 451.09 261.416 312.647 409.211 409.211 1034.51 1131.07 96.5642 400.643 432.682 317.037 1.12575 49.657 49.3357 49.3357 0.321308 0.760885 0.91306 0.306206 0.0218588 400.643 432.682 317.037 1.12575 0.71322 26.2755
0.380256 0.378033 0.816685 0.0134268 0.0925859 0.232047 0.00685712 0.0021917 61.6189 43.452 451.093 261.511 312.584 409.18 409.18 1034.35 1130.94 96.5964 400.422 432.541 316.955 1.12755 49.617 49.2951 49.2951 0.321815 0.760512 0.913189 0.306302 0.0218862 400.422 432.541 316.955 1.12755 0.712362 26.2853
0.380069 0.377794 0.816517 0.0134264 0.0925319 0.232022 0.00686421 0.00219581 61.6821 43.4907 451.096 261.605 312.521 409.15 409.15 1034.19 1130.82 96.6286 400.201 432.401 316.873 1.12935 49.5769 49.2546 49.2546 0.322322 0.760138 0.913318 0.306399 0.0219135 400.201 432.401 316.873 1.12935 0.711506 26.2952
0.379883 0.377554 0.816349 0.0134259 0.092478 0.231996 0.0068713 0.00219992 61.7453 43.5295 451.098 261.7 312.458 409.119 409.119 1034.03 1130.69 96.6607 399.98 432.26 316.791 1.13116 49.5369 49.2141 49.2141 0.322829 0.759765 0.913446 0.306495 0.0219408 399.98 432.26 316.791 1.13116 0.71065 26.3051
0.379696 0.377314 0.81618 0.0134254 0.0924242 0.231971 0.00687839 0.00220404 61.8087 43.5683 451.101 261.795 312.395 409.088 409.088 1033.88 1130.57 96.6928 399.76 432.119 316.709 1.13296 49.4969 49.1736 49.1736 0.323336 0.759393 0.913574 0.306591 0.0219682 399.76 432.119 316.709 1.13296 0.709796 26.3149
0.37951 0.377075 0.816012 0.0134249 0.0923703 0.231945 0.00688548 0.00220815 61.8722 43.6072 451.104 261.889 312.332 409.057 409.057 1033.72 1130.44 96.7248 399.539 431.979 316.627 1.13476 49.457 49.1331 49.1331 0.323844 0.75902 0.913701 0.306686 0.0219955 399.539 431.979 316.627 1.13476 0.708943 26.3247
0.379324 0.376835 0.815843 0.0134244 0.0923165 0.231919 0.00689256 0.00221227 61.9357 43.6462 451.107 261.984 312.269 409.026 409.026 1033.56 1130.32 96.7568 399.319 431.838 316.545 1.13656 49.417 49.0926 49.0926 0.324351 0.758648 0.913828 0.306782 0.0220228 399.319 431.838 316.544 1.13656 0.708091 26.3346
0.379138 0.376596 0.815674 0.0134239 0.0922627 0.231894 0.00689964 0.00221638 61.9994 43.6852 451.11 262.079 312.206 408.995 408.995 1033.41 1130.19 96.7887 399.1 431.697 316.463 1.13837 49.377 49.0522 49.0522 0.324859 0.758277 0.913954 0.306878 0.0220502 399.1 431.697 316.462 1.13837 0.70724 26.3444
0.378953 0.376356 0.815505 0.0134233 0.0922089 0.231868 0.00690672 0.0022205 62.0632 43.7243 451.113 262.174 312.143 408.964 408.964 1033.25 1130.07 96.8207 398.88 431.557 316.38 1.14017 49.3371 49.0117 49.0117 0.325367 0.757905 0.91408 0.306973 0.0220775 398.88 431.557 316.38 1.14017 0.706391 26.3542
0.378767 0.376117 0.815336 0.0134227 0.0921552 0.231842 0.0069138 0.00222462 62.1271 43.7635 451.116 262.269 312.08 408.933 408.933 1033.09 1129.94 96.8526 398.661 431.416 316.298 1.14198 49.2972 48.9713 48.9713 0.325875 0.757534 0.914205 0.307069 0.0221048 398.661 431.416 316.298 1.14198 0.705543 26.364
0.378582 0.375877 0.815167 0.0134221 0.0921015 0.231817 0.00692088 0.00222874 62.1911 43.8027 451.119 262.364 312.017 408.901 408.901 1032.94 1129.82 96.8844 398.441 431.275 316.216 1.14378 49.2573 48.9309 48.9309 0.326383 0.757164 0.91433 0.307164 0.0221321 398.441 431.275 316.216 1.14378 0.704696 26.3738
0.378397 0.375638 0.814998 0.0134215 0.0920478 0.231791 0.00692795 0.00223286 62.2552 43.8421 451.122 262.46 311.954 408.87 408.87 1032.78 1129.69 96.9162 398.222 431.134 316.134 1.14559 49.2174 48.8905 48.8905 0.326891 0.756793 0.914454 0.30726 0.0221594 398.222 431.134 316.134 1.14559 0.703851 26.3836
0.378212 0.375399 0.814828 0.0134209 0.0919941 0.231765 0.00693502 0.00223698 62.3194 43.8815 451.125 262.555 311.891 408.839 408.839 1032.62 1129.57 96.948 398.004 430.993 316.052 1.14739 49.1775 48.8501 48.8501 0.327399 0.756424 0.914578 0.307355 0.0221867 398.004 430.993 316.052 1.14739 0.703007 26.3934
0.378027 0.375159 0.814659 0.0134202 0.0919404 0.231739 0.00694208 0.0022411 62.3838 43.9209 451.128 262.65 311.829 408.808 408.808 1032.47 1129.44 96.9797 397.785 430.852 315.97 1.1492 49.1376 48.8097 48.8097 0.327908 0.756054 0.914701 0.30745 0.022214 397.785 430.852 315.97 1.1492 0.702164 26.4032
0.377842 0.37492 0.814489 0.0134195 0.0918868 0.231713 0.00694915 0.00224522 62.4482 43.9605 451.131 262.746 311.766 408.777 408.777 1032.31 1129.32 97.0114 397.567 430.711 315.888 1.151 49.0978 48.7693 48.7693 0.328416 0.755685 0.914824 0.307545 0.0222413 397.567 430.711 315.888 1.151 0.701322 26.413
0.377658 0.374681 0.814319 0.0134188 0.0918332 0.231687 0.00695621 0.00224935 62.5128 44.0001 451.134 262.841 311.703 408.746 408.746 1032.15 1129.19 97.0431 397.349 430.57 315.805 1.15281 49.0579 48.729 48.729 0.328925 0.755315 0.914947 0.30764 0.0222686 397.349 430.57 315.805 1.15281 0.700481 26.4227
0.377473 0.374442 0.814149 0.0134181 0.0917796 0.231661 0.00696327 0.00225347 62.5774 44.0397 451.137 262.937 311.64 408.715 408.715 1032 1129.07 97.0747 397.131 430.429 315.723 1.15461 49.0181 48.6887 48.6887 0.329434 0.754947 0.915069 0.307735 0.0222959 397.131 430.429 315.723 1.15461 0.699642 26.4325
0.377289 0.374203 0.813979 0.0134174 0.0917261 0.231635 0.00697032 0.0022576 62.6422 44.0795 451.14 263.033 311.577 408.684 408.684 1031.84 1128.94 97.1063 396.913 430.288 315.641 1.15642 48.9783 48.6483 48.6483 0.329943 0.754578 0.91519 0.307829 0.0223232 396.913 430.288 315.641 1.15642 0.698804 26.4422
0.377105 0.373964 0.813809 0.0134166 0.0916725 0.231609 0.00697738 0.00226172 62.7071 44.1193 451.143 263.128 311.515 408.653 408.653 1031.68 1128.82 97.1379 396.696 430.147 315.559 1.15823 48.9385 48.608 48.608 0.330452 0.75421 0.915311 0.307924 0.0223504 396.696 430.147 315.559 1.15823 0.697967 26.452
0.376921 0.373725 0.813639 0.0134159 0.091619 0.231583 0.00698443 0.00226585 62.7721 44.1592 451.146 263.224 311.452 408.621 408.621 1031.53 1128.69 97.1694 396.478 430.006 315.477 1.16004 48.8987 48.5677 48.5677 0.330961 0.753843 0.915432 0.308018 0.0223777 396.478 430.006 315.477 1.16004 0.697131 26.4617
0.376738 0.373486 0.813468 0.0134151 0.0915655 0.231556 0.00699148 0.00226998 62.8372 44.1992 451.15 263.32 311.389 408.59 408.59 1031.37 1128.57 97.2009 396.261 429.865 315.394 1.16184 48.8589 48.5274 48.5274 0.33147 0.753475 0.915552 0.308113 0.022405 396.261 429.865 315.394 1.16184 0.696296 26.4714
0.376554 0.373247 0.813298 0.0134142 0.0915121 0.23153 0.00699852 0.0022741 62.9024 44.2392 451.153 263.416 311.327 408.559 408.559 1031.21 1128.44 97.2323 396.045 429.723 315.312 1.16365 48.8192 48.4872 48.4872 0.331979 0.753108 0.915671 0.308207 0.0224322 396.045 429.723 315.312 1.16365 0.695463 26.4811
0.376371 0.373008 0.813127 0.0134134 0.0914586 0.231504 0.00700557 0.00227823 62.9677 44.2793 451.156 263.512 311.264 408.528 408.528 1031.06 1128.32 97.2638 395.828 429.582 315.23 1.16546 48.7794 48.4469 48.4469 0.332489 0.752741 0.91579 0.308301 0.0224595 395.828 429.582 315.23 1.16546 0.694631 26.4909
0.376187 0.372769 0.812956 0.0134126 0.0914052 0.231478 0.00701261 0.00228236 63.0331 44.3195 451.159 263.608 311.202 408.497 408.497 1030.9 1128.19 97.2951 395.611 429.441 315.148 1.16727 48.7397 48.4067 48.4067 0.332998 0.752375 0.915909 0.308395 0.0224867 395.611 429.441 315.147 1.16727 0.6938 26.5006
0.376004 0.372531 0.812786 0.0134117 0.0913518 0.231451 0.00701965 0.00228649 63.0987 44.3598 451.162 263.705 311.139 408.465 408.465 1030.74 1128.07 97.3265 395.395 429.299 315.065 1.16908 48.7 48.3665 48.3664 0.333508 0.752009 0.916027 0.308489 0.022514 395.395 429.299 315.065 1.16908 0.69297 26.5103
0.375821 0.372292 0.812615 0.0134108 0.0912985 0.231425 0.00702668 0.00229062 63.1643 44.4001 451.165 263.801 311.076 408.434 408.434 1030.59 1127.94 97.3578 395.179 429.158 314.983 1.17089 48.6603 48.3262 48.3262 0.334017 0.751643 0.916145 0.308583 0.0225412 395.179 429.158 314.983 1.17089 0.692141 26.5199
0.375639 0.372053 0.812443 0.0134099 0.0912451 0.231398 0.00703372 0.00229475 63.2301 44.4405 451.168 263.897 311.014 408.403 408.403 1030.43 1127.82 97.389 394.963 429.017 314.901 1.1727 48.6206 48.286 48.286 0.334527 0.751277 0.916262 0.308677 0.0225685 394.963 429.017 314.901 1.1727 0.691314 26.5296
0.375456 0.371814 0.812272 0.013409 0.0911918 0.231372 0.00704075 0.00229889 63.296 44.481 451.172 263.994 310.951 408.372 408.372 1030.27 1127.69 97.4203 394.748 428.875 314.818 1.17451 48.5809 48.2458 48.2458 0.335037 0.750912 0.916378 0.308771 0.0225957 394.748 428.875 314.818 1.17451 0.690488 26.5393
