dens densu densd denss densp densn dense densm xmu xmd xms xm muu mud mus mup mun mue E Eq Eh El P Pq Ph Pl S Sq Sh Sl U Uq Uh Ul chi T
0.608576 0.614421 1.03112 0.443304 0.145485 0.344386 0.010378 0.00436138 27.0217 20.1266 371.898 162.763 416.379 528.046 528.046 1360.8 1472.47 111.667 742.884 897.991 528.05 2.08331 189.31 188.717 188.717 0.592697 1.21715 1.7646 0.394419 0.0347471 742.884 897.991 528.05 2.08331 0.575095 29.6457
0.608362 0.614171 1.03104 0.443185 0.145414 0.344392 0.0103923 0.0043706 27.0346 20.1328 371.92 162.793 416.299 528.023 528.023 1360.62 1472.35 111.724 742.556 897.791 527.965 2.0874 189.245 188.651 188.651 0.59386 1.21672 1.76488 0.394508 0.0347965 742.556 897.791 527.965 2.0874 0.574604 29.655
0.608147 0.613921 1.03097 0.443066 0.145342 0.344398 0.0104065 0.00437986 27.0475 20.1389 371.942 162.823 416.219 528 528 1360.44 1472.22 111.781 742.226 897.592 527.88 2.0915 189.18 188.585 188.585 0.59503 1.21629 1.76515 0.394597 0.0348461 742.226 897.592 527.88 2.0915 0.57411 29.6644
0.607932 0.61367 1.03089 0.442947 0.145271 0.344405 0.0104208 0.00438913 27.0605 20.1451 371.964 162.853 416.139 527.978 527.978 1360.26 1472.1 111.838 741.898 897.392 527.795 2.09561 189.116 188.519 188.519 0.596201 1.21586 1.76543 0.394687 0.0348958 741.898 897.392 527.795 2.09561 0.573616 29.6737
0.607718 0.613421 1.03081 0.442829 0.145199 0.344411 0.0104351 0.0043984 27.0735 20.1513 371.986 162.882 416.06 527.955 527.955 1360.07 1471.97 111.895 741.569 897.193 527.71 2.09972 189.051 188.454 188.454 0.597372 1.21544 1.76571 0.394776 0.0349454 741.569 897.193 527.71 2.09972 0.573123 29.683
0.607503 0.613171 1.03073 0.44271 0.145128 0.344418 0.0104494 0.00440768 27.0864 20.1574 372.008 162.912 415.98 527.932 527.932 1359.89 1471.85 111.952 741.241 896.994 527.625 2.10383 188.986 188.388 188.388 0.598545 1.21501 1.76599 0.394866 0.0349951 741.241 896.994 527.625 2.10383 0.572631 29.6923
0.607289 0.612921 1.03066 0.442591 0.145057 0.344424 0.0104637 0.00441697 27.0994 20.1636 372.031 162.942 415.9 527.91 527.91 1359.71 1471.72 112.009 740.913 896.795 527.54 2.10794 188.922 188.322 188.322 0.599719 1.21458 1.76626 0.394955 0.0350448 740.913 896.795 527.54 2.10794 0.572139 29.7016
0.607075 0.612672 1.03058 0.442472 0.144985 0.34443 0.010478 0.00442627 27.1124 20.1698 372.053 162.972 415.821 527.887 527.887 1359.53 1471.6 112.066 740.585 896.596 527.455 2.11206 188.857 188.256 188.256 0.600893 1.21415 1.76654 0.395044 0.0350945 740.585 896.596 527.455 2.11206 0.571648 29.711
0.606862 0.612422 1.0305 0.442353 0.144914 0.344437 0.0104923 0.00443557 27.1254 20.176 372.075 163.002 415.741 527.864 527.864 1359.35 1471.47 112.123 740.258 896.396 527.37 2.11619 188.793 188.191 188.191 0.602069 1.21372 1.76681 0.395134 0.0351442 740.258 896.396 527.37 2.11619 0.571157 29.7203
0.606648 0.612173 1.03042 0.442234 0.144843 0.344443 0.0105066 0.00444488 27.1384 20.1822 372.097 163.032 415.662 527.842 527.842 1359.16 1471.35 112.18 739.931 896.197 527.285 2.12031 188.728 188.125 188.125 0.603246 1.2133 1.76709 0.395223 0.035194 739.931 896.197 527.285 2.12031 0.570667 29.7296
0.606435 0.611924 1.03035 0.442115 0.144772 0.344449 0.0105209 0.00445419 27.1514 20.1884 372.119 163.061 415.582 527.819 527.819 1358.98 1471.22 112.237 739.605 895.998 527.2 2.12444 188.664 188.059 188.059 0.604423 1.21287 1.76737 0.395312 0.0352437 739.605 895.998 527.2 2.12444 0.570177 29.7389
0.606222 0.611675 1.03027 0.441995 0.144701 0.344455 0.0105352 0.00446352 27.1644 20.1946 372.141 163.091 415.503 527.796 527.796 1358.8 1471.1 112.294 739.278 895.799 527.115 2.12858 188.599 187.993 187.993 0.605602 1.21244 1.76764 0.395401 0.0352935 739.278 895.799 527.115 2.12858 0.569688 29.7482
0.606009 0.611426 1.03019 0.441876 0.14463 0.344461 0.0105495 0.00447285 27.1774 20.2008 372.164 163.121 415.423 527.773 527.773 1358.62 1470.97 112.35 738.953 895.6 527.03 2.13271 188.535 187.928 187.928 0.606782 1.21202 1.76791 0.395491 0.0353433 738.953 895.6 527.03 2.13271 0.5692 29.7575
0.605796 0.611178 1.03011 0.441756 0.144559 0.344467 0.0105638 0.00448218 27.1905 20.207 372.186 163.151 415.344 527.751 527.751 1358.44 1470.85 112.407 738.627 895.401 526.945 2.13685 188.47 187.862 187.862 0.607963 1.21159 1.76819 0.39558 0.0353931 738.627 895.401 526.945 2.13685 0.568712 29.7668
0.605583 0.61093 1.03004 0.441637 0.144488 0.344473 0.0105781 0.00449152 27.2035 20.2133 372.208 163.181 415.264 527.728 527.728 1358.26 1470.72 112.464 738.302 895.201 526.86 2.14099 188.406 187.797 187.797 0.609144 1.21117 1.76846 0.395669 0.0354429 738.302 895.201 526.86 2.14099 0.568225 29.7761
0.605371 0.610681 1.02996 0.441517 0.144417 0.344479 0.0105924 0.00450087 27.2166 20.2195 372.23 163.211 415.185 527.705 527.705 1358.07 1470.6 112.52 737.977 895.002 526.776 2.14514 188.341 187.731 187.731 0.610327 1.21074 1.76874 0.395758 0.0354927 737.977 895.002 526.776 2.14514 0.567738 29.7854
0.605159 0.610433 1.02988 0.441397 0.144347 0.344485 0.0106068 0.00451023 27.2296 20.2257 372.253 163.241 415.106 527.682 527.682 1357.89 1470.47 112.577 737.652 894.803 526.691 2.14929 188.277 187.665 187.665 0.611511 1.21032 1.76901 0.395847 0.0355426 737.652 894.803 526.691 2.14929 0.567252 29.7947
0.604947 0.610185 1.0298 0.441278 0.144276 0.344491 0.0106211 0.00451959 27.2427 20.232 372.275 163.271 415.026 527.659 527.659 1357.71 1470.35 112.633 737.328 894.604 526.606 2.15344 188.212 187.6 187.6 0.612696 1.20989 1.76928 0.395935 0.0355924 737.328 894.604 526.606 2.15344 0.566766 29.804
0.604735 0.609937 1.02972 0.441158 0.144205 0.344496 0.0106354 0.00452896 27.2557 20.2382 372.297 163.301 414.947 527.636 527.636 1357.53 1470.22 112.689 737.004 894.405 526.521 2.1576 188.148 187.534 187.534 0.613881 1.20947 1.76955 0.396024 0.0356423 737.004 894.405 526.521 2.1576 0.566281 29.8133
0.604524 0.60969 1.02965 0.441038 0.144135 0.344502 0.0106497 0.00453834 27.2688 20.2445 372.32 163.33 414.868 527.614 527.614 1357.35 1470.1 112.746 736.681 894.206 526.436 2.16176 188.084 187.469 187.469 0.615068 1.20905 1.76983 0.396113 0.0356922 736.681 894.206 526.436 2.16176 0.565797 29.8226
0.604313 0.609442 1.02957 0.440918 0.144064 0.344508 0.0106641 0.00454772 27.2819 20.2507 372.342 163.36 414.789 527.591 527.591 1357.17 1469.97 112.802 736.358 894.006 526.352 2.16592 188.019 187.403 187.403 0.616256 1.20863 1.7701 0.396202 0.0357421 736.358 894.006 526.352 2.16592 0.565313 29.8319
0.604102 0.609195 1.02949 0.440797 0.143994 0.344513 0.0106784 0.00455711 27.295 20.257 372.364 163.39 414.709 527.568 527.568 1356.99 1469.85 112.858 736.035 893.807 526.267 2.17009 187.955 187.338 187.338 0.617444 1.2082 1.77037 0.396291 0.035792 736.035 893.807 526.267 2.17009 0.56483 29.8412
0.603891 0.608948 1.02941 0.440677 0.143923 0.344519 0.0106927 0.0045665 27.3081 20.2633 372.387 163.42 414.63 527.545 527.545 1356.81 1469.72 112.915 735.712 893.608 526.182 2.17425 187.891 187.272 187.272 0.618634 1.20778 1.77064 0.396379 0.0358419 735.712 893.608 526.182 2.17425 0.564347 29.8505
0.60368 0.608701 1.02933 0.440557 0.143853 0.344524 0.0107071 0.00457591 27.3212 20.2695 372.409 163.45 414.551 527.522 527.522 1356.62 1469.6 112.971 735.39 893.409 526.098 2.17843 187.827 187.207 187.207 0.619825 1.20736 1.77091 0.396468 0.0358918 735.39 893.409 526.098 2.17843 0.563865 29.8598
0.603469 0.608454 1.02925 0.440437 0.143783 0.34453 0.0107214 0.00458531 27.3343 20.2758 372.431 163.48 414.472 527.499 527.499 1356.44 1469.47 113.027 735.068 893.21 526.013 2.1826 187.762 187.141 187.141 0.621017 1.20694 1.77118 0.396557 0.0359418 735.068 893.21 526.013 2.1826 0.563383 29.869
0.603259 0.608207 1.02918 0.440316 0.143713 0.344535 0.0107357 0.00459473 27.3475 20.2821 372.454 163.51 414.393 527.476 527.476 1356.26 1469.35 113.083 734.746 893.011 525.928 2.18678 187.698 187.076 187.076 0.622209 1.20652 1.77145 0.396645 0.0359918 734.746 893.011 525.928 2.18678 0.562902 29.8783
0.603049 0.607961 1.0291 0.440195 0.143642 0.344541 0.0107501 0.00460415 27.3606 20.2884 372.476 163.54 414.314 527.453 527.453 1356.08 1469.22 113.139 734.425 892.812 525.844 2.19096 187.634 187.011 187.011 0.623403 1.2061 1.77172 0.396734 0.0360417 734.425 892.812 525.844 2.19096 0.562421 29.8876
0.602839 0.607714 1.02902 0.440075 0.143572 0.344546 0.0107644 0.00461358 27.3737 20.2947 372.499 163.57 414.235 527.43 527.43 1355.9 1469.1 113.195 734.104 892.612 525.759 2.19515 187.57 186.945 186.945 0.624597 1.20568 1.77199 0.396822 0.0360917 734.104 892.612 525.759 2.19515 0.561941 29.8969
0.602629 0.607468 1.02894 0.439954 0.143502 0.344551 0.0107788 0.00462301 27.3869 20.301 372.521 163.6 414.156 527.407 527.407 1355.72 1468.97 113.251 733.784 892.413 525.674 2.19933 187.506 186.88 186.88 0.625793 1.20526 1.77226 0.396911 0.0361418 733.784 892.413 525.674 2.19933 0.561462 29.9062
0.60242 0.607222 1.02886 0.439833 0.143432 0.344556 0.0107931 0.00463245 27.4 20.3073 372.543 163.63 414.077 527.384 527.384 1355.54 1468.85 113.307 733.463 892.214 525.59 2.20352 187.441 186.814 186.814 0.62699 1.20484 1.77253 0.396999 0.0361918 733.463 892.214 525.59 2.20352 0.560983 29.9154
0.602211 0.606976 1.02878 0.439712 0.143362 0.344562 0.0108075 0.0046419 27.4132 20.3136 372.566 163.66 413.998 527.361 527.361 1355.36 1468.72 113.363 733.143 892.015 525.505 2.20772 187.377 186.749 186.749 0.628187 1.20442 1.7728 0.397088 0.0362418 733.143 892.015 525.505 2.20772 0.560505 29.9247
0.602002 0.60673 1.0287 0.439591 0.143292 0.344567 0.0108218 0.00465135 27.4264 20.3199 372.588 163.69 413.919 527.338 527.338 1355.18 1468.6 113.418 732.824 891.816 525.421 2.21192 187.313 186.684 186.684 0.629386 1.204 1.77307 0.397176 0.0362919 732.824 891.816 525.421 2.21192 0.560027 29.934
0.601793 0.606484 1.02862 0.43947 0.143222 0.344572 0.0108362 0.00466081 27.4396 20.3263 372.611 163.72 413.841 527.315 527.315 1355 1468.47 113.474 732.505 891.617 525.336 2.21612 187.249 186.619 186.619 0.630585 1.20359 1.77333 0.397264 0.0363419 732.505 891.617 525.336 2.21612 0.55955 29.9432
0.601584 0.606239 1.02855 0.439349 0.143153 0.344577 0.0108505 0.00467028 27.4528 20.3326 372.633 163.75 413.762 527.292 527.292 1354.82 1468.35 113.53 732.186 891.418 525.252 2.22032 187.185 186.553 186.553 0.631786 1.20317 1.7736 0.397352 0.036392 732.186 891.418 525.252 2.22032 0.559073 29.9525
0.601375 0.605993 1.02847 0.439228 0.143083 0.344582 0.0108649 0.00467975 27.466 20.3389 372.656 163.78 413.683 527.268 527.268 1354.63 1468.22 113.585 731.867 891.219 525.167 2.22453 187.121 186.488 186.488 0.632987 1.20275 1.77387 0.397441 0.0364421 731.867 891.219 525.167 2.22453 0.558597 29.9618
0.601167 0.605748 1.02839 0.439107 0.143013 0.344587 0.0108793 0.00468923 27.4792 20.3453 372.679 163.81 413.604 527.245 527.245 1354.45 1468.1 113.641 731.549 891.019 525.083 2.22874 187.057 186.423 186.423 0.63419 1.20233 1.77413 0.397529 0.0364922 731.549 891.019 525.083 2.22874 0.558121 29.971
0.600959 0.605503 1.02831 0.438985 0.142944 0.344592 0.0108936 0.00469872 27.4924 20.3516 372.701 163.84 413.526 527.222 527.222 1354.27 1467.97 113.697 731.231 890.82 524.998 2.23295 186.993 186.358 186.358 0.635393 1.20192 1.7744 0.397617 0.0365423 731.231 890.82 524.998 2.23295 0.557646 29.9803
0.600751 0.605258 1.02823 0.438864 0.142874 0.344596 0.010908 0.00470821 27.5056 20.358 372.724 163.87 413.447 527.199 527.199 1354.09 1467.85 113.752 730.913 890.621 524.914 2.23717 186.929 186.292 186.292 0.636598 1.2015 1.77467 0.397705 0.0365924 730.913 890.621 524.914 2.23717 0.557172 29.9895
0.600543 0.605013 1.02815 0.438742 0.142805 0.344601 0.0109224 0.00471771 27.5188 20.3643 372.746 163.9 413.368 527.176 527.176 1353.91 1467.72 113.807 730.595 890.422 524.829 2.24139 186.865 186.227 186.227 0.637803 1.20109 1.77493 0.397793 0.0366426 730.595 890.422 524.829 2.24139 0.556698 29.9988
0.600336 0.604769 1.02807 0.438621 0.142735 0.344606 0.0109367 0.00472721 27.5321 20.3707 372.769 163.93 413.29 527.153 527.153 1353.73 1467.6 113.863 730.278 890.223 524.745 2.24561 186.801 186.162 186.162 0.63901 1.20067 1.7752 0.397881 0.0366927 730.278 890.223 524.745 2.24561 0.556225 30.008
0.600128 0.604524 1.02799 0.438499 0.142666 0.344611 0.0109511 0.00473672 27.5453 20.3771 372.791 163.961 413.211 527.129 527.129 1353.55 1467.47 113.918 729.962 890.024 524.66 2.24984 186.737 186.097 186.097 0.640217 1.20026 1.77546 0.397969 0.0367429 729.962 890.024 524.66 2.24984 0.555752 30.0173
0.599921 0.60428 1.02791 0.438377 0.142596 0.344615 0.0109655 0.00474624 27.5586 20.3834 372.814 163.991 413.133 527.106 527.106 1353.37 1467.35 113.973 729.645 889.825 524.576 2.25407 186.673 186.032 186.032 0.641425 1.19984 1.77573 0.398057 0.0367931 729.645 889.825 524.576 2.25407 0.555279 30.0265
0.599714 0.604036 1.02783 0.438255 0.142527 0.34462 0.0109799 0.00475576 27.5718 20.3898 372.837 164.021 413.054 527.083 527.083 1353.19 1467.22 114.029 729.329 889.626 524.492 2.2583 186.609 185.967 185.967 0.642634 1.19943 1.77599 0.398145 0.0368433 729.329 889.626 524.492 2.2583 0.554808 30.0358
0.599507 0.603792 1.02775 0.438133 0.142458 0.344625 0.0109943 0.00476529 27.5851 20.3962 372.859 164.051 412.976 527.06 527.06 1353.01 1467.1 114.084 729.013 889.427 524.407 2.26253 186.546 185.902 185.902 0.643845 1.19901 1.77626 0.398233 0.0368935 729.013 889.427 524.407 2.26253 0.554336 30.045
0.599301 0.603548 1.02767 0.438011 0.142389 0.344629 0.0110086 0.00477482 27.5984 20.4026 372.882 164.081 412.897 527.036 527.036 1352.83 1466.97 114.139 728.698 889.228 524.323 2.26677 186.482 185.837 185.837 0.645056 1.1986 1.77652 0.398321 0.0369437 728.698 889.228 524.323 2.26677 0.553866 30.0543
0.599095 0.603304 1.02759 0.437889 0.14232 0.344633 0.011023 0.00478436 27.6117 20.409 372.905 164.111 412.819 527.013 527.013 1352.65 1466.85 114.194 728.383 889.029 524.239 2.27101 186.418 185.772 185.772 0.646268 1.19819 1.77678 0.398408 0.036994 728.383 889.029 524.239 2.27101 0.553395 30.0635
0.598888 0.603061 1.02751 0.437767 0.142251 0.344638 0.0110374 0.00479391 27.6249 20.4154 372.927 164.141 412.74 526.99 526.99 1352.47 1466.72 114.249 728.068 888.83 524.154 2.27526 186.354 185.707 185.707 0.647481 1.19778 1.77705 0.398496 0.0370442 728.068 888.83 524.154 2.27526 0.552926 30.0728
0.598682 0.602817 1.02743 0.437645 0.142182 0.344642 0.0110518 0.00480346 27.6382 20.4218 372.95 164.171 412.662 526.966 526.966 1352.29 1466.6 114.304 727.753 888.63 524.07 2.2795 186.29 185.642 185.642 0.648695 1.19736 1.77731 0.398584 0.0370945 727.753 888.63 524.07 2.2795 0.552457 30.082
0.598477 0.602574 1.02735 0.437523 0.142113 0.344647 0.0110662 0.00481302 27.6516 20.4282 372.973 164.202 412.584 526.943 526.943 1352.11 1466.47 114.359 727.439 888.431 523.986 2.28376 186.227 185.577 185.577 0.64991 1.19695 1.77757 0.398671 0.0371447 727.439 888.431 523.986 2.28376 0.551988 30.0912
0.598271 0.602331 1.02727 0.4374 0.142044 0.344651 0.0110806 0.00482259 27.6649 20.4347 372.996 164.232 412.506 526.92 526.92 1351.93 1466.35 114.414 727.125 888.232 523.901 2.28801 186.163 185.512 185.512 0.651126 1.19654 1.77783 0.398759 0.037195 727.125 888.232 523.901 2.28801 0.55152 30.1005
0.598065 0.602088 1.02719 0.437278 0.141975 0.344655 0.011095 0.00483216 27.6782 20.4411 373.018 164.262 412.427 526.896 526.896 1351.75 1466.22 114.469 726.812 888.033 523.817 2.29227 186.099 185.447 185.447 0.652343 1.19613 1.7781 0.398846 0.0372453 726.812 888.033 523.817 2.29227 0.551053 30.1097
0.59786 0.601845 1.02711 0.437155 0.141906 0.344659 0.0111094 0.00484174 27.6915 20.4475 373.041 164.292 412.349 526.873 526.873 1351.57 1466.1 114.524 726.498 887.834 523.733 2.29653 186.035 185.382 185.382 0.653561 1.19572 1.77836 0.398934 0.0372956 726.498 887.834 523.733 2.29653 0.550586 30.1189
0.597655 0.601602 1.02703 0.437032 0.141837 0.344663 0.0111238 0.00485132 27.7049 20.4539 373.064 164.322 412.271 526.85 526.85 1351.39 1465.97 114.579 726.185 887.635 523.649 2.30079 185.972 185.317 185.317 0.65478 1.19531 1.77862 0.399021 0.037346 726.185 887.635 523.649 2.30079 0.550119 30.1282
0.59745 0.60136 1.02695 0.43691 0.141769 0.344667 0.0111382 0.00486091 27.7182 20.4604 373.087 164.352 412.193 526.826 526.826 1351.21 1465.85 114.633 725.873 887.436 523.565 2.30506 185.908 185.252 185.252 0.656 1.1949 1.77888 0.399109 0.0373963 725.873 887.436 523.565 2.30506 0.549653 30.1374
0.597246 0.601118 1.02687 0.436787 0.1417 0.344671 0.0111526 0.00487051 27.7316 20.4668 373.11 164.383 412.115 526.803 526.803 1351.03 1465.72 114.688 725.56 887.237 523.48 2.30933 185.844 185.187 185.187 0.65722 1.19449 1.77914 0.399196 0.0374467 725.56 887.237 523.48 2.30933 0.549188 30.1466
0.597041 0.600875 1.02679 0.436664 0.141631 0.344675 0.011167 0.00488011 27.7449 20.4733 373.132 164.413 412.037 526.779 526.779 1350.85 1465.6 114.743 725.248 887.038 523.396 2.3136 185.781 185.122 185.122 0.658442 1.19408 1.7794 0.399284 0.037497 725.248 887.038 523.396 2.3136 0.548723 30.1558
0.596837 0.600633 1.02671 0.436541 0.141563 0.344679 0.0111814 0.00488972 27.7583 20.4798 373.155 164.443 411.958 526.756 526.756 1350.67 1465.47 114.797 724.937 886.839 523.312 2.31787 185.717 185.057 185.057 0.659665 1.19367 1.77966 0.399371 0.0375474 724.937 886.839 523.312 2.31787 0.548258 30.1651
0.596633 0.600391 1.02663 0.436418 0.141494 0.344683 0.0111958 0.00489933 27.7717 20.4862 373.178 164.473 411.88 526.732 526.732 1350.49 1465.35 114.852 724.625 886.64 523.228 2.32215 185.654 184.993 184.993 0.660888 1.19327 1.77992 0.399458 0.0375978 724.625 886.64 523.228 2.32215 0.547795 30.1743
0.596429 0.60015 1.02655 0.436295 0.141426 0.344687 0.0112102 0.00490895 27.7851 20.4927 373.201 164.503 411.802 526.709 526.709 1350.31 1465.22 114.906 724.314 886.441 523.144 2.32643 185.59 184.928 184.928 0.662113 1.19286 1.78018 0.399545 0.0376482 724.314 886.441 523.144 2.32643 0.547331 30.1835
0.596225 0.599908 1.02647 0.436172 0.141358 0.344691 0.0112246 0.00491858 27.7985 20.4992 373.224 164.534 411.724 526.685 526.685 1350.13 1465.1 114.961 724.003 886.242 523.06 2.33072 185.526 184.863 184.863 0.663338 1.19245 1.78044 0.399633 0.0376986 724.003 886.242 523.06 2.33072 0.546869 30.1927
0.596022 0.599666 1.02639 0.436048 0.141289 0.344695 0.011239 0.00492821 27.8119 20.5057 373.247 164.564 411.647 526.662 526.662 1349.95 1464.97 115.015 723.693 886.043 522.976 2.335 185.463 184.798 184.798 0.664565 1.19204 1.7807 0.39972 0.037749 723.693 886.043 522.976 2.335 0.546406 30.2019
0.595818 0.599425 1.02631 0.435925 0.141221 0.344698 0.0112534 0.00493785 27.8253 20.5121 373.27 164.594 411.569 526.638 526.638 1349.78 1464.85 115.07 723.383 885.844 522.892 2.3393 185.399 184.734 184.734 0.665792 1.19164 1.78095 0.399807 0.0377994 723.383 885.844 522.892 2.3393 0.545945 30.2111
0.595615 0.599184 1.02623 0.435802 0.141153 0.344702 0.0112678 0.00494749 27.8387 20.5186 373.293 164.624 411.491 526.615 526.615 1349.6 1464.72 115.124 723.073 885.645 522.808 2.34359 185.336 184.669 184.669 0.66702 1.19123 1.78121 0.399894 0.0378499 723.073 885.645 522.808 2.34359 0.545483 30.2203
0.595412 0.598943 1.02615 0.435678 0.141085 0.344706 0.0112823 0.00495714 27.8522 20.5251 373.316 164.655 411.413 526.591 526.591 1349.42 1464.6 115.178 722.763 885.446 522.724 2.34789 185.272 184.604 184.604 0.66825 1.19082 1.78147 0.399981 0.0379004 722.763 885.446 522.724 2.34789 0.545023 30.2295
0.595209 0.598702 1.02607 0.435555 0.141017 0.344709 0.0112967 0.00496679 27.8656 20.5316 373.339 164.685 411.335 526.567 526.567 1349.24 1464.47 115.232 722.454 885.247 522.64 2.35219 185.209 184.539 184.539 0.66948 1.19042 1.78173 0.400068 0.0379508 722.454 885.247 522.64 2.35219 0.544562 30.2387
0.595007 0.598461 1.02599 0.435431 0.140949 0.344713 0.0113111 0.00497645 27.879 20.5382 373.362 164.715 411.257 526.544 526.544 1349.06 1464.35 115.287 722.145 885.048 522.556 2.35649 185.145 184.475 184.475 0.670711 1.19001 1.78198 0.400155 0.0380013 722.145 885.048 522.556 2.35649 0.544103 30.2479
0.594804 0.598221 1.0259 0.435307 0.140881 0.344716 0.0113255 0.00498612 27.8925 20.5447 373.385 164.745 411.18 526.52 526.52 1348.88 1464.22 115.341 721.836 884.849 522.472 2.36079 185.082 184.41 184.41 0.671943 1.18961 1.78224 0.400242 0.0380518 721.836 884.849 522.472 2.36079 0.543644 30.2571
0.594602 0.59798 1.02582 0.435183 0.140813 0.34472 0.01134 0.00499579 27.906 20.5512 373.408 164.776 411.102 526.497 526.497 1348.7 1464.1 115.395 721.528 884.65 522.388 2.3651 185.019 184.345 184.345 0.673176 1.1892 1.7825 0.400329 0.0381023 721.528 884.65 522.388 2.3651 0.543185 30.2663
0.5944 0.59774 1.02574 0.43506 0.140745 0.344723 0.0113544 0.00500547 27.9194 20.5577 373.431 164.806 411.024 526.473 526.473 1348.52 1463.97 115.449 721.22 884.451 522.304 2.36941 184.955 184.281 184.281 0.67441 1.1888 1.78275 0.400416 0.0381528 721.22 884.451 522.304 2.36941 0.542727 30.2755
0.594198 0.5975 1.02566 0.434936 0.140677 0.344726 0.0113688 0.00501516 27.9329 20.5643 373.454 164.836 410.947 526.449 526.449 1348.34 1463.85 115.503 720.912 884.252 522.22 2.37373 184.892 184.216 184.216 0.675645 1.1884 1.78301 0.400502 0.0382034 720.912 884.252 522.22 2.37373 0.542269 30.2847
0.593996 0.59726 1.02558 0.434812 0.140609 0.34473 0.0113832 0.00502485 27.9464 20.5708 373.477 164.867 410.869 526.426 526.426 1348.16 1463.72 115.557 720.605 884.053 522.136 2.37805 184.829 184.152 184.152 0.67688 1.18799 1.78326 0.400589 0.0382539 720.605 884.053 522.136 2.37805 0.541812 30.2939
0.593795 0.59702 1.0255 0.434687 0.140542 0.344733 0.0113977 0.00503454 27.9599 20.5773 373.5 164.897 410.791 526.402 526.402 1347.98 1463.6 115.611 720.298 883.854 522.052 2.38237 184.765 184.087 184.087 0.678117 1.18759 1.78352 0.400676 0.0383045 720.298 883.854 522.052 2.38237 0.541355 30.3031
0.593594 0.59678 1.02542 0.434563 0.140474 0.344736 0.0114121 0.00504424 27.9734 20.5839 373.523 164.927 410.714 526.378 526.378 1347.81 1463.47 115.664 719.991 883.655 521.968 2.38669 184.702 184.023 184.023 0.679355 1.18719 1.78377 0.400763 0.038355 719.991 883.655 521.968 2.38669 0.540899 30.3123
0.593393 0.596541 1.02534 0.434439 0.140407 0.344739 0.0114265 0.00505395 27.9869 20.5904 373.546 164.958 410.636 526.354 526.354 1347.63 1463.35 115.718 719.684 883.456 521.884 2.39102 184.639 183.958 183.958 0.680593 1.18679 1.78403 0.400849 0.0384056 719.684 883.456 521.884 2.39102 0.540444 30.3215
0.593192 0.596301 1.02525 0.434315 0.140339 0.344742 0.011441 0.00506366 28.0004 20.597 373.569 164.988 410.559 526.331 526.331 1347.45 1463.22 115.772 719.378 883.257 521.8 2.39535 184.575 183.894 183.894 0.681833 1.18638 1.78428 0.400936 0.0384562 719.378 883.257 521.8 2.39535 0.539989 30.3307
0.592991 0.596062 1.02517 0.43419 0.140272 0.344745 0.0114554 0.00507338 28.014 20.6036 373.592 165.018 410.481 526.307 526.307 1347.27 1463.1 115.826 719.072 883.058 521.716 2.39968 184.512 183.829 183.829 0.683073 1.18598 1.78454 0.401022 0.0385068 719.072 883.058 521.716 2.39968 0.539534 30.3399
0.59279 0.595823 1.02509 0.434066 0.140204 0.344748 0.0114699 0.0050831 28.0275 20.6102 373.615 165.049 410.404 526.283 526.283 1347.09 1462.97 115.879 718.767 882.859 521.633 2.40401 184.449 183.765 183.765 0.684314 1.18558 1.78479 0.401109 0.0385574 718.767 882.859 521.633 2.40401 0.53908 30.3491
0.59259 0.595584 1.02501 0.433941 0.140137 0.344751 0.0114843 0.00509283 28.041 20.6167 373.638 165.079 410.326 526.259 526.259 1346.91 1462.85 115.933 718.461 882.66 521.549 2.40835 184.386 183.7 183.7 0.685556 1.18518 1.78504 0.401195 0.038608 718.461 882.66 521.549 2.40835 0.538626 30.3582
0.59239 0.595345 1.02493 0.433816 0.140069 0.344754 0.0114987 0.00510257 28.0546 20.6233 373.661 165.11 410.249 526.235 526.235 1346.73 1462.72 115.986 718.156 882.461 521.465 2.41269 184.323 183.636 183.636 0.686799 1.18478 1.78529 0.401282 0.0386587 718.156 882.461 521.465 2.41269 0.538173 30.3674
0.59219 0.595106 1.02485 0.433692 0.140002 0.344757 0.0115132 0.00511231 28.0682 20.6299 373.685 165.14 410.172 526.212 526.212 1346.56 1462.6 116.04 717.852 882.262 521.381 2.41704 184.259 183.571 183.571 0.688044 1.18438 1.78555 0.401368 0.0387093 717.852 882.262 521.381 2.41704 0.537721 30.3766
0.59199 0.594868 1.02476 0.433567 0.139935 0.34476 0.0115276 0.00512206 28.0817 20.6365 373.708 165.17 410.094 526.188 526.188 1346.38 1462.47 116.093 717.547 882.064 521.297 2.42138 184.196 183.507 183.507 0.689288 1.18398 1.7858 0.401455 0.03876 717.547 882.064 521.297 2.42138 0.537269 30.3858
0.59179 0.594629 1.02468 0.433442 0.139868 0.344763 0.0115421 0.00513181 28.0953 20.6431 373.731 165.201 410.017 526.164 526.164 1346.2 1462.35 116.147 717.243 881.865 521.214 2.42573 184.133 183.443 183.443 0.690534 1.18358 1.78605 0.401541 0.0388107 717.243 881.865 521.214 2.42573 0.536817 30.3949
0.591591 0.594391 1.0246 0.433317 0.139801 0.344765 0.0115565 0.00514156 28.1089 20.6497 373.754 165.231 409.94 526.14 526.14 1346.02 1462.22 116.2 716.939 881.666 521.13 2.43009 184.07 183.378 183.378 0.691781 1.18318 1.7863 0.401627 0.0388613 716.939 881.666 521.13 2.43009 0.536366 30.4041
